retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2025-03,VF3TCFCXSU0014831,south,2025-03-18,retail,46665,1175
2025-03,VF3TPABXSU0014846,southeast,2025-03-28,retail,50825,1175
2025-03,VF3TSAGXSU0014855,central,2025-03-09,retail,58105,1175
2025-03,VF3TPAFXSU0014865,southeast,2025-03-21,retail,50825,1175
2025-03,VF3TCACXSU0014875,central,2025-03-07,retail,46665,1175
2025-03,VF3TPFAXSU0014878,south,2025-03-23,retail,50825,1175
2025-03,VF3TCAHXSU0014887,west,2025-03-27,retail,46665,1175
2025-03,VF3TPAFXSU0014890,south,2025-03-09,retail,50825,1175
2025-03,VF3TCAFXSU0014892,south,2025-03-04,retail,46665,1175
2025-03,VF3TSAEXSU0014898,west,2025-03-10,retail,58105,1175
2025-03,VF3TSADXSU0014903,southeast,2025-03-21,retail,58105,1175
2025-03,VF3TCADXSU0014910,northeast,2025-03-09,retail,46665,1175
2025-03,VF3TCFBXSU0014923,southeast,2025-03-14,retail,46665,1175
2025-03,VF3TCABXSU0014935,southeast,2025-03-26,retail,46665,1175
2025-03,VF3TPABXSU0014937,west,2025-03-03,retail,50825,1175
2025-03,VF3TSABXSU0014954,southeast,2025-03-20,retail,58105,1175
2025-03,VF3TPFAXSU0014968,south,2025-03-09,retail,50825,1175
2025-03,VF3TCAAXSU0014969,northeast,2025-03-09,retail,46665,1175
2025-03,VF3TPAFXSU0014987,west,2025-03-22,retail,50825,1175
2025-03,VF3TPFAXSU0014992,south,2025-03-19,retail,50825,1175
2025-03,VF3TCFAXSU0014997,south,2025-03-13,retail,46665,1175
2025-03,VF3TPFDXSU0015014,south,2025-03-18,retail,50825,1175
2025-03,VF3TCFBXSU0015024,west,2025-03-15,retail,46665,1175
2025-03,VF3TPAAXSU0015026,central,2025-03-08,retail,50825,1175
2025-03,VF3TCFBXSU0015031,southeast,2025-03-22,retail,46665,1175
2025-03,VF3TPFEXSU0015063,southeast,2025-03-15,retail,50825,1175
2025-03,VF3TCADXSU0015073,south,2025-03-13,retail,46665,1175
2025-03,VF3TPACXSU0015084,central,2025-03-01,retail,50825,1175
2025-03,VF3TCFDXSU0015092,west,2025-03-04,retail,46665,1175
2025-03,VF3TCACXSU0015093,west,2025-03-26,retail,46665,1175
2025-03,VF3VPAFXSU0015101,south,2025-03-27,retail,37325,1175
2025-03,VF3VCFHXSU0015116,south,2025-03-14,retail,34245,1175
2025-03,VF3VCAEXSU0015128,west,2025-03-28,retail,34245,1175
2025-03,VF3VPABXSU0015180,west,2025-03-22,retail,37325,1175
2025-03,VF3VCACXSU0015188,south,2025-03-04,retail,34245,1175
2025-03,VF3VPFAXSU0015195,south,2025-03-27,retail,37325,1175
2025-03,VF3VPFGXSU0015235,west,2025-03-02,retail,37325,1175
2025-03,VF3VCFAXSU0015257,west,2025-03-18,fleet,34245,1175
2025-03,VF3VSABXSU0015261,northeast,2025-03-22,retail,42715,1175
2025-03,VF3VPAAXSU0015265,south,2025-03-27,retail,37325,1175
2025-03,VF3VCFDXSU0015278,northeast,2025-03-07,retail,34245,1175
2025-03,VF3VPAHXSU0015279,central,2025-03-08,retail,37325,1175
2025-03,VF3VPFDXSU0015281,northeast,2025-03-11,retail,37325,1175
2025-03,VF3VSAEXSU0015282,west,2025-03-28,retail,42715,1175
2025-03,VF3VPAGXSU0015290,southeast,2025-03-07,retail,37325,1175
2025-03,VF3VPFGXSU0015296,south,2025-03-20,retail,37325,1175
2025-03,VF3VCFBXSU0015304,south,2025-03-23,retail,34245,1175
2025-03,VF3VCFCXSU0015305,west,2025-03-11,retail,34245,1175
2025-03,VF3VCFHXSU0015309,west,2025-03-16,retail,34245,1175
2025-03,VF3VPAFXSU0015317,southeast,2025-03-20,retail,37325,1175
2025-03,VF3VPAHXSU0015345,south,2025-03-19,retail,37325,1175
2025-03,VF3VSFFXSU0015349,central,2025-03-24,retail,42715,1175
2025-03,VF3VCFBXSU0015351,west,2025-03-10,retail,34245,1175
2025-03,VF3VPACXSU0015353,central,2025-03-06,retail,37325,1175
2025-03,VF3VSFAXSU0015372,south,2025-03-20,retail,42715,1175
2025-03,VF3VSAAXSU0015398,southeast,2025-03-27,retail,42715,1175
2025-03,VF4ACADXSU0015418,west,2025-03-10,retail,52713,1475
2025-03,VF4APAAXSU0015419,northeast,2025-03-27,retail,57425,1475
2025-03,VF4ACFBXSU0015433,west,2025-03-08,retail,52713,1475
2025-03,VF4APFBXSU0015434,northeast,2025-03-07,fleet,57425,1475
2025-03,VF4APFFXSU0015441,west,2025-03-07,retail,57425,1475
2025-03,VF4APAAXSU0015447,west,2025-03-03,retail,57425,1475
2025-03,VF4ASABXSU0015450,northeast,2025-03-15,retail,65671,1475
2025-03,VF4ACABXSU0015453,northeast,2025-03-27,retail,52713,1475
2025-03,VF4ACACXSU0015457,northeast,2025-03-25,retail,52713,1475
2025-03,VF4ASFEXSU0015458,northeast,2025-03-14,retail,65671,1475
2025-03,VF4APAEXSU0015459,southeast,2025-03-26,retail,57425,1475
2025-03,VF4APFGXSU0015467,south,2025-03-17,retail,57425,1475
2025-03,VF4ASAAXSU0015509,central,2025-03-17,retail,65671,1475
2025-03,VF5MPFHXSM0015514,central,2025-03-18,retail,30025,1175
2025-03,VF5MCFAXSM0015535,south,2025-03-12,retail,27529,1175
2025-03,VF5MCFCXSM0015538,northeast,2025-03-05,retail,27529,1175
2025-03,VF5MCFAXSM0015540,central,2025-03-03,retail,27529,1175
2025-03,VF5MSFBXSM0015542,south,2025-03-07,retail,34393,1175
2025-03,VF5MPFHXSM0015565,west,2025-03-24,retail,30025,1175
2025-03,VF5MCFAXSM0015569,south,2025-03-22,retail,27529,1175
2025-03,VF5MPFHXSM0015582,west,2025-03-01,retail,30025,1175
2025-03,VF5MPFCXSM0015591,southeast,2025-03-27,retail,30025,1175
2025-03,VF5MCFBXSM0015592,central,2025-03-08,retail,27529,1175
2025-03,VF5MCACXSM0015594,west,2025-03-08,retail,27529,1175
2025-03,VF5MPFDXSM0015598,central,2025-03-10,retail,30025,1175
2025-03,VF5MPFBXSM0015608,west,2025-03-14,retail,30025,1175
2025-03,VF5MSFDXSM0015609,southeast,2025-03-05,retail,34393,1175
2025-03,VF5MPFCXSM0015612,south,2025-03-18,retail,30025,1175
2025-03,VF5MSFCXSM0015624,southeast,2025-03-21,retail,34393,1175
2025-03,VF5MSFHXSM0015630,south,2025-03-11,retail,34393,1175
2025-03,VF5MPFAXSM0015631,southeast,2025-03-20,retail,30025,1175
2025-03,VF5MCFBXSM0015637,southeast,2025-03-24,retail,27529,1175
2025-03,VF5MCFFXSM0015642,southeast,2025-03-13,retail,27529,1175
2025-03,VF5MCFAXSM0015667,southeast,2025-03-01,retail,27529,1175
