retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2024-02,VF3TCADXRU0000005,central,2024-02-05,retail,46615,1225
2024-02,VF3TPADXRU0000006,west,2024-02-23,retail,50775,1225
2024-02,VF3TSAGXRU0000007,northeast,2024-02-05,retail,58055,1225
2024-02,VF3TPFBXRU0000008,west,2024-02-02,retail,50775,1225
2024-02,VF3TSAGXRU0000014,south,2024-02-05,retail,58055,1225
2024-02,VF3TPABXRU0000022,central,2024-02-02,retail,50775,1225
2024-02,VF3TCACXRU0000023,west,2024-02-28,retail,46615,1225
2024-02,VF3TSFDXRU0000024,central,2024-02-27,retail,58055,1225
2024-02,VF3TPAAXRU0000033,west,2024-02-15,retail,50775,1225
2024-02,VF3TCADXRU0000037,southeast,2024-02-21,retail,46615,1225
2024-02,VF3TPAFXRU0000041,northeast,2024-02-18,retail,50775,1225
2024-02,VF3TPACXRU0000044,central,2024-02-03,retail,50775,1225
2024-02,VF3TCAAXRU0000050,southeast,2024-02-28,retail,46615,1225
2024-02,VF3TPAEXRU0000053,northeast,2024-02-18,fleet,50775,1225
2024-02,VF3TPFAXRU0000060,south,2024-02-09,retail,50775,1225
2024-02,VF3TSFAXRU0000064,south,2024-02-06,retail,58055,1225
2024-02,VF3TCACXRU0000066,west,2024-02-14,retail,46615,1225
2024-02,VF3TSADXRU0000067,west,2024-02-23,retail,58055,1225
2024-02,VF3TSAHXRU0000068,northeast,2024-02-05,retail,58055,1225
2024-02,VF3TPAAXRU0000070,west,2024-02-24,retail,50775,1225
2024-02,VF3TCAAXRU0000071,central,2024-02-06,retail,46615,1225
2024-02,VF3TPACXRU0000075,southeast,2024-02-24,fleet,50775,1225
2024-02,VF3TSFAXRU0000076,southeast,2024-02-18,retail,58055,1225
2024-02,VF3TCAEXRU0000078,south,2024-02-01,retail,46615,1225
2024-02,VF3TPAAXRU0000079,west,2024-02-04,retail,50775,1225
2024-02,VF3TPFCXRU0000080,south,2024-02-19,retail,50775,1225
2024-02,VF3TPFBXRU0000082,west,2024-02-19,fleet,50775,1225
2024-02,VF3TPADXRU0000091,west,2024-02-23,retail,50775,1225
2024-02,VF3TCABXRU0000092,southeast,2024-02-08,retail,46615,1225
2024-02,VF3TPABXRU0000095,northeast,2024-02-11,retail,50775,1225
2024-02,VF3TPAEXRU0000096,southeast,2024-02-22,retail,50775,1225
2024-02,VF3TPAAXRU0000097,central,2024-02-10,retail,50775,1225
2024-02,VF3TPAFXRU0000098,central,2024-02-26,retail,50775,1225
2024-02,VF3TCAEXRU0000100,central,2024-02-05,retail,46615,1225
2024-02,VF3TCAAXRU0000101,northeast,2024-02-16,retail,46615,1225
2024-02,VF3TCFDXRU0000103,southeast,2024-02-19,retail,46615,1225
2024-02,VF3TSAEXRU0000104,south,2024-02-15,retail,58055,1225
2024-02,VF3TSADXRU0000109,central,2024-02-16,retail,58055,1225
2024-02,VF3TPFBXRU0000110,southeast,2024-02-16,retail,50775,1225
2024-02,VF3TSFFXRU0000111,south,2024-02-15,retail,58055,1225
2024-02,VF3TCAEXRU0000114,west,2024-02-09,retail,46615,1225
2024-02,VF3TCAHXRU0000117,southeast,2024-02-23,retail,46615,1225
2024-02,VF3TCAEXRU0000119,southeast,2024-02-01,retail,46615,1225
2024-02,VF3TPFCXRU0000122,west,2024-02-23,retail,50775,1225
2024-02,VF3TCACXRU0000131,central,2024-02-25,retail,46615,1225
2024-02,VF3TPFEXRU0000138,south,2024-02-12,retail,50775,1225
2024-02,VF3TCAAXRU0000141,central,2024-02-20,retail,46615,1225
2024-02,VF3TSFDXRU0000145,west,2024-02-10,retail,58055,1225
2024-02,VF3TSFAXRU0000148,west,2024-02-13,retail,58055,1225
2024-02,VF3TCFEXRU0000149,south,2024-02-06,retail,46615,1225
2024-02,VF3TCAAXRU0000150,southeast,2024-02-23,retail,46615,1225
2024-02,VF3TCAGXRU0000151,central,2024-02-22,retail,46615,1225
2024-02,VF3TPAAXRU0000152,south,2024-02-13,retail,50775,1225
2024-02,VF3TCFAXRU0000154,south,2024-02-03,retail,46615,1225
2024-02,VF3TCFFXRU0000156,west,2024-02-18,retail,46615,1225
2024-02,VF3TCAEXRU0000158,west,2024-02-12,retail,46615,1225
2024-02,VF3TPABXRU0000162,central,2024-02-24,retail,50775,1225
2024-02,VF3TPABXRU0000165,west,2024-02-20,retail,50775,1225
2024-02,VF3TPFDXRU0000167,south,2024-02-15,retail,50775,1225
2024-02,VF3TCABXRU0000169,northeast,2024-02-15,retail,46615,1225
2024-02,VF3TCAAXRU0000172,west,2024-02-05,retail,46615,1225
2024-02,VF3TPAHXRU0000173,south,2024-02-24,retail,50775,1225
2024-02,VF3TCADXRU0000174,west,2024-02-16,fleet,46615,1225
2024-02,VF3TCAAXRU0000177,west,2024-02-12,retail,46615,1225
2024-02,VF3TPADXRU0000183,southeast,2024-02-19,retail,50775,1225
2024-02,VF3TPAAXRU0000188,west,2024-02-28,retail,50775,1225
