retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2025-12,VF3TPABXSU0026697,south,2025-12-21,fleet,50350,1650
2025-12,VF3TPADXTU0026705,west,2025-12-09,retail,50350,1650
2025-12,VF3TPFCXTU0026715,central,2025-12-07,retail,50350,1650
2025-12,VF3TPAAXSU0026717,central,2025-12-03,retail,50350,1650
2025-12,VF3TPABXSU0026745,south,2025-12-26,retail,50350,1650
2025-12,VF3TCADXSU0026770,south,2025-12-06,retail,46190,1650
2025-12,VF3TPFCXTU0026802,south,2025-12-03,retail,50350,1650
2025-12,VF3TSADXTU0026805,south,2025-12-08,retail,57630,1650
2025-12,VF3TPAFXTU0026831,south,2025-12-27,retail,50350,1650
2025-12,VF3TCACXTU0026838,south,2025-12-02,retail,46190,1650
2025-12,VF3TSABXTU0026841,south,2025-12-08,retail,57630,1650
2025-12,VF3TPABXSU0026844,west,2025-12-02,retail,50350,1650
2025-12,VF3TCADXTU0026869,southeast,2025-12-24,retail,46190,1650
2025-12,VF3TCFAXTU0026870,southeast,2025-12-27,retail,46190,1650
2025-12,VF3TCADXTU0026878,central,2025-12-11,retail,46190,1650
2025-12,VF3TCACXTU0026896,northeast,2025-12-28,retail,46190,1650
2025-12,VF3TPABXTU0026913,northeast,2025-12-03,retail,50350,1650
2025-12,VF3TSACXTU0026917,south,2025-12-03,retail,57630,1650
2025-12,VF3TSAAXTU0026922,west,2025-12-24,retail,57630,1650
2025-12,VF3TCAAXTU0026923,northeast,2025-12-15,retail,46190,1650
2025-12,VF3TPAAXSU0026924,central,2025-12-11,retail,50350,1650
2025-12,VF3TPAEXSU0026926,south,2025-12-07,retail,50350,1650
2025-12,VF3TPADXTU0026932,west,2025-12-15,retail,50350,1650
2025-12,VF3TPABXTU0026943,west,2025-12-20,retail,50350,1650
2025-12,VF3TPABXSU0026955,central,2025-12-15,retail,50350,1650
2025-12,VF3TPACXSU0026964,central,2025-12-09,retail,50350,1650
2025-12,VF3TCAGXTU0026982,west,2025-12-01,retail,46190,1650
2025-12,VF3VCAGXTU0027013,south,2025-12-13,retail,33770,1650
2025-12,VF3VCAAXTU0027017,west,2025-12-08,retail,33770,1650
2025-12,VF3VCAAXTU0027019,central,2025-12-09,retail,33770,1650
2025-12,VF3VPFAXSU0027021,southeast,2025-12-21,retail,36850,1650
2025-12,VF3VPACXTU0027046,southeast,2025-12-12,retail,36850,1650
2025-12,VF3VPFDXTU0027056,central,2025-12-10,retail,36850,1650
2025-12,VF3VCFBXSU0027063,west,2025-12-18,retail,33770,1650
2025-12,VF3VPFFXTU0027076,southeast,2025-12-20,retail,36850,1650
2025-12,VF3VCAFXTU0027077,west,2025-12-07,retail,33770,1650
2025-12,VF3VPFAXTU0027078,south,2025-12-08,retail,36850,1650
2025-12,VF3VSADXTU0027079,south,2025-12-03,retail,42240,1650
2025-12,VF3VSFAXSU0027081,south,2025-12-27,retail,42240,1650
2025-12,VF3VPABXTU0027093,west,2025-12-09,retail,36850,1650
2025-12,VF3VCABXSU0027095,northeast,2025-12-11,retail,33770,1650
2025-12,VF3VCAAXTU0027096,south,2025-12-14,fleet,33770,1650
2025-12,VF3VPFCXTU0027098,south,2025-12-27,fleet,36850,1650
2025-12,VF3VPFBXTU0027158,west,2025-12-25,retail,36850,1650
2025-12,VF3VPACXSU0027159,south,2025-12-04,retail,36850,1650
2025-12,VF3VCAEXTU0027171,central,2025-12-25,retail,33770,1650
2025-12,VF3VPFCXTU0027177,south,2025-12-03,retail,36850,1650
2025-12,VF3VCFEXTU0027182,west,2025-12-26,retail,33770,1650
2025-12,VF3VCFCXSU0027204,southeast,2025-12-12,retail,33770,1650
2025-12,VF3VSABXTU0027211,west,2025-12-16,retail,42240,1650
2025-12,VF3VCFGXTU0027218,northeast,2025-12-23,retail,33770,1650
2025-12,VF3VCFDXSU0027221,southeast,2025-12-22,retail,33770,1650
2025-12,VF3VCACXSU0027223,northeast,2025-12-01,retail,33770,1650
2025-12,VF3VSACXTU0027239,northeast,2025-12-24,retail,42240,1650
2025-12,VF3VPACXSU0027241,northeast,2025-12-21,retail,36850,1650
