retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2026-01,VF3TPFAXTU0027947,central,2026-01-06,retail,50775,1225
2026-01,VF3TSFBXSU0027972,central,2026-01-04,retail,58055,1225
2026-01,VF3TPFBXTU0027976,south,2026-01-15,retail,50775,1225
2026-01,VF3TPABXTU0027989,central,2026-01-12,retail,50775,1225
2026-01,VF3TCFAXTU0028001,south,2026-01-20,retail,46615,1225
2026-01,VF3TCAAXSU0028012,central,2026-01-13,retail,46615,1225
2026-01,VF3TPADXTU0028018,central,2026-01-20,retail,50775,1225
2026-01,VF3TPAAXTU0028021,central,2026-01-01,retail,50775,1225
2026-01,VF3TPAHXTU0028023,northeast,2026-01-08,retail,50775,1225
2026-01,VF3TCAFXTU0028042,west,2026-01-02,retail,46615,1225
2026-01,VF3TSFGXSU0028050,south,2026-01-12,retail,58055,1225
2026-01,VF3TCADXTU0028074,west,2026-01-19,retail,46615,1225
2026-01,VF3TPAFXTU0028081,west,2026-01-08,retail,50775,1225
2026-01,VF3TPACXSU0028082,central,2026-01-02,retail,50775,1225
2026-01,VF3TCAEXTU0028099,northeast,2026-01-20,retail,46615,1225
2026-01,VF3TSFEXTU0028102,south,2026-01-28,retail,58055,1225
2026-01,VF3TSAAXTU0028103,south,2026-01-23,retail,58055,1225
2026-01,VF3TSAAXTU0028109,west,2026-01-15,retail,58055,1225
2026-01,VF3TCADXTU0028114,west,2026-01-27,retail,46615,1225
2026-01,VF3TPAHXSU0028132,southeast,2026-01-05,retail,50775,1225
2026-01,VF3TSACXTU0028154,west,2026-01-05,retail,58055,1225
2026-01,VF3TPFBXTU0028197,northeast,2026-01-08,retail,50775,1225
2026-01,VF3TSFAXSU0028198,south,2026-01-17,retail,58055,1225
2026-01,VF3TCFAXTU0028223,west,2026-01-14,retail,46615,1225
2026-01,VF3TPFCXTU0028234,southeast,2026-01-01,retail,50775,1225
2026-01,VF3VCFGXTU0028242,south,2026-01-16,retail,34195,1225
2026-01,VF3VPFBXTU0028243,south,2026-01-01,retail,37275,1225
2026-01,VF3VCFAXSU0028250,central,2026-01-23,retail,34195,1225
2026-01,VF3VPAEXTU0028256,south,2026-01-05,retail,37275,1225
2026-01,VF3VPFBXSU0028267,west,2026-01-15,retail,37275,1225
2026-01,VF3VCAHXTU0028281,west,2026-01-02,retail,34195,1225
2026-01,VF3VSFAXTU0028296,south,2026-01-08,retail,42665,1225
2026-01,VF3VPACXTU0028297,west,2026-01-05,retail,37275,1225
2026-01,VF3VPFHXTU0028309,southeast,2026-01-18,retail,37275,1225
2026-01,VF3VCAGXTU0028312,central,2026-01-11,retail,34195,1225
2026-01,VF3VSACXTU0028326,northeast,2026-01-01,retail,42665,1225
2026-01,VF3VCACXTU0028335,central,2026-01-26,retail,34195,1225
2026-01,VF3VCACXTU0028339,west,2026-01-09,retail,34195,1225
2026-01,VF3VCADXTU0028359,south,2026-01-04,retail,34195,1225
2026-01,VF3VCFCXTU0028373,southeast,2026-01-14,retail,34195,1225
2026-01,VF3VSFAXTU0028375,south,2026-01-12,retail,42665,1225
2026-01,VF3VPABXSU0028376,south,2026-01-03,retail,37275,1225
2026-01,VF3VCFAXSU0028382,central,2026-01-25,retail,34195,1225
2026-01,VF3VPABXSU0028391,northeast,2026-01-12,retail,37275,1225
2026-01,VF3VCAAXTU0028396,northeast,2026-01-13,retail,34195,1225
2026-01,VF3VSFAXTU0028400,southeast,2026-01-17,retail,42665,1225
2026-01,VF3VCFAXTU0028401,southeast,2026-01-24,retail,34195,1225
2026-01,VF3VPFHXTU0028403,south,2026-01-22,retail,37275,1225
2026-01,VF3VCFCXTU0028404,south,2026-01-14,retail,34195,1225
2026-01,VF3VPFBXTU0028405,west,2026-01-12,retail,37275,1225
2026-01,VF3VPFAXSU0028407,west,2026-01-24,retail,37275,1225
2026-01,VF3VPFCXSU0028411,west,2026-01-14,fleet,37275,1225
2026-01,VF3VSADXTU0028429,west,2026-01-14,retail,42665,1225
2026-01,VF3VPADXSU0028434,west,2026-01-03,retail,37275,1225
2026-01,VF3VCFCXTU0028437,southeast,2026-01-26,retail,34195,1225
2026-01,VF3VCAAXTU0028442,west,2026-01-07,retail,34195,1225
2026-01,VF3VPAAXTU0028464,central,2026-01-13,retail,37275,1225
2026-01,VF3VPAGXSU0028481,south,2026-01-14,retail,37275,1225
2026-01,VF3VCFEXTU0028487,southeast,2026-01-23,retail,34195,1225
2026-01,VF3VCAAXTU0028490,central,2026-01-08,retail,34195,1225
2026-01,VF3VCFCXTU0028492,central,2026-01-14,retail,34195,1225
2026-01,VF3VPACXTU0028498,central,2026-01-11,retail,37275,1225
2026-01,VF3VCAAXTU0028499,southeast,2026-01-14,retail,34195,1225
2026-01,VF3VPFAXTU0028500,central,2026-01-27,retail,37275,1225
2026-01,VF3VSFBXSU0028519,west,2026-01-14,retail,42665,1225
2026-01,VF3VCFDXTU0028523,central,2026-01-25,retail,34195,1225
2026-01,VF3VSACXTU0028541,northeast,2026-01-01,retail,42665,1225
2026-01,VF3VPFCXTU0028548,west,2026-01-03,retail,37275,1225
2026-01,VF3VCAAXTU0028549,central,2026-01-26,retail,34195,1225
2026-01,VF3VPFEXSU0028559,south,2026-01-11,retail,37275,1225
2026-01,VF3VCABXTU0028570,west,2026-01-26,fleet,34195,1225
2026-01,VF4ASABXTU0028582,west,2026-01-09,retail,65621,1525
2026-01,VF4ACFDXTU0028594,southeast,2026-01-24,retail,52663,1525
2026-01,VF4ASACXSU0028595,south,2026-01-16,retail,65621,1525
2026-01,VF4ACFAXTU0028607,southeast,2026-01-13,retail,52663,1525
2026-01,VF4ACAFXTU0028610,west,2026-01-26,retail,52663,1525
2026-01,VF4ACFAXTU0028621,west,2026-01-02,retail,52663,1525
2026-01,VF4APAGXTU0028630,southeast,2026-01-14,retail,57375,1525
2026-01,VF4APABXTU0028648,central,2026-01-01,retail,57375,1525
2026-01,VF4ASFBXTU0028656,southeast,2026-01-22,retail,65621,1525
2026-01,VF4APFDXSU0028657,south,2026-01-04,retail,57375,1525
