retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2026-08,VF3TPADXTU0037926,south,2026-08-17,retail,50825,1175
2026-08,VF3TPAGXTU0037930,central,2026-08-14,retail,50825,1175
2026-08,VF3TCAEXTU0037936,south,2026-08-19,retail,46665,1175
2026-08,VF3TPABXTU0037944,south,2026-08-15,retail,50825,1175
2026-08,VF3TPABXTU0037951,central,2026-08-23,retail,50825,1175
2026-08,VF3TPAAXTU0037974,southeast,2026-08-21,retail,50825,1175
2026-08,VF3TCACXTU0037999,central,2026-08-14,retail,46665,1175
2026-08,VF3TPACXTU0038008,central,2026-08-13,retail,50825,1175
2026-08,VF3TSAHXTU0038012,southeast,2026-08-24,retail,58105,1175
2026-08,VF3TPAEXTU0038022,central,2026-08-26,retail,50825,1175
2026-08,VF3TPFDXTU0038023,south,2026-08-22,retail,50825,1175
2026-08,VF3TPABXTU0038053,southeast,2026-08-13,retail,50825,1175
2026-08,VF3TSAAXTU0038061,west,2026-08-01,retail,58105,1175
2026-08,VF3TCAGXTU0038070,central,2026-08-04,retail,46665,1175
2026-08,VF3TCAAXTU0038074,central,2026-08-12,retail,46665,1175
2026-08,VF3TPAHXTU0038082,northeast,2026-08-01,fleet,50825,1175
2026-08,VF3TPFCXTU0038091,south,2026-08-23,retail,50825,1175
2026-08,VF3TPFEXTU0038113,west,2026-08-15,retail,50825,1175
2026-08,VF3TPAGXTU0038116,west,2026-08-24,retail,50825,1175
2026-08,VF3TSFFXTU0038132,west,2026-08-06,retail,58105,1175
2026-08,VF3TSAFXTU0038152,northeast,2026-08-15,retail,58105,1175
2026-08,VF3TSAFXTU0038155,south,2026-08-02,retail,58105,1175
2026-08,VF3TSFDXTU0038179,southeast,2026-08-02,retail,58105,1175
2026-08,VF3TCACXTU0038187,south,2026-08-09,retail,46665,1175
2026-08,VF3TPFEXTU0038191,west,2026-08-04,retail,50825,1175
2026-08,VF3TCACXTU0038198,southeast,2026-08-18,retail,46665,1175
2026-08,VF3TPABXTU0038223,central,2026-08-17,retail,50825,1175
2026-08,VF3VSFAXTU0038227,west,2026-08-12,retail,42715,1175
2026-08,VF3VPFHXTU0038240,southeast,2026-08-22,retail,37325,1175
2026-08,VF3VPAGXTU0038248,south,2026-08-09,retail,37325,1175
2026-08,VF3VSFAXTU0038249,west,2026-08-11,fleet,42715,1175
2026-08,VF3VSFCXTU0038251,central,2026-08-16,retail,42715,1175
2026-08,VF3VCABXTU0038252,south,2026-08-05,retail,34245,1175
2026-08,VF3VPFBXTU0038256,central,2026-08-20,retail,37325,1175
2026-08,VF3VCACXTU0038313,central,2026-08-26,retail,34245,1175
2026-08,VF3VCFAXTU0038316,central,2026-08-13,retail,34245,1175
2026-08,VF3VCFAXTU0038331,south,2026-08-18,retail,34245,1175
2026-08,VF3VPFAXTU0038337,northeast,2026-08-01,retail,37325,1175
2026-08,VF3VSFCXTU0038339,south,2026-08-20,retail,42715,1175
2026-08,VF3VPAFXTU0038352,central,2026-08-20,retail,37325,1175
2026-08,VF3VCABXTU0038359,northeast,2026-08-27,retail,34245,1175
2026-08,VF3VSFAXTU0038398,west,2026-08-25,retail,42715,1175
2026-08,VF3VPACXTU0038401,west,2026-08-10,retail,37325,1175
2026-08,VF3VPAEXTU0038429,central,2026-08-05,retail,37325,1175
2026-08,VF3VCAFXTU0038433,west,2026-08-21,retail,34245,1175
2026-08,VF3VPFBXTU0038443,central,2026-08-14,retail,37325,1175
2026-08,VF3VPADXTU0038463,central,2026-08-12,retail,37325,1175
2026-08,VF3VPAFXTU0038470,west,2026-08-03,retail,37325,1175
2026-08,VF3VPFBXTU0038502,west,2026-08-03,retail,37325,1175
2026-08,VF3VPFEXTU0038517,west,2026-08-13,retail,37325,1175
2026-08,VF3VPFEXTU0038529,west,2026-08-22,retail,37325,1175
2026-08,VF3VPAAXTU0038548,west,2026-08-19,retail,37325,1175
2026-08,VF3VCACXTU0038556,central,2026-08-19,retail,34245,1175
2026-08,VF3VPABXTU0038558,south,2026-08-20,retail,37325,1175
2026-08,VF3VCFAXTU0038570,central,2026-08-02,retail,34245,1175
2026-08,VF3VPFEXTU0038584,northeast,2026-08-05,retail,37325,1175
2026-08,VF3VSAFXTU0038586,west,2026-08-02,retail,42715,1175
2026-08,VF4APFEXTU0038588,southeast,2026-08-25,retail,57425,1475
2026-08,VF4APFBXTU0038591,west,2026-08-28,retail,57425,1475
2026-08,VF4ACAAXTU0038596,west,2026-08-08,fleet,52713,1475
2026-08,VF4ACFHXTU0038601,southeast,2026-08-08,retail,52713,1475
2026-08,VF4APFDXTU0038607,southeast,2026-08-28,retail,57425,1475
2026-08,VF4APFBXTU0038618,west,2026-08-14,retail,57425,1475
