retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2024-03,VF3TCADXRU0000013,central,2024-03-02,retail,46665,1175
2024-03,VF3TPADXRU0000015,northeast,2024-03-12,retail,50825,1175
2024-03,VF3TCABXRU0000021,west,2024-03-08,retail,46665,1175
2024-03,VF3TSAAXRU0000035,south,2024-03-14,retail,58105,1175
2024-03,VF3TCAAXRU0000036,central,2024-03-14,retail,46665,1175
2024-03,VF3TCAGXRU0000043,west,2024-03-01,retail,46665,1175
2024-03,VF3TCFDXRU0000049,southeast,2024-03-13,retail,46665,1175
2024-03,VF3TPAGXRU0000057,west,2024-03-16,retail,50825,1175
2024-03,VF3TSAAXRU0000063,northeast,2024-03-22,retail,58105,1175
2024-03,VF3TCAEXRU0000065,west,2024-03-06,retail,46665,1175
2024-03,VF3TSABXRU0000087,south,2024-03-13,retail,58105,1175
2024-03,VF3TCABXRU0000088,central,2024-03-24,retail,46665,1175
2024-03,VF3TPAFXRU0000089,central,2024-03-20,retail,50825,1175
2024-03,VF3TCAAXRU0000094,west,2024-03-16,retail,46665,1175
2024-03,VF3TPFFXRU0000099,southeast,2024-03-23,fleet,50825,1175
2024-03,VF3TPAHXRU0000105,west,2024-03-09,retail,50825,1175
2024-03,VF3TSABXRU0000106,southeast,2024-03-08,retail,58105,1175
2024-03,VF3TCAHXRU0000112,south,2024-03-22,retail,46665,1175
2024-03,VF3TCAAXRU0000139,northeast,2024-03-01,retail,46665,1175
2024-03,VF3TCABXRU0000147,south,2024-03-13,retail,46665,1175
2024-03,VF3TPAAXRU0000159,central,2024-03-24,retail,50825,1175
2024-03,VF3TCFGXRU0000160,central,2024-03-25,retail,46665,1175
2024-03,VF3TCABXRU0000163,central,2024-03-22,retail,46665,1175
2024-03,VF3TCAHXRU0000175,central,2024-03-16,retail,46665,1175
2024-03,VF3TPAEXRU0000197,south,2024-03-27,retail,50825,1175
2024-03,VF3TPAAXRU0000200,northeast,2024-03-07,retail,50825,1175
2024-03,VF3TCAAXRU0000216,south,2024-03-25,retail,46665,1175
2024-03,VF3TSAFXRU0000221,west,2024-03-18,retail,58105,1175
2024-03,VF3VSFAXRU0000226,southeast,2024-03-15,retail,42715,1175
2024-03,VF3VPAEXRU0000228,northeast,2024-03-06,retail,37325,1175
2024-03,VF3VPFBXRU0000234,northeast,2024-03-27,retail,37325,1175
2024-03,VF3VPFAXRU0000239,northeast,2024-03-04,retail,37325,1175
2024-03,VF3VCABXRU0000245,west,2024-03-01,retail,34245,1175
2024-03,VF3VPFEXRU0000265,southeast,2024-03-22,retail,37325,1175
2024-03,VF3VPFDXRU0000287,central,2024-03-16,retail,37325,1175
2024-03,VF3VCFDXRU0000325,central,2024-03-10,retail,34245,1175
2024-03,VF3VPFHXRU0000328,southeast,2024-03-14,retail,37325,1175
2024-03,VF3VSFAXRU0000340,west,2024-03-04,retail,42715,1175
2024-03,VF3VPAGXRU0000350,northeast,2024-03-19,retail,37325,1175
2024-03,VF3VCFAXRU0000355,south,2024-03-12,retail,34245,1175
2024-03,VF3VCACXRU0000357,southeast,2024-03-04,retail,34245,1175
2024-03,VF3VCFBXRU0000367,south,2024-03-21,retail,34245,1175
2024-03,VF3VCFBXRU0000368,south,2024-03-05,retail,34245,1175
2024-03,VF3VPFEXRU0000424,southeast,2024-03-03,retail,37325,1175
2024-03,VF3VSFBXRU0000444,south,2024-03-04,retail,42715,1175
2024-03,VF4APAAXRU0000449,central,2024-03-13,retail,57425,1475
2024-03,VF4APFEXRU0000450,southeast,2024-03-05,retail,57425,1475
2024-03,VF4ASAAXRU0000459,southeast,2024-03-16,retail,65671,1475
2024-03,VF4ACABXRU0000484,west,2024-03-11,fleet,52713,1475
2024-03,VF4ASACXRU0000485,northeast,2024-03-01,retail,65671,1475
2024-03,VF4APFGXRU0000488,west,2024-03-11,retail,57425,1475
2024-03,VF4ASAAXRU0000489,northeast,2024-03-28,retail,65671,1475
2024-03,VF4ASADXRU0000492,northeast,2024-03-18,retail,65671,1475
2024-03,VF4ACFAXRU0000500,southeast,2024-03-08,retail,52713,1475
2024-03,VF4APAAXRU0000501,central,2024-03-05,retail,57425,1475
2024-03,VF4ACADXRU0000505,central,2024-03-28,retail,52713,1475
2024-03,VF5MSFBXRM0000542,south,2024-03-01,retail,34393,1175
2024-03,VF5MCFHXRM0000556,south,2024-03-21,retail,27529,1175
2024-03,VF5MPFAXRM0000557,southeast,2024-03-15,retail,30025,1175
2024-03,VF5MSFBXRM0000568,central,2024-03-15,retail,34393,1175
2024-03,VF5MPAAXRM0000595,central,2024-03-11,retail,30025,1175
2024-03,VF5MPFFXRM0000611,south,2024-03-26,retail,30025,1175
2024-03,VF5MPFDXRM0000618,south,2024-03-04,retail,30025,1175
2024-03,VF5MCABXRM0000629,central,2024-03-03,retail,27529,1175
2024-03,VF5MPFBXRM0000634,south,2024-03-08,retail,30025,1175
2024-03,VF2NSFAXRK0000638,central,2024-03-28,retail,49327,1175
2024-03,VF2NCFGXRK0000652,west,2024-03-18,retail,39581,1175
2024-03,VF2NPFHXRK0000653,southeast,2024-03-20,retail,43125,1175
2024-03,VF2NCFEXRK0000671,southeast,2024-03-28,retail,39581,1175
2024-03,VF2NCFCXRK0000683,central,2024-03-08,retail,39581,1175
2024-03,VF2NSAGXRK0000686,west,2024-03-14,retail,49327,1175
2024-03,VF2NCABXRK0000689,southeast,2024-03-07,retail,39581,1175
2024-03,VF2NPFCXRK0000726,south,2024-03-09,retail,43125,1175
2024-03,VF2NCFDXRK0000732,west,2024-03-26,retail,39581,1175
2024-03,VF2NCFGXRK0000743,south,2024-03-21,retail,39581,1175
2024-03,VF1LCFDXRK0000745,southeast,2024-03-23,retail,37809,1475
2024-03,VF1LPFCXRK0000760,south,2024-03-24,retail,41225,1475
2024-03,VF1LSFAXRK0000762,central,2024-03-07,retail,47203,1475
2024-03,VF1LCFBXRK0000772,northeast,2024-03-04,retail,37809,1475
2024-03,VF1LCFGXRK0000781,northeast,2024-03-13,retail,37809,1475
2024-03,VF1LPFEXRK0000787,south,2024-03-21,retail,41225,1475
2024-03,VF1LCFGXRK0000803,northeast,2024-03-20,retail,37809,1475
2024-03,VF1LCAAXRK0000811,southeast,2024-03-27,fleet,37809,1475
2024-03,VF1LCFGXRK0000848,southeast,2024-03-27,retail,37809,1475
2024-03,VF1LPAEXRK0000852,northeast,2024-03-21,retail,41225,1475
2024-03,VF3TPAAXRU0000871,southeast,2024-03-04,retail,50825,1175
2024-03,VF3TPABXRU0000872,southeast,2024-03-13,retail,50825,1175
2024-03,VF3TPFEXRU0000875,south,2024-03-05,retail,50825,1175
2024-03,VF3TPFHXRU0000878,south,2024-03-08,retail,50825,1175
2024-03,VF3TPFAXRU0000881,south,2024-03-16,retail,50825,1175
2024-03,VF3TCFCXRU0000884,west,2024-03-16,retail,46665,1175
2024-03,VF3TPAGXRU0000886,south,2024-03-28,retail,50825,1175
2024-03,VF3TCFDXRU0000888,south,2024-03-01,retail,46665,1175
2024-03,VF3TPADXRU0000890,northeast,2024-03-16,retail,50825,1175
2024-03,VF3TPAFXRU0000899,central,2024-03-23,retail,50825,1175
2024-03,VF3TPADXRU0000902,west,2024-03-19,retail,50825,1175
2024-03,VF3TCABXRU0000911,southeast,2024-03-12,retail,46665,1175
2024-03,VF3TSAFXRU0000912,west,2024-03-27,retail,58105,1175
2024-03,VF3TCACXRU0000918,northeast,2024-03-06,retail,46665,1175
2024-03,VF3TCFCXRU0000919,south,2024-03-16,retail,46665,1175
2024-03,VF3TCFFXRU0000924,central,2024-03-15,retail,46665,1175
2024-03,VF3TPFBXRU0000927,west,2024-03-20,retail,50825,1175
2024-03,VF3TPFBXRU0000928,south,2024-03-01,retail,50825,1175
2024-03,VF3TCADXRU0000929,central,2024-03-08,retail,46665,1175
2024-03,VF3TCAAXRU0000930,northeast,2024-03-09,retail,46665,1175
2024-03,VF3TPFHXRU0000936,southeast,2024-03-24,fleet,50825,1175
2024-03,VF3TCAAXRU0000945,west,2024-03-01,retail,46665,1175
2024-03,VF3TCFEXRU0000946,south,2024-03-08,retail,46665,1175
2024-03,VF3TPACXRU0000948,west,2024-03-27,retail,50825,1175
2024-03,VF3TPAGXRU0000951,northeast,2024-03-07,retail,50825,1175
2024-03,VF3TPFGXRU0000954,south,2024-03-08,retail,50825,1175
2024-03,VF3TPADXRU0000958,south,2024-03-15,retail,50825,1175
2024-03,VF3TPABXRU0000960,southeast,2024-03-13,retail,50825,1175
2024-03,VF3TCACXRU0000965,northeast,2024-03-06,retail,46665,1175
2024-03,VF3TCAAXRU0000966,south,2024-03-27,retail,46665,1175
2024-03,VF3TSFDXRU0000967,northeast,2024-03-01,retail,58105,1175
2024-03,VF3TPAEXRU0000971,central,2024-03-19,retail,50825,1175
2024-03,VF3TCAEXRU0000972,northeast,2024-03-06,retail,46665,1175
2024-03,VF3TCACXRU0000974,south,2024-03-10,retail,46665,1175
2024-03,VF3TCACXRU0000978,central,2024-03-14,retail,46665,1175
2024-03,VF3TSACXRU0000984,west,2024-03-02,retail,58105,1175
2024-03,VF3TCAAXRU0000995,northeast,2024-03-27,retail,46665,1175
2024-03,VF3TPAFXRU0001002,southeast,2024-03-19,retail,50825,1175
2024-03,VF3TSACXRU0001005,south,2024-03-16,retail,58105,1175
2024-03,VF3TCFDXRU0001007,south,2024-03-23,retail,46665,1175
2024-03,VF3TCFEXRU0001008,south,2024-03-14,retail,46665,1175
2024-03,VF3TCACXRU0001012,central,2024-03-03,retail,46665,1175
2024-03,VF3TPABXRU0001014,northeast,2024-03-14,retail,50825,1175
2024-03,VF3TPADXRU0001016,south,2024-03-13,fleet,50825,1175
2024-03,VF3TCFAXRU0001018,southeast,2024-03-12,retail,46665,1175
2024-03,VF3TPAHXRU0001021,northeast,2024-03-26,retail,50825,1175
2024-03,VF3TCABXRU0001023,south,2024-03-14,fleet,46665,1175
2024-03,VF3TPFBXRU0001025,south,2024-03-26,retail,50825,1175
2024-03,VF3TCABXRU0001027,west,2024-03-02,retail,46665,1175
2024-03,VF3TPAFXRU0001028,west,2024-03-02,retail,50825,1175
2024-03,VF3TCAEXRU0001032,west,2024-03-12,retail,46665,1175
2024-03,VF3TPAEXRU0001034,south,2024-03-09,retail,50825,1175
2024-03,VF3TPACXRU0001036,northeast,2024-03-05,retail,50825,1175
2024-03,VF3TCACXRU0001037,west,2024-03-27,retail,46665,1175
2024-03,VF3TPAAXRU0001038,west,2024-03-20,retail,50825,1175
2024-03,VF3TPACXRU0001039,south,2024-03-26,retail,50825,1175
