retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2026-05,VF3TPAAXTU0033445,south,2026-05-23,retail,50825,1175
2026-05,VF3TCFDXTU0033449,southeast,2026-05-18,retail,46665,1175
2026-05,VF3TCAAXTU0033454,northeast,2026-05-09,retail,46665,1175
2026-05,VF3TSADXTU0033470,central,2026-05-24,retail,58105,1175
2026-05,VF3TPABXTU0033513,central,2026-05-19,retail,50825,1175
2026-05,VF3TCAEXTU0033523,northeast,2026-05-18,retail,46665,1175
2026-05,VF3TPAFXTU0033531,central,2026-05-11,retail,50825,1175
2026-05,VF3TCFBXTU0033536,west,2026-05-12,retail,46665,1175
2026-05,VF3TCABXTU0033541,west,2026-05-15,retail,46665,1175
2026-05,VF3TPAHXTU0033554,central,2026-05-26,retail,50825,1175
2026-05,VF3TCFBXTU0033562,central,2026-05-24,retail,46665,1175
2026-05,VF3TPADXTU0033579,west,2026-05-07,retail,50825,1175
2026-05,VF3TCFAXTU0033611,west,2026-05-06,fleet,46665,1175
2026-05,VF3TPAAXTU0033635,central,2026-05-02,retail,50825,1175
2026-05,VF3TSAHXTU0033673,central,2026-05-18,retail,58105,1175
2026-05,VF3TPABXTU0033700,central,2026-05-02,retail,50825,1175
2026-05,VF3TCAAXTU0033705,southeast,2026-05-24,retail,46665,1175
2026-05,VF3TSAAXTU0033708,west,2026-05-18,retail,58105,1175
2026-05,VF3TPAEXTU0033728,west,2026-05-27,fleet,50825,1175
2026-05,VF3TCFCXTU0033745,west,2026-05-04,retail,46665,1175
2026-05,VF3TPFBXTU0033746,central,2026-05-14,retail,50825,1175
2026-05,VF3TPABXTU0033752,south,2026-05-01,retail,50825,1175
2026-05,VF3TPFBXTU0033756,southeast,2026-05-28,retail,50825,1175
2026-05,VF3TPFAXTU0033771,south,2026-05-21,fleet,50825,1175
2026-05,VF3TPFBXTU0033785,south,2026-05-14,retail,50825,1175
2026-05,VF3TCFDXTU0033792,south,2026-05-27,retail,46665,1175
2026-05,VF3VPFAXTU0033797,west,2026-05-07,retail,37325,1175
2026-05,VF3VPFFXTU0033802,west,2026-05-08,retail,37325,1175
2026-05,VF3VPABXTU0033803,south,2026-05-01,fleet,37325,1175
2026-05,VF3VPFEXTU0033806,south,2026-05-23,retail,37325,1175
2026-05,VF3VPFCXTU0033827,central,2026-05-11,retail,37325,1175
2026-05,VF3VPACXTU0033835,south,2026-05-12,retail,37325,1175
2026-05,VF3VCACXTU0033854,northeast,2026-05-12,fleet,34245,1175
2026-05,VF3VPAAXTU0033916,west,2026-05-04,retail,37325,1175
2026-05,VF3VCFCXTU0033927,southeast,2026-05-05,retail,34245,1175
2026-05,VF3VPACXTU0033936,northeast,2026-05-23,retail,37325,1175
