retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2024-12,VF3TCAGXSU0011011,west,2024-12-19,retail,46190,1650
2024-12,VF3TPAEXSU0011021,central,2024-12-16,retail,50350,1650
2024-12,VF3TCAEXRU0011022,west,2024-12-04,retail,46190,1650
2024-12,VF3TPABXSU0011039,southeast,2024-12-12,retail,50350,1650
2024-12,VF3TCAAXSU0011041,northeast,2024-12-16,retail,46190,1650
2024-12,VF3TCFCXRU0011050,south,2024-12-11,retail,46190,1650
2024-12,VF3TPFBXSU0011055,southeast,2024-12-16,retail,50350,1650
2024-12,VF3TPFAXSU0011059,southeast,2024-12-15,retail,50350,1650
2024-12,VF3TCADXSU0011060,southeast,2024-12-01,retail,46190,1650
2024-12,VF3TPABXRU0011070,south,2024-12-08,retail,50350,1650
2024-12,VF3TPAAXRU0011077,southeast,2024-12-01,retail,50350,1650
2024-12,VF3TPFCXSU0011078,southeast,2024-12-28,retail,50350,1650
2024-12,VF3TCAEXSU0011084,northeast,2024-12-08,retail,46190,1650
2024-12,VF3TCFFXSU0011088,west,2024-12-26,retail,46190,1650
2024-12,VF3TCFBXSU0011100,south,2024-12-06,fleet,46190,1650
2024-12,VF3TSAAXSU0011103,west,2024-12-21,retail,57630,1650
2024-12,VF3TCADXRU0011104,northeast,2024-12-17,retail,46190,1650
2024-12,VF3TPAHXSU0011122,southeast,2024-12-07,retail,50350,1650
2024-12,VF3TSADXSU0011128,northeast,2024-12-28,retail,57630,1650
2024-12,VF3TPACXSU0011136,southeast,2024-12-08,retail,50350,1650
2024-12,VF3TPFAXRU0011156,west,2024-12-19,retail,50350,1650
2024-12,VF3TCABXSU0011160,west,2024-12-07,retail,46190,1650
2024-12,VF3TSAAXSU0011170,southeast,2024-12-07,retail,57630,1650
2024-12,VF3TSAHXRU0011171,southeast,2024-12-11,retail,57630,1650
2024-12,VF3TPAEXSU0011178,west,2024-12-08,retail,50350,1650
2024-12,VF3TSADXRU0011186,south,2024-12-17,retail,57630,1650
2024-12,VF3TCADXRU0011217,south,2024-12-27,retail,46190,1650
2024-12,VF3TPFCXRU0011219,southeast,2024-12-08,retail,50350,1650
2024-12,VF3TPAAXSU0011223,northeast,2024-12-06,fleet,50350,1650
2024-12,VF3TCFDXSU0011235,west,2024-12-04,retail,46190,1650
2024-12,VF3TCFGXRU0011236,south,2024-12-13,retail,46190,1650
2024-12,VF3TPAFXSU0011241,southeast,2024-12-28,retail,50350,1650
2024-12,VF3TPAGXSU0011244,northeast,2024-12-17,retail,50350,1650
2024-12,VF3TPACXSU0011251,south,2024-12-27,retail,50350,1650
2024-12,VF3TCFGXSU0011267,south,2024-12-04,retail,46190,1650
2024-12,VF3TPABXSU0011270,northeast,2024-12-05,retail,50350,1650
2024-12,VF3TCADXSU0011277,northeast,2024-12-13,retail,46190,1650
2024-12,VF3VCAEXSU0011294,southeast,2024-12-17,retail,33770,1650
2024-12,VF3VSFBXRU0011298,west,2024-12-22,retail,42240,1650
2024-12,VF3VPFCXRU0011299,south,2024-12-11,retail,36850,1650
2024-12,VF3VCAFXSU0011309,west,2024-12-20,retail,33770,1650
2024-12,VF3VCFDXSU0011312,south,2024-12-14,retail,33770,1650
2024-12,VF3VPFCXSU0011341,southeast,2024-12-07,retail,36850,1650
2024-12,VF3VPAEXRU0011360,southeast,2024-12-21,retail,36850,1650
2024-12,VF3VPFCXRU0011363,south,2024-12-08,retail,36850,1650
2024-12,VF3VCAAXRU0011366,west,2024-12-18,retail,33770,1650
2024-12,VF3VCADXSU0011378,west,2024-12-06,retail,33770,1650
2024-12,VF3VSFCXSU0011379,west,2024-12-23,retail,42240,1650
2024-12,VF3VPFCXRU0011391,west,2024-12-13,retail,36850,1650
2024-12,VF3VSFAXRU0011399,south,2024-12-21,retail,42240,1650
2024-12,VF3VPFGXSU0011410,central,2024-12-04,fleet,36850,1650
2024-12,VF3VPFAXRU0011415,northeast,2024-12-11,retail,36850,1650
2024-12,VF3VSFFXRU0011419,southeast,2024-12-03,retail,42240,1650
2024-12,VF3VSFDXSU0011444,southeast,2024-12-18,retail,42240,1650
2024-12,VF3VPAFXSU0011457,south,2024-12-09,fleet,36850,1650
2024-12,VF3VCFDXSU0011459,west,2024-12-26,retail,33770,1650
2024-12,VF3VCFAXSU0011468,northeast,2024-12-18,retail,33770,1650
2024-12,VF3VPFHXRU0011471,west,2024-12-14,retail,36850,1650
2024-12,VF3VCABXSU0011479,south,2024-12-21,retail,33770,1650
2024-12,VF3VPFAXSU0011481,south,2024-12-26,retail,36850,1650
2024-12,VF3VCFBXRU0011483,northeast,2024-12-28,retail,33770,1650
2024-12,VF3VSFBXRU0011493,southeast,2024-12-06,retail,42240,1650
2024-12,VF3VCACXRU0011526,northeast,2024-12-22,retail,33770,1650
2024-12,VF3VPABXSU0011528,south,2024-12-06,retail,36850,1650
2024-12,VF3VSFCXSU0011538,west,2024-12-19,retail,42240,1650
2024-12,VF3VSFFXSU0011539,west,2024-12-14,retail,42240,1650
2024-12,VF3VCADXSU0011542,northeast,2024-12-06,retail,33770,1650
2024-12,VF3VPFDXRU0011543,south,2024-12-20,retail,36850,1650
2024-12,VF3VCAHXSU0011552,south,2024-12-10,retail,33770,1650
2024-12,VF3VCABXSU0011569,central,2024-12-18,retail,33770,1650
2024-12,VF3VSAEXSU0011570,northeast,2024-12-23,retail,42240,1650
2024-12,VF3VCFGXRU0011572,south,2024-12-25,retail,33770,1650
2024-12,VF4APFCXSU0011585,central,2024-12-09,retail,56950,1950
2024-12,VF4APFBXSU0011592,northeast,2024-12-08,retail,56950,1950
2024-12,VF4APAEXSU0011599,southeast,2024-12-08,retail,56950,1950
2024-12,VF4ACFCXRU0011620,southeast,2024-12-07,retail,52238,1950
2024-12,VF4APAAXRU0011624,southeast,2024-12-26,retail,56950,1950
2024-12,VF4ACAAXSU0011646,southeast,2024-12-03,retail,52238,1950
2024-12,VF4APFDXSU0011655,west,2024-12-21,retail,56950,1950
2024-12,VF4APFCXRU0011661,west,2024-12-01,retail,56950,1950
2024-12,VF4APFAXSU0011663,south,2024-12-13,retail,56950,1950
2024-12,VF5MPFAXRM0011685,west,2024-12-05,retail,29550,1650
2024-12,VF5MCFDXSM0011695,central,2024-12-01,retail,27054,1650
2024-12,VF5MCFCXSM0011704,south,2024-12-09,retail,27054,1650
2024-12,VF5MCFBXSM0011709,west,2024-12-23,retail,27054,1650
2024-12,VF5MCFHXRM0011739,south,2024-12-06,retail,27054,1650
2024-12,VF5MSFHXSM0011750,southeast,2024-12-10,retail,33918,1650
2024-12,VF5MPFAXSM0011758,central,2024-12-21,retail,29550,1650
2024-12,VF5MCFBXSM0011761,west,2024-12-24,retail,27054,1650
2024-12,VF5MSFAXRM0011764,west,2024-12-16,retail,33918,1650
2024-12,VF5MPFCXSM0011775,south,2024-12-11,retail,29550,1650
2024-12,VF5MPFCXRM0011786,west,2024-12-18,retail,29550,1650
2024-12,VF5MSFDXSM0011797,west,2024-12-12,retail,33918,1650
2024-12,VF5MSABXSM0011799,southeast,2024-12-09,retail,33918,1650
2024-12,VF5MSFDXRM0011802,southeast,2024-12-22,fleet,33918,1650
2024-12,VF5MSFAXSM0011806,south,2024-12-03,retail,33918,1650
2024-12,VF5MCFAXSM0011810,northeast,2024-12-11,retail,27054,1650
2024-12,VF5MCACXRM0011826,northeast,2024-12-25,retail,27054,1650
2024-12,VF5MPFDXRM0011837,northeast,2024-12-22,fleet,29550,1650
2024-12,VF5MPAFXRM0011862,southeast,2024-12-18,retail,29550,1650
2024-12,VF2NSFBXRK0011875,southeast,2024-12-20,fleet,48852,1650
2024-12,VF2NCAEXRK0011888,northeast,2024-12-09,retail,39106,1650
2024-12,VF2NPACXRK0011903,northeast,2024-12-18,retail,42650,1650
2024-12,VF2NPFDXRK0011904,south,2024-12-08,retail,42650,1650
2024-12,VF2NSABXSK0011909,west,2024-12-24,retail,48852,1650
2024-12,VF2NPFAXRK0011918,south,2024-12-19,retail,42650,1650
2024-12,VF2NCFFXSK0011926,west,2024-12-08,fleet,39106,1650
2024-12,VF2NCFCXSK0011928,northeast,2024-12-11,fleet,39106,1650
2024-12,VF2NPACXSK0011929,northeast,2024-12-19,retail,42650,1650
2024-12,VF2NSABXSK0011954,central,2024-12-20,retail,48852,1650
2024-12,VF2NSABXRK0011957,northeast,2024-12-04,retail,48852,1650
2024-12,VF2NPFBXRK0011969,central,2024-12-08,retail,42650,1650
2024-12,VF2NCFDXRK0011973,northeast,2024-12-26,retail,39106,1650
2024-12,VF2NPFCXRK0011990,southeast,2024-12-06,retail,42650,1650
2024-12,VF2NPADXRK0011998,central,2024-12-14,retail,42650,1650
2024-12,VF1LCFAXSK0012022,west,2024-12-08,retail,37334,1950
2024-12,VF1LPAEXRK0012041,south,2024-12-01,retail,40750,1950
2024-12,VF1LCFFXRK0012043,southeast,2024-12-15,retail,37334,1950
2024-12,VF1LCFCXRK0012044,south,2024-12-26,retail,37334,1950
2024-12,VF1LPFGXRK0012045,west,2024-12-16,retail,40750,1950
2024-12,VF1LSADXSK0012046,west,2024-12-07,retail,46728,1950
2024-12,VF1LCACXSK0012059,central,2024-12-27,retail,37334,1950
2024-12,VF1LCFAXSK0012062,south,2024-12-02,retail,37334,1950
2024-12,VF1LCFAXRK0012065,southeast,2024-12-01,retail,37334,1950
2024-12,VF1LCABXSK0012101,northeast,2024-12-03,retail,37334,1950
2024-12,VF1LPABXRK0012112,central,2024-12-21,retail,40750,1950
2024-12,VF1LSFGXSK0012121,south,2024-12-16,retail,46728,1950
2024-12,VF1LSFCXRK0012122,northeast,2024-12-12,retail,46728,1950
2024-12,VF1LPFAXSK0012127,northeast,2024-12-17,retail,40750,1950
2024-12,VF1LSFDXRK0012130,central,2024-12-13,retail,46728,1950
2024-12,VF1LCFAXSK0012149,west,2024-12-05,fleet,37334,1950
2024-12,VF1LSFEXRK0012154,central,2024-12-16,retail,46728,1950
2024-12,VF3TPAAXSU0012167,south,2024-12-09,retail,50350,1650
2024-12,VF3TPAAXSU0012168,south,2024-12-12,retail,50350,1650
2024-12,VF3TPAAXSU0012173,southeast,2024-12-22,retail,50350,1650
2024-12,VF3TCFBXSU0012174,west,2024-12-09,retail,46190,1650
2024-12,VF3TPFHXSU0012176,southeast,2024-12-28,retail,50350,1650
2024-12,VF3TCACXSU0012177,northeast,2024-12-11,retail,46190,1650
2024-12,VF3TPFAXSU0012180,northeast,2024-12-23,retail,50350,1650
2024-12,VF3TCAEXSU0012182,west,2024-12-07,retail,46190,1650
2024-12,VF3TSADXSU0012185,central,2024-12-22,retail,57630,1650
2024-12,VF3TPFDXSU0012189,south,2024-12-06,retail,50350,1650
2024-12,VF3TPACXSU0012190,northeast,2024-12-19,retail,50350,1650
2024-12,VF3TPFEXSU0012192,south,2024-12-01,retail,50350,1650
2024-12,VF3TPFBXSU0012196,southeast,2024-12-20,fleet,50350,1650
2024-12,VF3TPAAXSU0012197,northeast,2024-12-14,retail,50350,1650
2024-12,VF3TPFAXRU0012199,west,2024-12-24,retail,50350,1650
2024-12,VF3TCFAXSU0012201,northeast,2024-12-04,retail,46190,1650
2024-12,VF3TPADXSU0012204,south,2024-12-03,retail,50350,1650
2024-12,VF3TPAGXRU0012207,south,2024-12-09,retail,50350,1650
2024-12,VF3TCAAXSU0012210,northeast,2024-12-24,retail,46190,1650
2024-12,VF3TCFEXRU0012211,west,2024-12-03,retail,46190,1650
2024-12,VF3TSAFXRU0012214,central,2024-12-04,retail,57630,1650
2024-12,VF3TSACXSU0012216,south,2024-12-11,retail,57630,1650
2024-12,VF3TSACXSU0012220,northeast,2024-12-25,retail,57630,1650
2024-12,VF3TCABXRU0012221,central,2024-12-14,retail,46190,1650
2024-12,VF3TCAGXSU0012223,central,2024-12-28,retail,46190,1650
2024-12,VF3TSADXRU0012226,south,2024-12-07,retail,57630,1650
2024-12,VF3TCFBXSU0012227,southeast,2024-12-04,retail,46190,1650
2024-12,VF3TSAAXSU0012229,south,2024-12-28,retail,57630,1650
2024-12,VF3TSADXSU0012234,northeast,2024-12-27,retail,57630,1650
2024-12,VF3TPADXSU0012235,west,2024-12-11,retail,50350,1650
2024-12,VF3TCAHXSU0012237,west,2024-12-09,retail,46190,1650
2024-12,VF3TPACXSU0012238,northeast,2024-12-01,retail,50350,1650
2024-12,VF3TCFDXSU0012239,west,2024-12-02,retail,46190,1650
2024-12,VF3TSACXSU0012240,central,2024-12-18,retail,57630,1650
2024-12,VF3TCFDXSU0012241,central,2024-12-17,retail,46190,1650
2024-12,VF3TCABXSU0012243,central,2024-12-21,retail,46190,1650
2024-12,VF3TPFAXSU0012246,south,2024-12-01,retail,50350,1650
2024-12,VF3TPFAXSU0012247,southeast,2024-12-12,retail,50350,1650
2024-12,VF3TCAFXSU0012253,northeast,2024-12-18,retail,46190,1650
2024-12,VF3TPAAXSU0012254,west,2024-12-21,retail,50350,1650
2024-12,VF3TCAAXSU0012257,northeast,2024-12-17,retail,46190,1650
2024-12,VF3TCAGXSU0012258,south,2024-12-24,retail,46190,1650
2024-12,VF3TPADXSU0012259,west,2024-12-25,retail,50350,1650
2024-12,VF3TPFDXSU0012260,west,2024-12-03,retail,50350,1650
2024-12,VF3TPAAXSU0012261,central,2024-12-27,retail,50350,1650
2024-12,VF3TCADXSU0012264,west,2024-12-24,retail,46190,1650
2024-12,VF3TCFDXSU0012265,south,2024-12-26,retail,46190,1650
2024-12,VF3TCFCXSU0012273,southeast,2024-12-11,retail,46190,1650
2024-12,VF3TSAHXSU0012275,southeast,2024-12-22,retail,57630,1650
2024-12,VF3TSFAXSU0012277,central,2024-12-28,retail,57630,1650
2024-12,VF3TPAEXSU0012278,central,2024-12-02,fleet,50350,1650
2024-12,VF3TCAGXSU0012279,central,2024-12-24,retail,46190,1650
2024-12,VF3TPAAXRU0012280,south,2024-12-07,retail,50350,1650
2024-12,VF3TSACXSU0012281,west,2024-12-04,fleet,57630,1650
2024-12,VF3TCAAXSU0012282,west,2024-12-24,retail,46190,1650
2024-12,VF3TCAFXSU0012284,southeast,2024-12-22,retail,46190,1650
2024-12,VF3TCFEXSU0012293,west,2024-12-13,retail,46190,1650
2024-12,VF3TSACXRU0012300,southeast,2024-12-08,retail,57630,1650
2024-12,VF3TPABXRU0012303,south,2024-12-09,retail,50350,1650
2024-12,VF3TPAAXRU0012304,west,2024-12-24,retail,50350,1650
2024-12,VF3TCFCXSU0012305,southeast,2024-12-25,retail,46190,1650
2024-12,VF3TSAAXSU0012315,west,2024-12-21,retail,57630,1650
2024-12,VF3TCACXSU0012327,central,2024-12-18,retail,46190,1650
2024-12,VF3TPAFXSU0012337,central,2024-12-09,retail,50350,1650
2024-12,VF3TSAGXSU0012342,south,2024-12-03,retail,57630,1650
