retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2025-05,VF3TPADXSU0017200,west,2025-05-18,retail,50825,1175
2025-05,VF3TPADXSU0017210,west,2025-05-06,retail,50825,1175
2025-05,VF3TPAFXSU0017216,south,2025-05-09,retail,50825,1175
2025-05,VF3TSABXSU0017237,west,2025-05-06,retail,58105,1175
2025-05,VF3TCABXSU0017240,west,2025-05-13,retail,46665,1175
2025-05,VF3TPAGXSU0017242,west,2025-05-18,retail,50825,1175
2025-05,VF3TPABXSU0017250,south,2025-05-11,retail,50825,1175
2025-05,VF3TSAHXSU0017258,west,2025-05-25,retail,58105,1175
2025-05,VF3TSFDXSU0017266,south,2025-05-19,retail,58105,1175
2025-05,VF3TPADXSU0017298,southeast,2025-05-04,retail,50825,1175
2025-05,VF3TCFEXSU0017311,northeast,2025-05-17,retail,46665,1175
2025-05,VF3TPAHXSU0017319,south,2025-05-05,retail,50825,1175
2025-05,VF3TPABXSU0017331,west,2025-05-19,fleet,50825,1175
2025-05,VF3TPADXSU0017350,southeast,2025-05-28,retail,50825,1175
2025-05,VF3TPADXSU0017353,northeast,2025-05-02,retail,50825,1175
2025-05,VF3TCADXSU0017357,northeast,2025-05-07,retail,46665,1175
2025-05,VF3TPFCXSU0017368,south,2025-05-13,retail,50825,1175
2025-05,VF3TPAAXSU0017371,southeast,2025-05-12,retail,50825,1175
2025-05,VF3TSACXSU0017374,west,2025-05-18,retail,58105,1175
2025-05,VF3TPFAXSU0017375,northeast,2025-05-01,retail,50825,1175
2025-05,VF3TCAAXSU0017385,west,2025-05-17,retail,46665,1175
2025-05,VF3TCABXSU0017387,southeast,2025-05-20,retail,46665,1175
2025-05,VF3TPABXSU0017391,west,2025-05-16,retail,50825,1175
2025-05,VF3TPAAXSU0017400,northeast,2025-05-15,retail,50825,1175
2025-05,VF3TPAAXSU0017408,central,2025-05-21,retail,50825,1175
2025-05,VF3TSABXSU0017436,west,2025-05-16,retail,58105,1175
2025-05,VF3TPACXSU0017438,west,2025-05-15,retail,50825,1175
2025-05,VF3TSFCXSU0017447,central,2025-05-10,retail,58105,1175
2025-05,VF3TPADXSU0017452,central,2025-05-03,retail,50825,1175
2025-05,VF3TPABXSU0017454,south,2025-05-05,retail,50825,1175
2025-05,VF3TPAAXSU0017465,south,2025-05-14,retail,50825,1175
2025-05,VF3TCAHXSU0017475,west,2025-05-25,retail,46665,1175
2025-05,VF3TCABXSU0017484,west,2025-05-19,retail,46665,1175
2025-05,VF3TPFBXSU0017496,south,2025-05-16,retail,50825,1175
2025-05,VF3VSFFXSU0017530,west,2025-05-19,retail,42715,1175
2025-05,VF3VCFCXSU0017533,west,2025-05-17,retail,34245,1175
2025-05,VF3VPFHXSU0017552,south,2025-05-21,retail,37325,1175
2025-05,VF3VCACXSU0017554,northeast,2025-05-11,retail,34245,1175
2025-05,VF3VCFCXSU0017561,west,2025-05-08,retail,34245,1175
2025-05,VF3VCFAXSU0017606,central,2025-05-23,retail,34245,1175
2025-05,VF3VSFCXSU0017629,northeast,2025-05-07,retail,42715,1175
2025-05,VF3VSABXSU0017630,central,2025-05-15,retail,42715,1175
2025-05,VF3VCFDXSU0017631,northeast,2025-05-19,retail,34245,1175
2025-05,VF3VPFBXSU0017641,northeast,2025-05-17,retail,37325,1175
2025-05,VF3VCFGXSU0017649,central,2025-05-16,retail,34245,1175
2025-05,VF3VCAAXSU0017651,southeast,2025-05-19,retail,34245,1175
2025-05,VF3VCAHXSU0017652,northeast,2025-05-28,retail,34245,1175
2025-05,VF3VCAEXSU0017656,southeast,2025-05-23,retail,34245,1175
2025-05,VF3VPADXSU0017665,northeast,2025-05-25,retail,37325,1175
