retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2026-06,VF3TPADXTU0034908,northeast,2026-06-05,retail,50800,1200
2026-06,VF3TPACXTU0034933,central,2026-06-01,fleet,50800,1200
2026-06,VF3TPABXTU0034942,west,2026-06-07,retail,50800,1200
2026-06,VF3TSADXTU0034947,south,2026-06-11,retail,58080,1200
2026-06,VF3TPADXTU0034948,west,2026-06-17,fleet,50800,1200
2026-06,VF3TPACXTU0034966,southeast,2026-06-19,retail,50800,1200
2026-06,VF3TSAAXTU0034969,west,2026-06-19,retail,58080,1200
2026-06,VF3TPFDXTU0034990,south,2026-06-28,retail,50800,1200
2026-06,VF3TCFBXTU0035016,southeast,2026-06-14,retail,46640,1200
2026-06,VF3TPFCXTU0035025,west,2026-06-25,retail,50800,1200
2026-06,VF3TCAAXTU0035034,central,2026-06-03,retail,46640,1200
2026-06,VF3TSAAXTU0035036,southeast,2026-06-27,retail,58080,1200
2026-06,VF3TPADXTU0035045,northeast,2026-06-21,retail,50800,1200
2026-06,VF3TPAFXTU0035058,west,2026-06-15,retail,50800,1200
2026-06,VF3TCAGXTU0035060,southeast,2026-06-11,retail,46640,1200
2026-06,VF3TCADXTU0035065,west,2026-06-03,retail,46640,1200
2026-06,VF3TSAAXTU0035085,southeast,2026-06-18,retail,58080,1200
2026-06,VF3TCAEXTU0035089,west,2026-06-02,retail,46640,1200
2026-06,VF3TSADXTU0035102,northeast,2026-06-04,retail,58080,1200
2026-06,VF3TSAFXTU0035128,west,2026-06-07,retail,58080,1200
2026-06,VF3TPADXTU0035145,southeast,2026-06-07,retail,50800,1200
2026-06,VF3TPAFXTU0035148,west,2026-06-27,retail,50800,1200
2026-06,VF3TPABXTU0035160,northeast,2026-06-04,retail,50800,1200
2026-06,VF3TSACXTU0035180,south,2026-06-15,retail,58080,1200
2026-06,VF3TPABXTU0035183,central,2026-06-22,retail,50800,1200
2026-06,VF3TPFBXTU0035193,west,2026-06-15,fleet,50800,1200
2026-06,VF3TCAHXTU0035211,northeast,2026-06-02,retail,46640,1200
2026-06,VF3TCADXTU0035223,west,2026-06-23,retail,46640,1200
2026-06,VF3TCAAXTU0035227,southeast,2026-06-07,retail,46640,1200
2026-06,VF3VSFDXTU0035255,west,2026-06-05,retail,42690,1200
2026-06,VF3VPADXTU0035262,west,2026-06-23,retail,37300,1200
2026-06,VF3VCFBXTU0035266,central,2026-06-16,retail,34220,1200
2026-06,VF3VPFCXTU0035269,south,2026-06-19,fleet,37300,1200
2026-06,VF3VPAAXTU0035276,northeast,2026-06-15,retail,37300,1200
2026-06,VF3VCAAXTU0035279,central,2026-06-17,retail,34220,1200
2026-06,VF3VPABXTU0035288,south,2026-06-23,retail,37300,1200
2026-06,VF3VPFFXTU0035312,west,2026-06-23,retail,37300,1200
2026-06,VF3VCAAXTU0035334,northeast,2026-06-13,retail,34220,1200
2026-06,VF3VPAAXTU0035353,southeast,2026-06-07,retail,37300,1200
2026-06,VF3VPAFXTU0035359,south,2026-06-13,retail,37300,1200
2026-06,VF3VCAEXTU0035360,northeast,2026-06-26,fleet,34220,1200
2026-06,VF3VPFCXTU0035365,northeast,2026-06-07,retail,37300,1200
2026-06,VF3VCAEXTU0035366,south,2026-06-14,retail,34220,1200
2026-06,VF3VCABXTU0035367,west,2026-06-16,retail,34220,1200
2026-06,VF3VCAFXTU0035381,west,2026-06-18,retail,34220,1200
2026-06,VF3VSFDXTU0035387,southeast,2026-06-19,retail,42690,1200
2026-06,VF3VSACXTU0035429,central,2026-06-13,retail,42690,1200
2026-06,VF3VCFCXTU0035432,northeast,2026-06-16,retail,34220,1200
2026-06,VF3VPFAXTU0035436,southeast,2026-06-06,retail,37300,1200
2026-06,VF3VCAAXTU0035438,central,2026-06-05,retail,34220,1200
2026-06,VF3VPAFXTU0035445,west,2026-06-23,retail,37300,1200
2026-06,VF3VPAAXTU0035446,southeast,2026-06-16,retail,37300,1200
2026-06,VF3VCAAXTU0035452,west,2026-06-11,retail,34220,1200
2026-06,VF3VPFAXTU0035456,northeast,2026-06-22,retail,37300,1200
2026-06,VF3VPFCXTU0035469,southeast,2026-06-16,retail,37300,1200
2026-06,VF3VSADXTU0035480,central,2026-06-25,retail,42690,1200
2026-06,VF3VCADXTU0035481,northeast,2026-06-12,retail,34220,1200
2026-06,VF3VPAAXTU0035496,central,2026-06-05,retail,37300,1200
2026-06,VF3VCFCXTU0035497,west,2026-06-08,retail,34220,1200
2026-06,VF3VPADXTU0035500,west,2026-06-03,retail,37300,1200
2026-06,VF3VPABXTU0035508,northeast,2026-06-14,retail,37300,1200
2026-06,VF3VPACXTU0035521,west,2026-06-07,retail,37300,1200
2026-06,VF3VPFCXTU0035523,central,2026-06-02,retail,37300,1200
2026-06,VF3VSFFXTU0035550,northeast,2026-06-21,retail,42690,1200
2026-06,VF3VPABXTU0035552,south,2026-06-03,retail,37300,1200
2026-06,VF3VSFCXTU0035559,southeast,2026-06-12,retail,42690,1200
2026-06,VF3VCFBXTU0035580,south,2026-06-20,retail,34220,1200
2026-06,VF3VPABXTU0035582,northeast,2026-06-07,retail,37300,1200
2026-06,VF3VPFCXTU0035590,northeast,2026-06-25,retail,37300,1200
2026-06,VF3VPFAXTU0035594,west,2026-06-03,retail,37300,1200
2026-06,VF3VSAFXTU0035597,southeast,2026-06-26,retail,42690,1200
2026-06,VF3VPABXTU0035600,northeast,2026-06-11,retail,37300,1200
2026-06,VF4APACXTU0035638,south,2026-06-10,retail,56500,2400
2026-06,VF4ACACXTU0035650,northeast,2026-06-01,retail,51788,2400
2026-06,VF4APFFXTU0035698,northeast,2026-06-24,retail,56500,2400
2026-06,VF4APAGXTU0035701,southeast,2026-06-04,retail,56500,2400
2026-06,VF4APADXTU0035719,west,2026-06-24,retail,56500,2400
2026-06,VF5MCFAXTM0035735,west,2026-06-24,retail,27504,1200
2026-06,VF5MSFCXTM0035738,southeast,2026-06-27,retail,34368,1200
2026-06,VF5MSFCXTM0035767,central,2026-06-03,retail,34368,1200
2026-06,VF5MCAAXTM0035770,southeast,2026-06-05,retail,27504,1200
2026-06,VF5MPABXTM0035772,northeast,2026-06-01,retail,30000,1200
2026-06,VF5MPFCXTM0035774,central,2026-06-18,retail,30000,1200
2026-06,VF5MSFFXTM0035778,west,2026-06-25,retail,34368,1200
2026-06,VF5MCFCXTM0035785,west,2026-06-19,retail,27504,1200
2026-06,VF5MPADXTM0035786,west,2026-06-13,retail,30000,1200
2026-06,VF5MSFCXTM0035788,west,2026-06-11,retail,34368,1200
2026-06,VF5MPADXTM0035790,northeast,2026-06-09,retail,30000,1200
2026-06,VF5MCFAXTM0035801,west,2026-06-12,retail,27504,1200
2026-06,VF5MPABXTM0035822,west,2026-06-11,retail,30000,1200
2026-06,VF5MCABXTM0035831,northeast,2026-06-13,retail,27504,1200
2026-06,VF5MPFEXTM0035835,northeast,2026-06-02,retail,30000,1200
2026-06,VF5MPFCXTM0035853,northeast,2026-06-15,retail,30000,1200
2026-06,VF5MCFAXTM0035874,southeast,2026-06-23,retail,27504,1200
2026-06,VF5MCADXTM0035892,northeast,2026-06-27,retail,27504,1200
2026-06,VF5MSFAXTM0035918,central,2026-06-05,retail,34368,1200
2026-06,VF5MSFBXTM0035926,southeast,2026-06-13,retail,34368,1200
2026-06,VF5MSFCXTM0035932,west,2026-06-28,retail,34368,1200
