retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2025-08,VF3TSFHXSU0021406,southeast,2025-08-21,retail,58105,1175
2025-08,VF3TCACXSU0021423,west,2025-08-28,retail,46665,1175
2025-08,VF3TCFCXSU0021431,south,2025-08-25,retail,46665,1175
2025-08,VF3TCADXSU0021452,south,2025-08-15,retail,46665,1175
2025-08,VF3TCFDXSU0021457,southeast,2025-08-24,retail,46665,1175
2025-08,VF3TSAAXSU0021459,south,2025-08-13,retail,58105,1175
2025-08,VF3TSABXSU0021461,southeast,2025-08-12,retail,58105,1175
2025-08,VF3TSAHXSU0021462,northeast,2025-08-09,retail,58105,1175
2025-08,VF3TCACXSU0021487,southeast,2025-08-21,fleet,46665,1175
2025-08,VF3TPAFXSU0021494,southeast,2025-08-01,retail,50825,1175
2025-08,VF3TCAAXSU0021497,northeast,2025-08-05,retail,46665,1175
2025-08,VF3TPFFXSU0021506,southeast,2025-08-21,retail,50825,1175
2025-08,VF3TPAFXSU0021509,south,2025-08-21,retail,50825,1175
2025-08,VF3TPAAXSU0021511,northeast,2025-08-10,retail,50825,1175
2025-08,VF3TCFBXSU0021519,west,2025-08-21,retail,46665,1175
2025-08,VF3TPAAXSU0021526,northeast,2025-08-25,retail,50825,1175
2025-08,VF3TCAFXSU0021532,southeast,2025-08-23,retail,46665,1175
2025-08,VF3TSAGXSU0021551,northeast,2025-08-18,retail,58105,1175
2025-08,VF3TCABXSU0021552,west,2025-08-02,retail,46665,1175
2025-08,VF3TPFBXSU0021553,west,2025-08-28,retail,50825,1175
2025-08,VF3TCFAXSU0021561,southeast,2025-08-19,retail,46665,1175
2025-08,VF3TPAAXSU0021572,west,2025-08-23,retail,50825,1175
2025-08,VF3TPAAXSU0021575,northeast,2025-08-20,retail,50825,1175
2025-08,VF3TCACXSU0021591,southeast,2025-08-22,retail,46665,1175
2025-08,VF3TCABXSU0021600,west,2025-08-27,retail,46665,1175
2025-08,VF3TPAAXSU0021605,northeast,2025-08-10,retail,50825,1175
2025-08,VF3TSABXSU0021611,south,2025-08-03,retail,58105,1175
2025-08,VF3TPACXSU0021618,southeast,2025-08-18,retail,50825,1175
2025-08,VF3TPAAXSU0021620,west,2025-08-25,retail,50825,1175
2025-08,VF3TPADXSU0021631,central,2025-08-25,retail,50825,1175
2025-08,VF3TPFFXSU0021662,southeast,2025-08-07,retail,50825,1175
2025-08,VF3TPAAXSU0021675,northeast,2025-08-01,retail,50825,1175
2025-08,VF3TCFGXSU0021677,south,2025-08-01,retail,46665,1175
2025-08,VF3TCFAXSU0021690,west,2025-08-04,retail,46665,1175
2025-08,VF3TPFGXSU0021698,southeast,2025-08-25,fleet,50825,1175
