retail_ym,vin,zone_id,retail_date,channel,txn_price_usd,incentive_usd
2025-01,VF3TCADXSU0012179,south,2025-01-13,retail,46615,1225
2025-01,VF3TPAAXSU0012183,west,2025-01-12,retail,50775,1225
2025-01,VF3TSAAXSU0012188,central,2025-01-28,retail,58055,1225
2025-01,VF3TCFFXSU0012217,west,2025-01-24,retail,46615,1225
2025-01,VF3TCABXSU0012222,central,2025-01-21,retail,46615,1225
2025-01,VF3TCACXRU0012232,west,2025-01-06,retail,46615,1225
2025-01,VF3TSAAXSU0012245,south,2025-01-20,retail,58055,1225
2025-01,VF3TCAFXSU0012249,south,2025-01-20,retail,46615,1225
2025-01,VF3TCABXSU0012263,southeast,2025-01-06,retail,46615,1225
2025-01,VF3TPAAXSU0012266,west,2025-01-28,retail,50775,1225
2025-01,VF3TCACXSU0012271,southeast,2025-01-06,retail,46615,1225
2025-01,VF3TSAAXSU0012276,central,2025-01-16,retail,58055,1225
2025-01,VF3TPAAXSU0012285,south,2025-01-21,retail,50775,1225
2025-01,VF3TPAAXRU0012287,southeast,2025-01-08,retail,50775,1225
2025-01,VF3TSAAXSU0012288,northeast,2025-01-20,retail,58055,1225
2025-01,VF3TSAAXSU0012290,central,2025-01-10,retail,58055,1225
2025-01,VF3TCACXSU0012314,west,2025-01-01,fleet,46615,1225
2025-01,VF3TCAEXSU0012319,south,2025-01-10,retail,46615,1225
2025-01,VF3TCAGXSU0012322,south,2025-01-08,retail,46615,1225
2025-01,VF3TCAAXSU0012328,south,2025-01-19,retail,46615,1225
2025-01,VF3TCFCXSU0012345,south,2025-01-04,retail,46615,1225
2025-01,VF3TPFHXSU0012351,southeast,2025-01-17,retail,50775,1225
2025-01,VF3TCFBXSU0012365,west,2025-01-18,retail,46615,1225
2025-01,VF3TCACXSU0012373,central,2025-01-09,retail,46615,1225
2025-01,VF3TSAAXRU0012376,northeast,2025-01-02,fleet,58055,1225
2025-01,VF3TSABXSU0012377,southeast,2025-01-21,retail,58055,1225
2025-01,VF3TCAFXSU0012389,west,2025-01-23,retail,46615,1225
2025-01,VF3TSABXSU0012390,central,2025-01-23,retail,58055,1225
2025-01,VF3TPABXSU0012407,south,2025-01-15,retail,50775,1225
2025-01,VF3TPADXSU0012411,southeast,2025-01-01,retail,50775,1225
2025-01,VF3TCACXSU0012414,west,2025-01-22,retail,46615,1225
2025-01,VF3TPFBXSU0012415,west,2025-01-14,retail,50775,1225
2025-01,VF3VSFCXSU0012439,west,2025-01-02,retail,42665,1225
2025-01,VF3VCABXSU0012446,central,2025-01-03,retail,34195,1225
2025-01,VF3VPAFXSU0012447,southeast,2025-01-17,fleet,37275,1225
2025-01,VF3VPFBXSU0012456,northeast,2025-01-02,retail,37275,1225
2025-01,VF3VPFCXSU0012469,southeast,2025-01-24,fleet,37275,1225
2025-01,VF3VPFCXSU0012475,south,2025-01-23,retail,37275,1225
2025-01,VF3VSABXSU0012477,northeast,2025-01-05,retail,42665,1225
2025-01,VF3VCAAXSU0012503,northeast,2025-01-28,retail,34195,1225
2025-01,VF3VCFCXSU0012523,south,2025-01-14,retail,34195,1225
2025-01,VF3VCAGXSU0012528,central,2025-01-17,fleet,34195,1225
2025-01,VF3VCFDXSU0012529,northeast,2025-01-02,retail,34195,1225
2025-01,VF3VPFBXSU0012533,south,2025-01-27,retail,37275,1225
2025-01,VF3VPAAXSU0012536,northeast,2025-01-15,fleet,37275,1225
2025-01,VF3VPACXSU0012539,central,2025-01-17,retail,37275,1225
