ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2025-12,VF3TPABXTU0029243,west,50440,4624,380
2025-12,VF3TPAAXTU0029244,central,50440,4624,380
2025-12,VF3TPABXTU0029245,central,50440,4624,380
2025-12,VF3TCAAXTU0029246,northeast,46405,4254,380
2025-12,VF3TPFBXTU0029247,south,50440,4624,380
2025-12,VF3TCFDXTU0029248,southeast,46405,4254,380
2025-12,VF3TCFEXTU0029249,south,46405,4254,380
2025-12,VF3TPACXTU0029250,west,50440,4624,380
2025-12,VF3TSAEXTU0029251,southeast,57502,5271,380
2025-12,VF3TCAFXSU0029252,central,46405,4254,380
2025-12,VF3TPAAXTU0029253,southeast,50440,4624,380
2025-12,VF3TCAAXSU0029254,west,46405,4254,380
2025-12,VF3TPFBXTU0029255,west,50440,4624,380
2025-12,VF3TCAFXTU0029256,northeast,46405,4254,380
2025-12,VF3TCAAXTU0029257,northeast,46405,4254,380
2025-12,VF3TPACXTU0029258,southeast,50440,4624,380
2025-12,VF3TCFAXTU0029259,west,46405,4254,380
2025-12,VF3TCADXTU0029260,west,46405,4254,380
2025-12,VF3TPACXTU0029261,southeast,50440,4624,380
2025-12,VF3TSFCXTU0029262,southeast,57502,5271,380
2025-12,VF3TPFBXTU0029263,southeast,50440,4624,380
2025-12,VF3TPAFXSU0029264,central,50440,4624,380
2025-12,VF3TSAAXTU0029265,northeast,57502,5271,380
2025-12,VF3TPABXTU0029266,south,50440,4624,380
2025-12,VF3TPAAXTU0029267,west,50440,4624,380
2025-12,VF3TCAAXTU0029268,northeast,46405,4254,380
2025-12,VF3TPADXTU0029269,central,50440,4624,380
2025-12,VF3TCADXTU0029270,south,46405,4254,380
2025-12,VF3TSAAXTU0029271,northeast,57502,5271,380
2025-12,VF3TCADXTU0029272,northeast,46405,4254,380
2025-12,VF3TCAHXTU0029273,south,46405,4254,380
2025-12,VF3TCAAXTU0029274,southeast,46405,4254,380
2025-12,VF3TPFBXTU0029275,south,50440,4624,380
2025-12,VF3TPADXTU0029276,west,50440,4624,380
2025-12,VF3TPACXTU0029277,northeast,50440,4624,380
2025-12,VF3TPFCXTU0029278,southeast,50440,4624,380
2025-12,VF3TCFCXTU0029279,southeast,46405,4254,380
2025-12,VF3TCAAXTU0029280,west,46405,4254,380
2025-12,VF3TCACXTU0029281,southeast,46405,4254,380
2025-12,VF3TCAAXTU0029282,southeast,46405,4254,380
2025-12,VF3TCACXTU0029283,southeast,46405,4254,380
2025-12,VF3TPFAXTU0029284,south,50440,4624,380
2025-12,VF3TCACXTU0029285,southeast,46405,4254,380
2025-12,VF3TPAGXTU0029286,northeast,50440,4624,380
2025-12,VF3TPAFXTU0029287,west,50440,4624,380
2025-12,VF3TPAAXTU0029288,west,50440,4624,380
2025-12,VF3TCAAXTU0029289,west,46405,4254,380
2025-12,VF3TCFEXTU0029290,central,46405,4254,380
2025-12,VF3TPADXTU0029291,west,50440,4624,380
2025-12,VF3TPAHXTU0029292,northeast,50440,4624,380
2025-12,VF3TPAHXTU0029293,southeast,50440,4624,380
2025-12,VF3TCAGXTU0029294,west,46405,4254,380
2025-12,VF3TCFDXTU0029295,south,46405,4254,380
2025-12,VF3TCAEXTU0029296,southeast,46405,4254,380
2025-12,VF3TCFEXTU0029297,central,46405,4254,380
2025-12,VF3TSAGXTU0029298,south,57502,5271,380
2025-12,VF3TPABXTU0029299,central,50440,4624,380
2025-12,VF3TCFFXTU0029300,south,46405,4254,380
2025-12,VF3TPAEXTU0029301,southeast,50440,4624,380
2025-12,VF3TCAFXTU0029302,west,46405,4254,380
2025-12,VF3TSAAXTU0029303,southeast,57502,5271,380
2025-12,VF3TSFBXTU0029304,south,57502,5271,380
2025-12,VF3TPFBXTU0029305,west,50440,4624,380
2025-12,VF3TPFBXTU0029306,southeast,50440,4624,380
2025-12,VF3TCACXTU0029307,northeast,46405,4254,380
2025-12,VF3TPADXTU0029308,west,50440,4624,380
2025-12,VF3TSAAXTU0029309,south,57502,5271,380
2025-12,VF3TCADXTU0029310,northeast,46405,4254,380
2025-12,VF3TPACXTU0029311,west,50440,4624,380
2025-12,VF3TPFAXTU0029312,southeast,50440,4624,380
2025-12,VF3TCAAXTU0029313,northeast,46405,4254,380
2025-12,VF3TPFAXTU0029314,west,50440,4624,380
2025-12,VF3TSADXTU0029315,northeast,57502,5271,380
2025-12,VF3TCAFXTU0029316,central,46405,4254,380
2025-12,VF3TPAGXSU0029317,central,50440,4624,380
2025-12,VF3TCACXTU0029318,central,46405,4254,380
2025-12,VF3TPACXTU0029319,northeast,50440,4624,380
2025-12,VF3TPABXTU0029320,northeast,50440,4624,380
2025-12,VF3TPFAXTU0029321,south,50440,4624,380
2025-12,VF3TPFAXTU0029322,south,50440,4624,380
2025-12,VF3TCFFXTU0029323,west,46405,4254,380
2025-12,VF3TSABXTU0029324,northeast,57502,5271,380
2025-12,VF3TSABXTU0029325,northeast,57502,5271,380
2025-12,VF3TPAAXTU0029326,northeast,50440,4624,380
2025-12,VF3TPFCXTU0029327,south,50440,4624,380
2025-12,VF3TPABXTU0029328,northeast,50440,4624,380
2025-12,VF3TCABXTU0029329,northeast,46405,4254,380
2025-12,VF3TSADXTU0029330,south,57502,5271,380
2025-12,VF3TCAEXTU0029331,northeast,46405,4254,380
2025-12,VF3TCFBXTU0029332,west,46405,4254,380
2025-12,VF3TCACXTU0029333,south,46405,4254,380
2025-12,VF3TPAEXTU0029334,west,50440,4624,380
2025-12,VF3TCAAXTU0029335,central,46405,4254,380
2025-12,VF3TSABXTU0029336,northeast,57502,5271,380
2025-12,VF3TPABXTU0029337,south,50440,4624,380
2025-12,VF3TSFBXTU0029338,west,57502,5271,380
2025-12,VF3TPFAXTU0029339,west,50440,4624,380
