ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2025-07,VF3TPACXSU0022739,south,50440,4624,380
2025-07,VF3TPFDXSU0022740,south,50440,4624,380
2025-07,VF3TPACXSU0022741,south,50440,4624,380
2025-07,VF3TCABXSU0022742,central,46405,4254,380
2025-07,VF3TCFAXSU0022743,south,46405,4254,380
2025-07,VF3TPAHXSU0022744,northeast,50440,4624,380
2025-07,VF3TCAGXSU0022745,northeast,46405,4254,380
2025-07,VF3TCFCXSU0022746,southeast,46405,4254,380
2025-07,VF3TSAGXSU0022747,south,57502,5271,380
2025-07,VF3TSAAXSU0022748,northeast,57502,5271,380
2025-07,VF3TPAAXSU0022749,southeast,50440,4624,380
2025-07,VF3TCABXSU0022750,central,46405,4254,380
2025-07,VF3TCAEXSU0022751,northeast,46405,4254,380
2025-07,VF3TPAEXSU0022752,west,50440,4624,380
2025-07,VF3TCAFXSU0022753,northeast,46405,4254,380
2025-07,VF3TCFBXSU0022754,southeast,46405,4254,380
2025-07,VF3TCAFXSU0022755,northeast,46405,4254,380
2025-07,VF3TPAFXSU0022756,central,50440,4624,380
2025-07,VF3TPABXSU0022757,west,50440,4624,380
2025-07,VF3TSAHXSU0022758,south,57502,5271,380
2025-07,VF3TPADXSU0022759,northeast,50440,4624,380
2025-07,VF3TSADXSU0022760,central,57502,5271,380
2025-07,VF3TCAEXSU0022761,southeast,46405,4254,380
2025-07,VF3TPFDXSU0022762,south,50440,4624,380
2025-07,VF3TCAAXSU0022763,southeast,46405,4254,380
2025-07,VF3TPFAXSU0022764,south,50440,4624,380
2025-07,VF3TPAHXSU0022765,west,50440,4624,380
2025-07,VF3TCAHXSU0022766,south,46405,4254,380
2025-07,VF3TPAEXSU0022767,central,50440,4624,380
2025-07,VF3TPADXSU0022768,central,50440,4624,380
2025-07,VF3TCFCXSU0022769,southeast,46405,4254,380
2025-07,VF3TPABXSU0022770,southeast,50440,4624,380
2025-07,VF3TPADXSU0022771,northeast,50440,4624,380
2025-07,VF3TPAAXSU0022772,southeast,50440,4624,380
2025-07,VF3TPFCXSU0022773,southeast,50440,4624,380
2025-07,VF3TPADXSU0022774,south,50440,4624,380
2025-07,VF3TPFGXSU0022775,southeast,50440,4624,380
2025-07,VF3TPACXSU0022776,northeast,50440,4624,380
2025-07,VF3TPFBXSU0022777,south,50440,4624,380
2025-07,VF3TPAAXSU0022778,northeast,50440,4624,380
2025-07,VF3TPADXSU0022779,west,50440,4624,380
2025-07,VF3TCADXSU0022780,south,46405,4254,380
2025-07,VF3TPABXSU0022781,west,50440,4624,380
2025-07,VF3TCAAXSU0022782,northeast,46405,4254,380
2025-07,VF3TCADXSU0022783,southeast,46405,4254,380
2025-07,VF3TSFDXSU0022784,southeast,57502,5271,380
2025-07,VF3TPFBXSU0022785,west,50440,4624,380
2025-07,VF3TCFFXSU0022786,west,46405,4254,380
2025-07,VF3TCFEXSU0022787,southeast,46405,4254,380
2025-07,VF3TSABXSU0022788,west,57502,5271,380
2025-07,VF3TPADXSU0022789,southeast,50440,4624,380
2025-07,VF3TSFBXSU0022790,west,57502,5271,380
2025-07,VF3TPABXSU0022791,central,50440,4624,380
2025-07,VF3TCADXSU0022792,southeast,46405,4254,380
2025-07,VF3TSAGXSU0022793,northeast,57502,5271,380
2025-07,VF3TPAAXSU0022794,northeast,50440,4624,380
2025-07,VF3TSFBXSU0022795,west,57502,5271,380
2025-07,VF3TPACXSU0022796,west,50440,4624,380
2025-07,VF3TPFBXSU0022797,south,50440,4624,380
2025-07,VF3TSACXSU0022798,northeast,57502,5271,380
2025-07,VF3TCFBXSU0022799,southeast,46405,4254,380
2025-07,VF3TSFAXSU0022800,west,57502,5271,380
2025-07,VF3TPFGXSU0022801,south,50440,4624,380
2025-07,VF3TPFFXSU0022802,south,50440,4624,380
2025-07,VF3TSFAXSU0022803,southeast,57502,5271,380
2025-07,VF3TCABXSU0022804,central,46405,4254,380
2025-07,VF3TPFBXSU0022805,south,50440,4624,380
2025-07,VF3TCFAXSU0022806,central,46405,4254,380
2025-07,VF3TSACXSU0022807,west,57502,5271,380
2025-07,VF3TSAGXSU0022808,southeast,57502,5271,380
2025-07,VF3TSAFXSU0022809,northeast,57502,5271,380
2025-07,VF3TPFAXSU0022810,south,50440,4624,380
2025-07,VF3TCAAXSU0022811,south,46405,4254,380
2025-07,VF3TPAAXSU0022812,northeast,50440,4624,380
2025-07,VF3TCAAXSU0022813,south,46405,4254,380
2025-07,VF3TCABXSU0022814,west,46405,4254,380
2025-07,VF3TSFDXSU0022815,south,57502,5271,380
2025-07,VF3TPFFXSU0022816,south,50440,4624,380
2025-07,VF3TPAFXSU0022817,central,50440,4624,380
2025-07,VF3TCABXSU0022818,south,46405,4254,380
2025-07,VF3TPAAXSU0022819,northeast,50440,4624,380
2025-07,VF3TSACXSU0022820,west,57502,5271,380
2025-07,VF3TPFFXSU0022821,south,50440,4624,380
2025-07,VF3TPADXSU0022822,south,50440,4624,380
2025-07,VF3TCAHXSU0022823,northeast,46405,4254,380
2025-07,VF3TCACXSU0022824,southeast,46405,4254,380
2025-07,VF3TCABXSU0022825,northeast,46405,4254,380
2025-07,VF3TCACXSU0022826,southeast,46405,4254,380
2025-07,VF3TCAEXSU0022827,northeast,46405,4254,380
2025-07,VF3TCACXSU0022828,southeast,46405,4254,380
