ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2026-05,VF3TCAAXTU0036329,central,46405,4254,380
2026-05,VF3TSADXTU0036330,southeast,57502,5271,380
2026-05,VF3TSABXTU0036331,west,57502,5271,380
2026-05,VF3TCFAXTU0036332,south,46405,4254,380
2026-05,VF3TCFEXTU0036333,central,46405,4254,380
2026-05,VF3TCAFXTU0036334,central,46405,4254,380
2026-05,VF3TCAFXTU0036335,northeast,46405,4254,380
2026-05,VF3TCABXTU0036336,west,46405,4254,380
2026-05,VF3TSAAXTU0036337,south,57502,5271,380
2026-05,VF3TCAHXTU0036338,central,46405,4254,380
2026-05,VF3TPADXTU0036339,south,50440,4624,380
2026-05,VF3TCAHXTU0036340,west,46405,4254,380
2026-05,VF3TCAAXTU0036341,northeast,46405,4254,380
2026-05,VF3TPFGXTU0036342,south,50440,4624,380
2026-05,VF3TSFAXTU0036343,southeast,57502,5271,380
2026-05,VF3TSAAXTU0036344,northeast,57502,5271,380
2026-05,VF3TPAEXTU0036345,central,50440,4624,380
2026-05,VF3TSAFXTU0036346,southeast,57502,5271,380
2026-05,VF3TPAAXTU0036347,northeast,50440,4624,380
2026-05,VF3TSABXTU0036348,northeast,57502,5271,380
2026-05,VF3TCAAXTU0036349,west,46405,4254,380
2026-05,VF3TPAAXTU0036350,central,50440,4624,380
2026-05,VF3TCABXTU0036351,central,46405,4254,380
2026-05,VF3TCFDXTU0036352,southeast,46405,4254,380
2026-05,VF3TSAGXTU0036353,west,57502,5271,380
2026-05,VF3TCAFXTU0036354,south,46405,4254,380
2026-05,VF3TPAHXTU0036355,west,50440,4624,380
2026-05,VF3TSFEXTU0036356,south,57502,5271,380
2026-05,VF3TPAHXTU0036357,south,50440,4624,380
2026-05,VF3TPACXTU0036358,west,50440,4624,380
2026-05,VF3TPADXTU0036359,south,50440,4624,380
2026-05,VF3TSFAXTU0036360,southeast,57502,5271,380
2026-05,VF3TPFDXTU0036361,west,50440,4624,380
2026-05,VF3TSFBXTU0036362,west,57502,5271,380
2026-05,VF3TPAEXTU0036363,central,50440,4624,380
2026-05,VF3TPAAXTU0036364,southeast,50440,4624,380
2026-05,VF3TCADXTU0036365,central,46405,4254,380
2026-05,VF3TCFFXTU0036366,southeast,46405,4254,380
2026-05,VF3TCAEXTU0036367,southeast,46405,4254,380
2026-05,VF3TCACXTU0036368,central,46405,4254,380
2026-05,VF3TPADXTU0036369,west,50440,4624,380
2026-05,VF3TPACXTU0036370,central,50440,4624,380
2026-05,VF3TCAEXTU0036371,west,46405,4254,380
2026-05,VF3TPACXTU0036372,southeast,50440,4624,380
2026-05,VF3TCACXTU0036373,southeast,46405,4254,380
2026-05,VF3TPABXTU0036374,west,50440,4624,380
2026-05,VF3TCABXTU0036375,northeast,46405,4254,380
2026-05,VF3TPAFXTU0036376,west,50440,4624,380
2026-05,VF3TCACXTU0036377,central,46405,4254,380
2026-05,VF3TCFDXTU0036378,west,46405,4254,380
2026-05,VF3TCADXTU0036379,south,46405,4254,380
2026-05,VF3TPAHXTU0036380,central,50440,4624,380
2026-05,VF3TCFEXTU0036381,southeast,46405,4254,380
2026-05,VF3TSACXTU0036382,northeast,57502,5271,380
2026-05,VF3TSAEXTU0036383,west,57502,5271,380
2026-05,VF3TCABXTU0036384,southeast,46405,4254,380
2026-05,VF3TCABXTU0036385,southeast,46405,4254,380
2026-05,VF3TCAGXTU0036386,west,46405,4254,380
2026-05,VF3TPAAXTU0036387,southeast,50440,4624,380
2026-05,VF3TCAFXTU0036388,central,46405,4254,380
2026-05,VF3TCFAXTU0036389,west,46405,4254,380
2026-05,VF3TCABXTU0036390,south,46405,4254,380
2026-05,VF3TSAHXTU0036391,south,57502,5271,380
2026-05,VF3TPFEXTU0036392,south,50440,4624,380
2026-05,VF3TPACXTU0036393,west,50440,4624,380
2026-05,VF3TCFDXTU0036394,south,46405,4254,380
2026-05,VF3TPFCXTU0036395,west,50440,4624,380
2026-05,VF3TPABXTU0036396,central,50440,4624,380
2026-05,VF3TSADXTU0036397,south,57502,5271,380
2026-05,VF3TPABXTU0036398,southeast,50440,4624,380
2026-05,VF3TCFBXTU0036399,south,46405,4254,380
2026-05,VF3TPACXTU0036400,west,50440,4624,380
2026-05,VF3TCFDXTU0036401,south,46405,4254,380
2026-05,VF3TPFBXTU0036402,west,50440,4624,380
2026-05,VF3TSACXTU0036403,southeast,57502,5271,380
2026-05,VF3TPAEXTU0036404,west,50440,4624,380
2026-05,VF3TPFAXTU0036405,south,50440,4624,380
2026-05,VF3TPAEXTU0036406,central,50440,4624,380
2026-05,VF3TCADXTU0036407,northeast,46405,4254,380
2026-05,VF3TCAAXTU0036408,west,46405,4254,380
2026-05,VF3TCAFXTU0036409,northeast,46405,4254,380
2026-05,VF3TCAFXTU0036410,west,46405,4254,380
2026-05,VF3TCACXTU0036411,northeast,46405,4254,380
2026-05,VF3TPAEXTU0036412,south,50440,4624,380
2026-05,VF3TPABXTU0036413,central,50440,4624,380
2026-05,VF3TCFDXTU0036414,south,46405,4254,380
2026-05,VF3TCFEXTU0036415,west,46405,4254,380
2026-05,VF3TPAEXTU0036416,southeast,50440,4624,380
