ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2024-09,VF3TPAAXRU0009839,northeast,50440,4624,380
2024-09,VF3TSFBXSU0009840,west,57502,5271,380
2024-09,VF3TSFCXRU0009841,west,57502,5271,380
2024-09,VF3TPABXSU0009842,northeast,50440,4624,380
2024-09,VF3TSACXSU0009843,central,57502,5271,380
2024-09,VF3TSAAXRU0009844,west,57502,5271,380
2024-09,VF3TCAGXRU0009845,south,46405,4254,380
2024-09,VF3TPAFXSU0009846,southeast,50440,4624,380
2024-09,VF3TSAAXRU0009847,southeast,57502,5271,380
2024-09,VF3TCABXSU0009848,west,46405,4254,380
2024-09,VF3TPACXSU0009849,northeast,50440,4624,380
2024-09,VF3TSACXSU0009850,south,57502,5271,380
2024-09,VF3TPFDXSU0009851,south,50440,4624,380
2024-09,VF3TPFBXSU0009852,southeast,50440,4624,380
2024-09,VF3TCAAXSU0009853,west,46405,4254,380
2024-09,VF3TPFCXSU0009854,southeast,50440,4624,380
2024-09,VF3TSFDXSU0009855,west,57502,5271,380
2024-09,VF3TPAFXSU0009856,central,50440,4624,380
2024-09,VF3TSFBXSU0009857,south,57502,5271,380
2024-09,VF3TPAAXRU0009858,southeast,50440,4624,380
2024-09,VF3TCAEXRU0009859,northeast,46405,4254,380
2024-09,VF3TCFBXSU0009860,south,46405,4254,380
2024-09,VF3TCABXSU0009861,northeast,46405,4254,380
2024-09,VF3TCAAXSU0009862,northeast,46405,4254,380
2024-09,VF3TPAAXRU0009863,west,50440,4624,380
2024-09,VF3TCFBXRU0009864,west,46405,4254,380
2024-09,VF3TCABXSU0009865,northeast,46405,4254,380
2024-09,VF3TCAEXRU0009866,central,46405,4254,380
2024-09,VF3TCAEXSU0009867,central,46405,4254,380
2024-09,VF3TCADXRU0009868,southeast,46405,4254,380
2024-09,VF3TCAEXRU0009869,southeast,46405,4254,380
2024-09,VF3TCFDXRU0009870,west,46405,4254,380
2024-09,VF3TPAFXRU0009871,central,50440,4624,380
2024-09,VF3TPACXRU0009872,west,50440,4624,380
2024-09,VF3TSAEXSU0009873,southeast,57502,5271,380
2024-09,VF3TSAHXRU0009874,northeast,57502,5271,380
2024-09,VF3TCFCXSU0009875,south,46405,4254,380
2024-09,VF3TPACXRU0009876,west,50440,4624,380
2024-09,VF3TCAAXSU0009877,southeast,46405,4254,380
2024-09,VF3TSAHXSU0009878,northeast,57502,5271,380
2024-09,VF3TCFBXSU0009879,southeast,46405,4254,380
2024-09,VF3TCACXSU0009880,northeast,46405,4254,380
2024-09,VF3TCAAXSU0009881,south,46405,4254,380
2024-09,VF3TCABXRU0009882,southeast,46405,4254,380
2024-09,VF3TSFBXRU0009883,south,57502,5271,380
2024-09,VF3TCABXSU0009884,south,46405,4254,380
2024-09,VF3TCFEXRU0009885,central,46405,4254,380
2024-09,VF3TCABXRU0009886,west,46405,4254,380
2024-09,VF3TCAAXSU0009887,central,46405,4254,380
2024-09,VF3TCFDXSU0009888,southeast,46405,4254,380
2024-09,VF3TCABXRU0009889,northeast,46405,4254,380
2024-09,VF3TCFEXSU0009890,southeast,46405,4254,380
2024-09,VF3TPFBXRU0009891,southeast,50440,4624,380
2024-09,VF3TCADXSU0009892,south,46405,4254,380
2024-09,VF3TPACXRU0009893,west,50440,4624,380
2024-09,VF3TPABXSU0009894,central,50440,4624,380
2024-09,VF3TCAHXRU0009895,west,46405,4254,380
2024-09,VF3TPAHXRU0009896,southeast,50440,4624,380
2024-09,VF3TSAAXSU0009897,west,57502,5271,380
2024-09,VF3TCFBXRU0009898,southeast,46405,4254,380
2024-09,VF3TPAAXSU0009899,northeast,50440,4624,380
2024-09,VF3TSABXRU0009900,west,57502,5271,380
2024-09,VF3TCADXSU0009901,west,46405,4254,380
2024-09,VF3TSAFXRU0009902,central,57502,5271,380
2024-09,VF3TCAAXSU0009903,central,46405,4254,380
2024-09,VF3TSFEXSU0009904,southeast,57502,5271,380
2024-09,VF3TCAAXSU0009905,central,46405,4254,380
2024-09,VF3TPABXRU0009906,northeast,50440,4624,380
2024-09,VF3TPABXSU0009907,southeast,50440,4624,380
2024-09,VF3TCABXSU0009908,northeast,46405,4254,380
2024-09,VF3TPAGXSU0009909,west,50440,4624,380
2024-09,VF3TCACXSU0009910,south,46405,4254,380
2024-09,VF3TCAGXRU0009911,southeast,46405,4254,380
2024-09,VF3TSACXSU0009912,central,57502,5271,380
2024-09,VF3TCFAXRU0009913,southeast,46405,4254,380
2024-09,VF3TPFCXRU0009914,west,50440,4624,380
2024-09,VF3TPAEXSU0009915,central,50440,4624,380
2024-09,VF3TCADXSU0009916,south,46405,4254,380
2024-09,VF3TCADXSU0009917,central,46405,4254,380
2024-09,VF3TSABXRU0009918,southeast,57502,5271,380
2024-09,VF3TSAGXSU0009919,central,57502,5271,380
2024-09,VF3TPFBXSU0009920,south,50440,4624,380
2024-09,VF3TPABXSU0009921,south,50440,4624,380
2024-09,VF3TSADXRU0009922,south,57502,5271,380
2024-09,VF3TSAEXRU0009923,southeast,57502,5271,380
2024-09,VF3TCFCXRU0009924,west,46405,4254,380
2024-09,VF3TPAAXSU0009925,southeast,50440,4624,380
2024-09,VF3TPAAXSU0009926,northeast,50440,4624,380
2024-09,VF3TCACXRU0009927,northeast,46405,4254,380
2024-09,VF3TCFBXRU0009928,south,46405,4254,380
2024-09,VF3TCACXSU0009929,central,46405,4254,380
2024-09,VF3TPAAXRU0009930,northeast,50440,4624,380
2024-09,VF3TSAEXRU0009931,northeast,57502,5271,380
2024-09,VF3TCAAXRU0009932,northeast,46405,4254,380
2024-09,VF3TCFBXRU0009933,central,46405,4254,380
2024-09,VF3TSAFXRU0009934,southeast,57502,5271,380
2024-09,VF3TCAFXRU0009935,west,46405,4254,380
2024-09,VF3TSACXRU0009936,west,57502,5271,380
2024-09,VF3TCFAXSU0009937,northeast,46405,4254,380
2024-09,VF3TCAAXRU0009938,south,46405,4254,380
2024-09,VF3TCABXRU0009939,northeast,46405,4254,380
2024-09,VF3TCFAXRU0009940,northeast,46405,4254,380
2024-09,VF3TPFGXRU0009941,south,50440,4624,380
2024-09,VF3TPAEXRU0009942,northeast,50440,4624,380
2024-09,VF3TSABXRU0009943,central,57502,5271,380
2024-09,VF3TCABXRU0009944,northeast,46405,4254,380
2024-09,VF3TPFCXRU0009945,southeast,50440,4624,380
2024-09,VF3TSFBXSU0009946,southeast,57502,5271,380
2024-09,VF3TPADXSU0009947,south,50440,4624,380
2024-09,VF3TPFAXSU0009948,southeast,50440,4624,380
2024-09,VF3TPABXRU0009949,southeast,50440,4624,380
2024-09,VF3TSFGXSU0009950,west,57502,5271,380
2024-09,VF3TPAEXSU0009951,south,50440,4624,380
2024-09,VF3TCAAXSU0009952,south,46405,4254,380
2024-09,VF3TPACXRU0009953,south,50440,4624,380
2024-09,VF3TPAAXSU0009954,northeast,50440,4624,380
2024-09,VF3TSAAXSU0009955,west,57502,5271,380
2024-09,VF3TCAEXSU0009956,west,46405,4254,380
2024-09,VF3TSABXRU0009957,south,57502,5271,380
2024-09,VF3TPFCXSU0009958,south,50440,4624,380
2024-09,VF3TPFAXSU0009959,west,50440,4624,380
2024-09,VF3TCFBXSU0009960,south,46405,4254,380
2024-09,VF3TPAGXSU0009961,south,50440,4624,380
2024-09,VF3TPADXSU0009962,south,50440,4624,380
2024-09,VF3TCAGXRU0009963,central,46405,4254,380
2024-09,VF3TPACXRU0009964,northeast,50440,4624,380
2024-09,VF3TSAGXSU0009965,west,57502,5271,380
2024-09,VF3TPAEXRU0009966,west,50440,4624,380
2024-09,VF3TPFBXRU0009967,south,50440,4624,380
2024-09,VF3TPAFXSU0009968,northeast,50440,4624,380
2024-09,VF3TPADXRU0009969,northeast,50440,4624,380
2024-09,VF3TPFFXRU0009970,southeast,50440,4624,380
2024-09,VF3TPAAXSU0009971,south,50440,4624,380
2024-09,VF3TPAAXRU0009972,northeast,50440,4624,380
2024-09,VF3TCADXSU0009973,central,46405,4254,380
2024-09,VF3TSAAXSU0009974,southeast,57502,5271,380
2024-09,VF3TPAHXRU0009975,northeast,50440,4624,380
2024-09,VF3TCAAXRU0009976,central,46405,4254,380
2024-09,VF3TCADXRU0009977,west,46405,4254,380
2024-09,VF3TSFCXSU0009978,southeast,57502,5271,380
2024-09,VF3TCACXRU0009979,south,46405,4254,380
2024-09,VF3TPFAXRU0009980,south,50440,4624,380
2024-09,VF3TPACXSU0009981,southeast,50440,4624,380
2024-09,VF3TCAEXSU0009982,southeast,46405,4254,380
2024-09,VF3TPFDXRU0009983,northeast,50440,4624,380
2024-09,VF3TPAEXRU0009984,southeast,50440,4624,380
2024-09,VF3TPAAXRU0009985,west,50440,4624,380
2024-09,VF3TSAFXRU0009986,central,57502,5271,380
2024-09,VF3TSAAXRU0009987,west,57502,5271,380
2024-09,VF3TPFBXSU0009988,south,50440,4624,380
2024-09,VF3TPFEXRU0009989,southeast,50440,4624,380
2024-09,VF3TSACXRU0009990,west,57502,5271,380
2024-09,VF3TCACXRU0009991,northeast,46405,4254,380
2024-09,VF3TPFAXRU0009992,southeast,50440,4624,380
2024-09,VF3TCACXSU0009993,west,46405,4254,380
2024-09,VF3TCADXRU0009994,central,46405,4254,380
2024-09,VF3TCACXRU0009995,northeast,46405,4254,380
2024-09,VF3TPABXRU0009996,south,50440,4624,380
2024-09,VF3TCADXRU0009997,west,46405,4254,380
2024-09,VF3TPADXSU0009998,southeast,50440,4624,380
2024-09,VF3TCABXRU0009999,central,46405,4254,380
2024-09,VF3TPFDXRU0010000,southeast,50440,4624,380
2024-09,VF3TPADXSU0010001,central,50440,4624,380
2024-09,VF3TPABXRU0010002,central,50440,4624,380
2024-09,VF3TPFAXSU0010003,central,50440,4624,380
2024-09,VF3TCAAXRU0010004,west,46405,4254,380
2024-09,VF3TPACXRU0010005,west,50440,4624,380
2024-09,VF3TSFCXSU0010006,south,57502,5271,380
2024-09,VF3TPAAXRU0010007,southeast,50440,4624,380
2024-09,VF3TPFDXRU0010008,west,50440,4624,380
2024-09,VF3TPAHXSU0010009,south,50440,4624,380
2024-09,VF3TCAEXSU0010010,southeast,46405,4254,380
2024-09,VF3TPAAXRU0010011,northeast,50440,4624,380
2024-09,VF3TSABXRU0010012,northeast,57502,5271,380
2024-09,VF3TSFBXRU0010013,southeast,57502,5271,380
2024-09,VF3TCAAXRU0010014,central,46405,4254,380
2024-09,VF3TPFEXSU0010015,west,50440,4624,380
2024-09,VF3TPAGXSU0010016,south,50440,4624,380
2024-09,VF3TPAAXRU0010017,south,50440,4624,380
2024-09,VF3TPACXSU0010018,south,50440,4624,380
2024-09,VF3TCFEXSU0010019,south,46405,4254,380
2024-09,VF3TCABXRU0010020,southeast,46405,4254,380
2024-09,VF3TCACXSU0010021,northeast,46405,4254,380
2024-09,VF3TPABXSU0010022,northeast,50440,4624,380
2024-09,VF3TPFBXRU0010023,southeast,50440,4624,380
2024-09,VF3TCAAXRU0010024,central,46405,4254,380
2024-09,VF3TCADXSU0010025,south,46405,4254,380
2024-09,VF3TCABXSU0010026,central,46405,4254,380
2024-09,VF3TCAFXSU0010027,south,46405,4254,380
2024-09,VF3TSADXSU0010028,southeast,57502,5271,380
2024-09,VF3TCACXRU0010029,south,46405,4254,380
2024-09,VF3TCAAXRU0010030,central,46405,4254,380
2024-09,VF3TCAEXRU0010031,central,46405,4254,380
2024-09,VF3TCAAXRU0010032,west,46405,4254,380
2024-09,VF3TSACXSU0010033,northeast,57502,5271,380
2024-09,VF3TPAAXSU0010034,central,50440,4624,380
2024-09,VF3TPFDXSU0010035,central,50440,4624,380
2024-09,VF3TPABXRU0010036,northeast,50440,4624,380
2024-09,VF3TPACXSU0010037,central,50440,4624,380
2024-09,VF3TCAAXRU0010038,southeast,46405,4254,380
2024-09,VF3TCAAXSU0010039,south,46405,4254,380
2024-09,VF3TPABXSU0010040,west,50440,4624,380
