ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2024-03,VF3TPACXRU0001895,west,50440,4624,380
2024-03,VF3TPFAXRU0001896,southeast,50440,4624,380
2024-03,VF3TCABXRU0001897,central,46405,4254,380
2024-03,VF3TSAAXRU0001898,west,57502,5271,380
2024-03,VF3TSABXRU0001899,south,57502,5271,380
2024-03,VF3TCAAXRU0001900,northeast,46405,4254,380
2024-03,VF3TCADXRU0001901,south,46405,4254,380
2024-03,VF3TPFFXRU0001902,central,50440,4624,380
2024-03,VF3TPABXRU0001903,southeast,50440,4624,380
2024-03,VF3TSACXRU0001904,southeast,57502,5271,380
2024-03,VF3TPADXRU0001905,south,50440,4624,380
2024-03,VF3TPAAXRU0001906,south,50440,4624,380
2024-03,VF3TPABXRU0001907,southeast,50440,4624,380
2024-03,VF3TPABXRU0001908,central,50440,4624,380
2024-03,VF3TPAEXRU0001909,northeast,50440,4624,380
2024-03,VF3TPFHXRU0001910,southeast,50440,4624,380
2024-03,VF3TCABXRU0001911,west,46405,4254,380
2024-03,VF3TPABXRU0001912,central,50440,4624,380
2024-03,VF3TCADXRU0001913,central,46405,4254,380
2024-03,VF3TPADXRU0001914,west,50440,4624,380
2024-03,VF3TPFFXRU0001915,southeast,50440,4624,380
2024-03,VF3TSFAXRU0001916,south,57502,5271,380
2024-03,VF3TCAGXRU0001917,west,46405,4254,380
2024-03,VF3TCAFXRU0001918,central,46405,4254,380
2024-03,VF3TPAAXRU0001919,central,50440,4624,380
2024-03,VF3TPAAXRU0001920,central,50440,4624,380
2024-03,VF3TSABXRU0001921,northeast,57502,5271,380
2024-03,VF3TSABXRU0001922,south,57502,5271,380
2024-03,VF3TPAAXRU0001923,west,50440,4624,380
2024-03,VF3TPAAXRU0001924,south,50440,4624,380
2024-03,VF3TCFAXRU0001925,south,46405,4254,380
2024-03,VF3TCAAXRU0001926,southeast,46405,4254,380
2024-03,VF3TSFDXRU0001927,southeast,57502,5271,380
2024-03,VF3TSFCXRU0001928,south,57502,5271,380
2024-03,VF3TCACXRU0001929,southeast,46405,4254,380
2024-03,VF3TPAGXRU0001930,southeast,50440,4624,380
2024-03,VF3TPACXRU0001931,central,50440,4624,380
2024-03,VF3TPAAXRU0001932,northeast,50440,4624,380
2024-03,VF3TPAAXRU0001933,southeast,50440,4624,380
2024-03,VF3TPAAXRU0001934,central,50440,4624,380
2024-03,VF3TSAFXRU0001935,west,57502,5271,380
2024-03,VF3TPAEXRU0001936,central,50440,4624,380
2024-03,VF3TCADXRU0001937,northeast,46405,4254,380
2024-03,VF3TPAEXRU0001938,southeast,50440,4624,380
2024-03,VF3TPAHXRU0001939,southeast,50440,4624,380
2024-03,VF3TPABXRU0001940,south,50440,4624,380
2024-03,VF3TCADXRU0001941,west,46405,4254,380
2024-03,VF3TPAFXRU0001942,northeast,50440,4624,380
2024-03,VF3TPFBXRU0001943,south,50440,4624,380
2024-03,VF3TPAEXRU0001944,central,50440,4624,380
2024-03,VF3TCFFXRU0001945,south,46405,4254,380
2024-03,VF3TCAAXRU0001946,northeast,46405,4254,380
2024-03,VF3TPAAXRU0001947,south,50440,4624,380
2024-03,VF3TCADXRU0001948,northeast,46405,4254,380
2024-03,VF3TCACXRU0001949,west,46405,4254,380
2024-03,VF3TPAAXRU0001950,southeast,50440,4624,380
2024-03,VF3TPAAXRU0001951,central,50440,4624,380
2024-03,VF3TPADXRU0001952,west,50440,4624,380
2024-03,VF3TCABXRU0001953,west,46405,4254,380
2024-03,VF3TCAEXRU0001954,northeast,46405,4254,380
2024-03,VF3TPABXRU0001955,central,50440,4624,380
2024-03,VF3TPFCXRU0001956,southeast,50440,4624,380
2024-03,VF3TCABXRU0001957,northeast,46405,4254,380
2024-03,VF3TPABXRU0001958,west,50440,4624,380
2024-03,VF3TSFGXRU0001959,southeast,57502,5271,380
2024-03,VF3TPADXRU0001960,west,50440,4624,380
2024-03,VF3TCFHXRU0001961,south,46405,4254,380
2024-03,VF3TPAAXRU0001962,west,50440,4624,380
2024-03,VF3TCADXRU0001963,southeast,46405,4254,380
2024-03,VF3TCFBXRU0001964,southeast,46405,4254,380
2024-03,VF3TCAFXRU0001965,west,46405,4254,380
2024-03,VF3TSAAXRU0001966,central,57502,5271,380
2024-03,VF3TCAFXRU0001967,central,46405,4254,380
2024-03,VF3TPFEXRU0001968,southeast,50440,4624,380
2024-03,VF3TPABXRU0001969,southeast,50440,4624,380
2024-03,VF3TCAHXRU0001970,northeast,46405,4254,380
2024-03,VF3TCAAXRU0001971,south,46405,4254,380
2024-03,VF3TCACXRU0001972,northeast,46405,4254,380
2024-03,VF3TCAFXRU0001973,central,46405,4254,380
2024-03,VF3TSAAXRU0001974,central,57502,5271,380
2024-03,VF3TCFBXRU0001975,south,46405,4254,380
2024-03,VF3TSFHXRU0001976,west,57502,5271,380
2024-03,VF3TCACXRU0001977,northeast,46405,4254,380
2024-03,VF3TSADXRU0001978,central,57502,5271,380
2024-03,VF3TCACXRU0001979,northeast,46405,4254,380
2024-03,VF3TPAAXRU0001980,west,50440,4624,380
2024-03,VF3TCAAXRU0001981,central,46405,4254,380
2024-03,VF3TCFAXRU0001982,south,46405,4254,380
2024-03,VF3TPFBXRU0001983,south,50440,4624,380
2024-03,VF3TPAEXRU0001984,west,50440,4624,380
2024-03,VF3TPFFXRU0001985,southeast,50440,4624,380
2024-03,VF3TSFBXRU0001986,west,57502,5271,380
2024-03,VF3TPFCXRU0001987,southeast,50440,4624,380
2024-03,VF3TSABXRU0001988,northeast,57502,5271,380
2024-03,VF3TCAAXRU0001989,south,46405,4254,380
2024-03,VF3TPAAXRU0001990,northeast,50440,4624,380
2024-03,VF3TSABXRU0001991,southeast,57502,5271,380
2024-03,VF3TCFCXRU0001992,central,46405,4254,380
2024-03,VF3TPABXRU0001993,central,50440,4624,380
2024-03,VF3TSFCXRU0001994,west,57502,5271,380
2024-03,VF3TCACXRU0001995,central,46405,4254,380
2024-03,VF3TPACXRU0001996,northeast,50440,4624,380
2024-03,VF3TPAAXRU0001997,northeast,50440,4624,380
2024-03,VF3TPFAXRU0001998,west,50440,4624,380
2024-03,VF3TPABXRU0001999,central,50440,4624,380
2024-03,VF3TPFHXRU0002000,south,50440,4624,380
2024-03,VF3TPAAXRU0002001,south,50440,4624,380
2024-03,VF3TSFFXRU0002002,west,57502,5271,380
2024-03,VF3TPABXRU0002003,central,50440,4624,380
2024-03,VF3TCACXRU0002004,west,46405,4254,380
2024-03,VF3TCADXRU0002005,west,46405,4254,380
2024-03,VF3TSAGXRU0002006,west,57502,5271,380
2024-03,VF3TCABXRU0002007,central,46405,4254,380
2024-03,VF3TPADXRU0002008,west,50440,4624,380
2024-03,VF3TSFDXRU0002009,south,57502,5271,380
2024-03,VF3TPABXRU0002010,central,50440,4624,380
2024-03,VF3TCAFXRU0002011,west,46405,4254,380
2024-03,VF3TPAFXRU0002012,central,50440,4624,380
2024-03,VF3TCAAXRU0002013,south,46405,4254,380
2024-03,VF3TPAEXRU0002014,central,50440,4624,380
2024-03,VF3TSACXRU0002015,northeast,57502,5271,380
2024-03,VF3TSABXRU0002016,south,57502,5271,380
2024-03,VF3TSFCXRU0002017,west,57502,5271,380
2024-03,VF3TCADXRU0002018,west,46405,4254,380
2024-03,VF3TCAHXRU0002019,west,46405,4254,380
2024-03,VF3TPFEXRU0002020,central,50440,4624,380
2024-03,VF3TCFFXRU0002021,south,46405,4254,380
2024-03,VF3TSAFXRU0002022,central,57502,5271,380
2024-03,VF3TPAAXRU0002023,central,50440,4624,380
2024-03,VF3TSAFXRU0002024,central,57502,5271,380
2024-03,VF3TSADXRU0002025,southeast,57502,5271,380
2024-03,VF3TPABXRU0002026,northeast,50440,4624,380
2024-03,VF3TCACXRU0002027,southeast,46405,4254,380
2024-03,VF3TPAEXRU0002028,northeast,50440,4624,380
2024-03,VF3TSADXRU0002029,south,57502,5271,380
2024-03,VF3TPAEXRU0002030,west,50440,4624,380
2024-03,VF3TPACXRU0002031,central,50440,4624,380
2024-03,VF3TCABXRU0002032,west,46405,4254,380
2024-03,VF3TCAAXRU0002033,south,46405,4254,380
2024-03,VF3TCABXRU0002034,west,46405,4254,380
2024-03,VF3TCABXRU0002035,northeast,46405,4254,380
2024-03,VF3TSAAXRU0002036,south,57502,5271,380
2024-03,VF3TPACXRU0002037,central,50440,4624,380
2024-03,VF3TSFFXRU0002038,south,57502,5271,380
2024-03,VF3TCACXRU0002039,central,46405,4254,380
2024-03,VF3TPABXRU0002040,west,50440,4624,380
2024-03,VF3TCADXRU0002041,northeast,46405,4254,380
2024-03,VF3TSFAXRU0002042,west,57502,5271,380
2024-03,VF3TSAAXRU0002043,south,57502,5271,380
2024-03,VF3TCFFXRU0002044,southeast,46405,4254,380
2024-03,VF3TPACXRU0002045,central,50440,4624,380
2024-03,VF3TPFBXRU0002046,south,50440,4624,380
2024-03,VF3TPABXRU0002047,southeast,50440,4624,380
2024-03,VF3TSABXRU0002048,southeast,57502,5271,380
2024-03,VF3TPACXRU0002049,southeast,50440,4624,380
2024-03,VF3TPACXRU0002050,central,50440,4624,380
2024-03,VF3TSFAXRU0002051,central,57502,5271,380
2024-03,VF3TCFGXRU0002052,southeast,46405,4254,380
2024-03,VF3TPFBXRU0002053,southeast,50440,4624,380
2024-03,VF3TPABXRU0002054,northeast,50440,4624,380
2024-03,VF3TSADXRU0002055,central,57502,5271,380
2024-03,VF3TCACXRU0002056,northeast,46405,4254,380
2024-03,VF3TPFAXRU0002057,south,50440,4624,380
2024-03,VF3TPFFXRU0002058,central,50440,4624,380
2024-03,VF3TPAEXRU0002059,central,50440,4624,380
2024-03,VF3TCACXRU0002060,west,46405,4254,380
2024-03,VF3TCADXRU0002061,west,46405,4254,380
2024-03,VF3TCAAXRU0002062,west,46405,4254,380
2024-03,VF3TPAAXRU0002063,central,50440,4624,380
2024-03,VF3TSACXRU0002064,west,57502,5271,380
2024-03,VF3TPACXRU0002065,south,50440,4624,380
2024-03,VF3TPAEXRU0002066,south,50440,4624,380
2024-03,VF3TPFCXRU0002067,south,50440,4624,380
2024-03,VF3TSFDXRU0002068,southeast,57502,5271,380
2024-03,VF3TCAFXRU0002069,west,46405,4254,380
2024-03,VF3TPAFXRU0002070,southeast,50440,4624,380
2024-03,VF3TPAAXRU0002071,northeast,50440,4624,380
2024-03,VF3TPFFXRU0002072,southeast,50440,4624,380
2024-03,VF3TPAEXRU0002073,south,50440,4624,380
2024-03,VF3TPABXRU0002074,northeast,50440,4624,380
2024-03,VF3TPACXRU0002075,central,50440,4624,380
2024-03,VF3TPACXRU0002076,west,50440,4624,380
2024-03,VF3TPABXRU0002077,west,50440,4624,380
2024-03,VF3TSFDXRU0002078,south,57502,5271,380
2024-03,VF3TPFAXRU0002079,central,50440,4624,380
2024-03,VF3TCADXRU0002080,northeast,46405,4254,380
2024-03,VF3TCAEXRU0002081,central,46405,4254,380
2024-03,VF3TPFGXRU0002082,southeast,50440,4624,380
2024-03,VF3TPFCXRU0002083,southeast,50440,4624,380
2024-03,VF3TCAFXRU0002084,northeast,46405,4254,380
2024-03,VF3TSFBXRU0002085,northeast,57502,5271,380
2024-03,VF3TCAAXRU0002086,central,46405,4254,380
2024-03,VF3TCACXRU0002087,northeast,46405,4254,380
2024-03,VF3TCFCXRU0002088,west,46405,4254,380
2024-03,VF3TCAAXRU0002089,northeast,46405,4254,380
2024-03,VF3TPACXRU0002090,northeast,50440,4624,380
2024-03,VF3TPFCXRU0002091,west,50440,4624,380
2024-03,VF3TCADXRU0002092,central,46405,4254,380
2024-03,VF3TCFDXRU0002093,central,46405,4254,380
2024-03,VF3TPAEXRU0002094,central,50440,4624,380
2024-03,VF3TCAEXRU0002095,west,46405,4254,380
2024-03,VF3TPADXRU0002096,west,50440,4624,380
2024-03,VF3TPACXRU0002097,south,50440,4624,380
2024-03,VF3TPABXRU0002098,northeast,50440,4624,380
2024-03,VF3TPAAXRU0002099,southeast,50440,4624,380
2024-03,VF3TCAAXRU0002100,south,46405,4254,380
2024-03,VF3TCABXRU0002101,west,46405,4254,380
2024-03,VF3TCACXRU0002102,southeast,46405,4254,380
2024-03,VF3TPFAXRU0002103,south,50440,4624,380
2024-03,VF3TCABXRU0002104,west,46405,4254,380
2024-03,VF3TPADXRU0002105,central,50440,4624,380
2024-03,VF3TCABXRU0002106,south,46405,4254,380
2024-03,VF3TPAAXRU0002107,west,50440,4624,380
2024-03,VF3TCAEXRU0002108,west,46405,4254,380
2024-03,VF3TSAAXRU0002109,south,57502,5271,380
2024-03,VF3TCACXRU0002110,northeast,46405,4254,380
2024-03,VF3TCAHXRU0002111,northeast,46405,4254,380
2024-03,VF3TPFDXRU0002112,west,50440,4624,380
2024-03,VF3TCFCXRU0002113,south,46405,4254,380
2024-03,VF3TPADXRU0002114,west,50440,4624,380
2024-03,VF3TCAFXRU0002115,southeast,46405,4254,380
2024-03,VF3TSABXRU0002116,central,57502,5271,380
2024-03,VF3TPAAXRU0002117,northeast,50440,4624,380
2024-03,VF3TPADXRU0002118,southeast,50440,4624,380
2024-03,VF3TSFHXRU0002119,south,57502,5271,380
2024-03,VF3TPFEXRU0002120,south,50440,4624,380
2024-03,VF3TSFCXRU0002121,south,57502,5271,380
2024-03,VF3TCAAXRU0002122,northeast,46405,4254,380
2024-03,VF3TPAFXRU0002123,west,50440,4624,380
2024-03,VF3TPAHXRU0002124,central,50440,4624,380
2024-03,VF3TCAAXRU0002125,central,46405,4254,380
2024-03,VF3TCACXRU0002126,west,46405,4254,380
2024-03,VF3TPFFXRU0002127,northeast,50440,4624,380
2024-03,VF3TCACXRU0002128,northeast,46405,4254,380
2024-03,VF3TSAGXRU0002129,southeast,57502,5271,380
2024-03,VF3TPAEXRU0002130,west,50440,4624,380
2024-03,VF3TPFAXRU0002131,south,50440,4624,380
2024-03,VF3TPADXRU0002132,central,50440,4624,380
2024-03,VF3TPACXRU0002133,west,50440,4624,380
2024-03,VF3TSAAXRU0002134,northeast,57502,5271,380
2024-03,VF3TSFEXRU0002135,south,57502,5271,380
2024-03,VF3TPAEXRU0002136,west,50440,4624,380
2024-03,VF3TPABXRU0002137,northeast,50440,4624,380
2024-03,VF3TCFCXRU0002138,central,46405,4254,380
2024-03,VF3TPFCXRU0002139,central,50440,4624,380
2024-03,VF3TSAAXRU0002140,northeast,57502,5271,380
2024-03,VF3TPAAXRU0002141,central,50440,4624,380
2024-03,VF3TCABXRU0002142,southeast,46405,4254,380
2024-03,VF3TSADXRU0002143,central,57502,5271,380
2024-03,VF3TCADXRU0002144,northeast,46405,4254,380
2024-03,VF3TPAHXRU0002145,northeast,50440,4624,380
2024-03,VF3TPADXRU0002146,southeast,50440,4624,380
2024-03,VF3TCADXRU0002147,west,46405,4254,380
2024-03,VF3TCAAXRU0002148,northeast,46405,4254,380
2024-03,VF3TCAEXRU0002149,northeast,46405,4254,380
2024-03,VF3TPADXRU0002150,central,50440,4624,380
2024-03,VF3TSAFXRU0002151,central,57502,5271,380
2024-03,VF3TPAEXRU0002152,southeast,50440,4624,380
