ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2024-04,VF3TPABXRU0003254,west,50440,4624,380
2024-04,VF3TCABXRU0003255,southeast,46405,4254,380
2024-04,VF3TPAAXRU0003256,central,50440,4624,380
2024-04,VF3TCAHXRU0003257,west,46405,4254,380
2024-04,VF3TSADXRU0003258,west,57502,5271,380
2024-04,VF3TPFGXRU0003259,south,50440,4624,380
2024-04,VF3TPACXRU0003260,central,50440,4624,380
2024-04,VF3TPAEXRU0003261,central,50440,4624,380
2024-04,VF3TPAAXRU0003262,northeast,50440,4624,380
2024-04,VF3TCABXRU0003263,northeast,46405,4254,380
2024-04,VF3TPAAXRU0003264,west,50440,4624,380
2024-04,VF3TCFHXRU0003265,south,46405,4254,380
2024-04,VF3TPADXRU0003266,south,50440,4624,380
2024-04,VF3TCABXRU0003267,central,46405,4254,380
2024-04,VF3TCADXRU0003268,south,46405,4254,380
2024-04,VF3TSAHXRU0003269,west,57502,5271,380
2024-04,VF3TPFDXRU0003270,southeast,50440,4624,380
2024-04,VF3TCACXRU0003271,central,46405,4254,380
2024-04,VF3TCABXRU0003272,central,46405,4254,380
2024-04,VF3TPABXRU0003273,west,50440,4624,380
2024-04,VF3TCACXRU0003274,northeast,46405,4254,380
2024-04,VF3TPACXRU0003275,south,50440,4624,380
2024-04,VF3TCABXRU0003276,northeast,46405,4254,380
2024-04,VF3TCAAXRU0003277,southeast,46405,4254,380
2024-04,VF3TPACXRU0003278,south,50440,4624,380
2024-04,VF3TPFCXRU0003279,south,50440,4624,380
2024-04,VF3TCFGXRU0003280,west,46405,4254,380
2024-04,VF3TCAAXRU0003281,central,46405,4254,380
2024-04,VF3TPAEXRU0003282,west,50440,4624,380
2024-04,VF3TCABXRU0003283,central,46405,4254,380
2024-04,VF3TPACXRU0003284,central,50440,4624,380
2024-04,VF3TSAEXRU0003285,south,57502,5271,380
2024-04,VF3TCFEXRU0003286,west,46405,4254,380
2024-04,VF3TPAEXRU0003287,west,50440,4624,380
2024-04,VF3TCABXRU0003288,southeast,46405,4254,380
2024-04,VF3TPACXRU0003289,northeast,50440,4624,380
2024-04,VF3TPAAXRU0003290,central,50440,4624,380
2024-04,VF3TPFEXRU0003291,southeast,50440,4624,380
2024-04,VF3TCAEXRU0003292,southeast,46405,4254,380
2024-04,VF3TCAHXRU0003293,west,46405,4254,380
2024-04,VF3TPFGXRU0003294,south,50440,4624,380
2024-04,VF3TSFCXRU0003295,south,57502,5271,380
2024-04,VF3TCABXRU0003296,west,46405,4254,380
2024-04,VF3TCFDXRU0003297,south,46405,4254,380
2024-04,VF3TSAEXRU0003298,northeast,57502,5271,380
2024-04,VF3TSABXRU0003299,south,57502,5271,380
2024-04,VF3TPAFXRU0003300,south,50440,4624,380
2024-04,VF3TPADXRU0003301,south,50440,4624,380
2024-04,VF3TPAAXRU0003302,central,50440,4624,380
2024-04,VF3TPFCXRU0003303,south,50440,4624,380
2024-04,VF3TCACXRU0003304,south,46405,4254,380
2024-04,VF3TSAHXRU0003305,south,57502,5271,380
2024-04,VF3TPAAXRU0003306,southeast,50440,4624,380
2024-04,VF3TPFEXRU0003307,southeast,50440,4624,380
2024-04,VF3TCAAXRU0003308,southeast,46405,4254,380
2024-04,VF3TSFDXRU0003309,south,57502,5271,380
2024-04,VF3TCAHXRU0003310,south,46405,4254,380
2024-04,VF3TPAAXRU0003311,southeast,50440,4624,380
2024-04,VF3TPAAXRU0003312,central,50440,4624,380
2024-04,VF3TSAAXRU0003313,south,57502,5271,380
2024-04,VF3TCFBXRU0003314,south,46405,4254,380
2024-04,VF3TCAAXRU0003315,northeast,46405,4254,380
