ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2024-08,VF3TCABXRU0008418,southeast,46405,4254,380
2024-08,VF3TCAAXRU0008419,south,46405,4254,380
2024-08,VF3TCAGXRU0008420,west,46405,4254,380
2024-08,VF3TSABXRU0008421,west,57502,5271,380
2024-08,VF3TSACXRU0008422,west,57502,5271,380
2024-08,VF3TCADXRU0008423,west,46405,4254,380
2024-08,VF3TCAHXRU0008424,south,46405,4254,380
2024-08,VF3TPACXRU0008425,central,50440,4624,380
2024-08,VF3TCAFXSU0008426,northeast,46405,4254,380
2024-08,VF3TSFAXRU0008427,south,57502,5271,380
2024-08,VF3TPAFXRU0008428,west,50440,4624,380
2024-08,VF3TCABXRU0008429,west,46405,4254,380
2024-08,VF3TPACXSU0008430,south,50440,4624,380
2024-08,VF3TCFFXSU0008431,south,46405,4254,380
2024-08,VF3TPABXRU0008432,central,50440,4624,380
2024-08,VF3TPAEXRU0008433,west,50440,4624,380
2024-08,VF3TPFFXSU0008434,west,50440,4624,380
2024-08,VF3TPACXRU0008435,west,50440,4624,380
2024-08,VF3TCACXRU0008436,south,46405,4254,380
2024-08,VF3TPAEXRU0008437,northeast,50440,4624,380
2024-08,VF3TCFDXRU0008438,south,46405,4254,380
2024-08,VF3TPAAXRU0008439,central,50440,4624,380
2024-08,VF3TPADXSU0008440,west,50440,4624,380
2024-08,VF3TCFBXRU0008441,south,46405,4254,380
2024-08,VF3TSFAXRU0008442,south,57502,5271,380
2024-08,VF3TCFCXRU0008443,west,46405,4254,380
2024-08,VF3TSAHXRU0008444,northeast,57502,5271,380
2024-08,VF3TCABXRU0008445,northeast,46405,4254,380
2024-08,VF3TPAAXRU0008446,central,50440,4624,380
2024-08,VF3TPFBXRU0008447,southeast,50440,4624,380
2024-08,VF3TPFFXRU0008448,west,50440,4624,380
2024-08,VF3TCAFXRU0008449,southeast,46405,4254,380
2024-08,VF3TPFBXRU0008450,southeast,50440,4624,380
2024-08,VF3TCAHXRU0008451,south,46405,4254,380
2024-08,VF3TCFCXRU0008452,southeast,46405,4254,380
2024-08,VF3TCAEXRU0008453,west,46405,4254,380
2024-08,VF3TCACXRU0008454,southeast,46405,4254,380
2024-08,VF3TPFCXRU0008455,south,50440,4624,380
2024-08,VF3TCADXSU0008456,southeast,46405,4254,380
2024-08,VF3TCAGXRU0008457,southeast,46405,4254,380
2024-08,VF3TSAAXRU0008458,west,57502,5271,380
2024-08,VF3TPAFXRU0008459,northeast,50440,4624,380
2024-08,VF3TPFGXRU0008460,southeast,50440,4624,380
2024-08,VF3TPAHXRU0008461,west,50440,4624,380
2024-08,VF3TSFCXRU0008462,west,57502,5271,380
2024-08,VF3TPAAXRU0008463,west,50440,4624,380
2024-08,VF3TPAAXRU0008464,west,50440,4624,380
2024-08,VF3TPFCXRU0008465,northeast,50440,4624,380
2024-08,VF3TCACXRU0008466,northeast,46405,4254,380
2024-08,VF3TSAFXSU0008467,west,57502,5271,380
2024-08,VF3TSABXRU0008468,central,57502,5271,380
2024-08,VF3TCAAXRU0008469,west,46405,4254,380
2024-08,VF3TPFFXRU0008470,south,50440,4624,380
2024-08,VF3TPADXRU0008471,west,50440,4624,380
2024-08,VF3TCFAXRU0008472,west,46405,4254,380
2024-08,VF3TPAAXRU0008473,west,50440,4624,380
2024-08,VF3TPABXRU0008474,south,50440,4624,380
2024-08,VF3TPAAXRU0008475,southeast,50440,4624,380
2024-08,VF3TPABXRU0008476,west,50440,4624,380
2024-08,VF3TSABXRU0008477,northeast,57502,5271,380
2024-08,VF3TPFEXRU0008478,central,50440,4624,380
2024-08,VF3TPAEXRU0008479,southeast,50440,4624,380
2024-08,VF3TCADXSU0008480,southeast,46405,4254,380
2024-08,VF3TPFBXRU0008481,central,50440,4624,380
2024-08,VF3TCAAXSU0008482,southeast,46405,4254,380
2024-08,VF3TPABXRU0008483,southeast,50440,4624,380
2024-08,VF3TPFCXSU0008484,southeast,50440,4624,380
2024-08,VF3TCAAXRU0008485,south,46405,4254,380
2024-08,VF3TCFAXRU0008486,south,46405,4254,380
2024-08,VF3TPAGXRU0008487,west,50440,4624,380
2024-08,VF3TCADXRU0008488,west,46405,4254,380
2024-08,VF3TPABXRU0008489,west,50440,4624,380
2024-08,VF3TSABXRU0008490,southeast,57502,5271,380
2024-08,VF3TSAAXRU0008491,southeast,57502,5271,380
2024-08,VF3TCAEXRU0008492,west,46405,4254,380
2024-08,VF3TPADXSU0008493,southeast,50440,4624,380
2024-08,VF3TSAAXRU0008494,west,57502,5271,380
2024-08,VF3TCABXRU0008495,south,46405,4254,380
2024-08,VF3TCFAXSU0008496,west,46405,4254,380
2024-08,VF3TPADXRU0008497,northeast,50440,4624,380
2024-08,VF3TCABXRU0008498,southeast,46405,4254,380
2024-08,VF3TPFDXRU0008499,southeast,50440,4624,380
2024-08,VF3TSABXRU0008500,west,57502,5271,380
2024-08,VF3TCFAXSU0008501,southeast,46405,4254,380
2024-08,VF3TCFBXRU0008502,southeast,46405,4254,380
2024-08,VF3TCFCXRU0008503,south,46405,4254,380
2024-08,VF3TPFBXRU0008504,southeast,50440,4624,380
2024-08,VF3TPFBXRU0008505,southeast,50440,4624,380
2024-08,VF3TCADXRU0008506,central,46405,4254,380
2024-08,VF3TPACXRU0008507,south,50440,4624,380
2024-08,VF3TCFBXRU0008508,southeast,46405,4254,380
2024-08,VF3TCADXRU0008509,central,46405,4254,380
2024-08,VF3TPAFXRU0008510,south,50440,4624,380
2024-08,VF3TSADXRU0008511,west,57502,5271,380
2024-08,VF3TPAAXRU0008512,central,50440,4624,380
2024-08,VF3TCAAXRU0008513,central,46405,4254,380
2024-08,VF3TPABXRU0008514,west,50440,4624,380
2024-08,VF3TCAFXSU0008515,west,46405,4254,380
2024-08,VF3TPAEXSU0008516,south,50440,4624,380
2024-08,VF3TCACXSU0008517,southeast,46405,4254,380
2024-08,VF3TCADXSU0008518,west,46405,4254,380
2024-08,VF3TPAAXRU0008519,west,50440,4624,380
2024-08,VF3TPAAXRU0008520,south,50440,4624,380
2024-08,VF3TCFFXRU0008521,south,46405,4254,380
2024-08,VF3TCAGXRU0008522,central,46405,4254,380
2024-08,VF3TPACXRU0008523,south,50440,4624,380
2024-08,VF3TPAAXSU0008524,southeast,50440,4624,380
2024-08,VF3TSFAXRU0008525,south,57502,5271,380
2024-08,VF3TSAFXRU0008526,south,57502,5271,380
2024-08,VF3TPABXRU0008527,central,50440,4624,380
2024-08,VF3TPACXRU0008528,southeast,50440,4624,380
2024-08,VF3TCADXRU0008529,central,46405,4254,380
2024-08,VF3TCFEXRU0008530,central,46405,4254,380
2024-08,VF3TCFEXRU0008531,central,46405,4254,380
2024-08,VF3TPAAXSU0008532,northeast,50440,4624,380
2024-08,VF3TCACXRU0008533,west,46405,4254,380
2024-08,VF3TCAGXRU0008534,southeast,46405,4254,380
2024-08,VF3TPADXRU0008535,northeast,50440,4624,380
2024-08,VF3TCFGXRU0008536,southeast,46405,4254,380
2024-08,VF3TPAFXRU0008537,south,50440,4624,380
2024-08,VF3TSABXRU0008538,central,57502,5271,380
2024-08,VF3TSACXRU0008539,central,57502,5271,380
2024-08,VF3TPAFXRU0008540,south,50440,4624,380
2024-08,VF3TSACXRU0008541,northeast,57502,5271,380
2024-08,VF3TSABXSU0008542,southeast,57502,5271,380
2024-08,VF3TPAGXRU0008543,west,50440,4624,380
2024-08,VF3TPAAXRU0008544,west,50440,4624,380
2024-08,VF3TCFAXSU0008545,southeast,46405,4254,380
2024-08,VF3TPFDXRU0008546,northeast,50440,4624,380
2024-08,VF3TCAAXSU0008547,west,46405,4254,380
2024-08,VF3TCABXRU0008548,west,46405,4254,380
2024-08,VF3TCADXRU0008549,northeast,46405,4254,380
2024-08,VF3TCFEXRU0008550,west,46405,4254,380
2024-08,VF3TPFDXSU0008551,south,50440,4624,380
2024-08,VF3TSABXRU0008552,south,57502,5271,380
2024-08,VF3TCFCXRU0008553,south,46405,4254,380
2024-08,VF3TPAGXRU0008554,south,50440,4624,380
2024-08,VF3TPAAXRU0008555,southeast,50440,4624,380
2024-08,VF3TCAAXRU0008556,southeast,46405,4254,380
2024-08,VF3TPABXRU0008557,northeast,50440,4624,380
2024-08,VF3TSFGXRU0008558,south,57502,5271,380
2024-08,VF3TCFCXRU0008559,south,46405,4254,380
