ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2025-09,VF3TPFBXTU0025479,west,50440,4624,380
2025-09,VF3TCABXSU0025480,south,46405,4254,380
2025-09,VF3TCAAXSU0025481,west,46405,4254,380
2025-09,VF3TSABXTU0025482,west,57502,5271,380
2025-09,VF3TCACXSU0025483,south,46405,4254,380
2025-09,VF3TPAAXSU0025484,central,50440,4624,380
2025-09,VF3TCACXTU0025485,west,46405,4254,380
2025-09,VF3TPAFXTU0025486,west,50440,4624,380
2025-09,VF3TCAAXSU0025487,northeast,46405,4254,380
2025-09,VF3TCFAXTU0025488,south,46405,4254,380
2025-09,VF3TCFAXSU0025489,west,46405,4254,380
2025-09,VF3TCABXSU0025490,west,46405,4254,380
2025-09,VF3TPAAXSU0025491,northeast,50440,4624,380
2025-09,VF3TCAFXSU0025492,northeast,46405,4254,380
2025-09,VF3TCAAXSU0025493,northeast,46405,4254,380
2025-09,VF3TCADXSU0025494,northeast,46405,4254,380
2025-09,VF3TSACXSU0025495,south,57502,5271,380
2025-09,VF3TSACXTU0025496,central,57502,5271,380
2025-09,VF3TPAAXSU0025497,northeast,50440,4624,380
2025-09,VF3TCAFXSU0025498,west,46405,4254,380
2025-09,VF3TPACXTU0025499,west,50440,4624,380
2025-09,VF3TPADXSU0025500,central,50440,4624,380
2025-09,VF3TPAEXTU0025501,south,50440,4624,380
2025-09,VF3TPFCXTU0025502,southeast,50440,4624,380
2025-09,VF3TCAAXTU0025503,northeast,46405,4254,380
2025-09,VF3TSAAXTU0025504,west,57502,5271,380
2025-09,VF3TSAAXSU0025505,northeast,57502,5271,380
2025-09,VF3TPFDXSU0025506,south,50440,4624,380
2025-09,VF3TSADXSU0025507,southeast,57502,5271,380
2025-09,VF3TCAEXSU0025508,southeast,46405,4254,380
2025-09,VF3TPFDXSU0025509,southeast,50440,4624,380
2025-09,VF3TPAGXTU0025510,northeast,50440,4624,380
2025-09,VF3TCABXTU0025511,west,46405,4254,380
2025-09,VF3TCAEXTU0025512,west,46405,4254,380
2025-09,VF3TSAFXSU0025513,central,57502,5271,380
2025-09,VF3TCAAXSU0025514,south,46405,4254,380
2025-09,VF3TSAAXSU0025515,west,57502,5271,380
2025-09,VF3TSABXSU0025516,west,57502,5271,380
2025-09,VF3TPABXTU0025517,central,50440,4624,380
2025-09,VF3TCFAXTU0025518,west,46405,4254,380
2025-09,VF3TPAAXTU0025519,south,50440,4624,380
2025-09,VF3TCFCXSU0025520,southeast,46405,4254,380
2025-09,VF3TPFCXTU0025521,southeast,50440,4624,380
2025-09,VF3TPAFXSU0025522,northeast,50440,4624,380
2025-09,VF3TPAAXTU0025523,northeast,50440,4624,380
2025-09,VF3TCFGXSU0025524,southeast,46405,4254,380
2025-09,VF3TCAEXTU0025525,central,46405,4254,380
2025-09,VF3TSABXSU0025526,southeast,57502,5271,380
2025-09,VF3TCAGXTU0025527,west,46405,4254,380
2025-09,VF3TCACXSU0025528,northeast,46405,4254,380
2025-09,VF3TSFDXTU0025529,southeast,57502,5271,380
2025-09,VF3TCFFXTU0025530,southeast,46405,4254,380
2025-09,VF3TCABXSU0025531,west,46405,4254,380
2025-09,VF3TCAHXSU0025532,northeast,46405,4254,380
2025-09,VF3TCACXSU0025533,northeast,46405,4254,380
2025-09,VF3TCACXSU0025534,northeast,46405,4254,380
2025-09,VF3TPACXSU0025535,south,50440,4624,380
2025-09,VF3TPADXTU0025536,west,50440,4624,380
2025-09,VF3TCFDXSU0025537,south,46405,4254,380
2025-09,VF3TPFFXTU0025538,south,50440,4624,380
2025-09,VF3TCAEXSU0025539,south,46405,4254,380
