ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2026-04,VF3TCAGXTU0034907,south,46405,4254,380
2026-04,VF3TPADXTU0034908,northeast,50440,4624,380
2026-04,VF3TCFBXTU0034909,southeast,46405,4254,380
2026-04,VF3TCAGXTU0034910,west,46405,4254,380
2026-04,VF3TPAAXTU0034911,south,50440,4624,380
2026-04,VF3TPACXTU0034912,southeast,50440,4624,380
2026-04,VF3TPABXTU0034913,central,50440,4624,380
2026-04,VF3TPAFXTU0034914,south,50440,4624,380
2026-04,VF3TSAEXTU0034915,southeast,57502,5271,380
2026-04,VF3TPFAXTU0034916,south,50440,4624,380
2026-04,VF3TCABXTU0034917,central,46405,4254,380
2026-04,VF3TPAGXTU0034918,south,50440,4624,380
2026-04,VF3TSAAXTU0034919,west,57502,5271,380
2026-04,VF3TSABXTU0034920,west,57502,5271,380
2026-04,VF3TCACXTU0034921,west,46405,4254,380
2026-04,VF3TCABXTU0034922,central,46405,4254,380
2026-04,VF3TPADXTU0034923,central,50440,4624,380
2026-04,VF3TPFEXTU0034924,south,50440,4624,380
2026-04,VF3TCAAXTU0034925,west,46405,4254,380
2026-04,VF3TPAEXTU0034926,west,50440,4624,380
2026-04,VF3TPABXTU0034927,west,50440,4624,380
2026-04,VF3TPAFXTU0034928,central,50440,4624,380
2026-04,VF3TCFEXTU0034929,south,46405,4254,380
2026-04,VF3TCFAXTU0034930,southeast,46405,4254,380
2026-04,VF3TPAFXTU0034931,south,50440,4624,380
2026-04,VF3TPFCXTU0034932,west,50440,4624,380
2026-04,VF3TPACXTU0034933,central,50440,4624,380
2026-04,VF3TCFAXTU0034934,west,46405,4254,380
2026-04,VF3TCABXTU0034935,northeast,46405,4254,380
2026-04,VF3TPAAXTU0034936,west,50440,4624,380
2026-04,VF3TPFCXTU0034937,south,50440,4624,380
2026-04,VF3TPACXTU0034938,west,50440,4624,380
2026-04,VF3TPAEXTU0034939,central,50440,4624,380
2026-04,VF3TPAFXTU0034940,central,50440,4624,380
2026-04,VF3TPAAXTU0034941,west,50440,4624,380
2026-04,VF3TPABXTU0034942,west,50440,4624,380
2026-04,VF3TCADXTU0034943,northeast,46405,4254,380
2026-04,VF3TPFBXTU0034944,south,50440,4624,380
2026-04,VF3TCFAXTU0034945,west,46405,4254,380
2026-04,VF3TCAAXTU0034946,south,46405,4254,380
