ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2024-02,VF3TCAAXRU0000867,west,46405,4254,380
2024-02,VF3TPAAXRU0000868,southeast,50440,4624,380
2024-02,VF3TPABXRU0000869,central,50440,4624,380
2024-02,VF3TSABXRU0000870,south,57502,5271,380
2024-02,VF3TPAAXRU0000871,southeast,50440,4624,380
2024-02,VF3TPABXRU0000872,southeast,50440,4624,380
2024-02,VF3TCAAXRU0000873,west,46405,4254,380
2024-02,VF3TPAFXRU0000874,southeast,50440,4624,380
2024-02,VF3TPFEXRU0000875,south,50440,4624,380
2024-02,VF3TCAAXRU0000876,west,46405,4254,380
2024-02,VF3TPADXRU0000877,west,50440,4624,380
2024-02,VF3TPFHXRU0000878,south,50440,4624,380
2024-02,VF3TCADXRU0000879,central,46405,4254,380
2024-02,VF3TCAGXRU0000880,southeast,46405,4254,380
2024-02,VF3TPFAXRU0000881,south,50440,4624,380
2024-02,VF3TPAGXRU0000882,southeast,50440,4624,380
2024-02,VF3TCFAXRU0000883,west,46405,4254,380
2024-02,VF3TCFCXRU0000884,west,46405,4254,380
2024-02,VF3TPAAXRU0000885,south,50440,4624,380
2024-02,VF3TPAGXRU0000886,south,50440,4624,380
2024-02,VF3TPACXRU0000887,west,50440,4624,380
2024-02,VF3TCFDXRU0000888,south,46405,4254,380
2024-02,VF3TPAAXRU0000889,west,50440,4624,380
2024-02,VF3TPADXRU0000890,northeast,50440,4624,380
2024-02,VF3TPABXRU0000891,west,50440,4624,380
2024-02,VF3TCADXRU0000892,southeast,46405,4254,380
2024-02,VF3TCABXRU0000893,south,46405,4254,380
2024-02,VF3TCAFXRU0000894,southeast,46405,4254,380
2024-02,VF3TSACXRU0000895,west,57502,5271,380
2024-02,VF3TSABXRU0000896,south,57502,5271,380
2024-02,VF3TPABXRU0000897,south,50440,4624,380
2024-02,VF3TPAHXRU0000898,northeast,50440,4624,380
2024-02,VF3TPAFXRU0000899,central,50440,4624,380
2024-02,VF3TSAFXRU0000900,south,57502,5271,380
2024-02,VF3TPAFXRU0000901,northeast,50440,4624,380
2024-02,VF3TPADXRU0000902,west,50440,4624,380
2024-02,VF3TPACXRU0000903,west,50440,4624,380
2024-02,VF3TPFEXRU0000904,south,50440,4624,380
2024-02,VF3TPACXRU0000905,west,50440,4624,380
2024-02,VF3TCAAXRU0000906,central,46405,4254,380
2024-02,VF3TCFDXRU0000907,northeast,46405,4254,380
2024-02,VF3TCAAXRU0000908,northeast,46405,4254,380
2024-02,VF3TCACXRU0000909,northeast,46405,4254,380
2024-02,VF3TCADXRU0000910,southeast,46405,4254,380
2024-02,VF3TCABXRU0000911,southeast,46405,4254,380
2024-02,VF3TSAFXRU0000912,west,57502,5271,380
2024-02,VF3TPAGXRU0000913,west,50440,4624,380
2024-02,VF3TPAAXRU0000914,south,50440,4624,380
2024-02,VF3TCAEXRU0000915,central,46405,4254,380
2024-02,VF3TCAAXRU0000916,central,46405,4254,380
2024-02,VF3TPFAXRU0000917,south,50440,4624,380
2024-02,VF3TCACXRU0000918,northeast,46405,4254,380
2024-02,VF3TCFCXRU0000919,south,46405,4254,380
2024-02,VF3TCFCXRU0000920,south,46405,4254,380
2024-02,VF3TSADXRU0000921,west,57502,5271,380
2024-02,VF3TPABXRU0000922,southeast,50440,4624,380
2024-02,VF3TSAGXRU0000923,northeast,57502,5271,380
2024-02,VF3TCFFXRU0000924,central,46405,4254,380
2024-02,VF3TPAEXRU0000925,central,50440,4624,380
2024-02,VF3TSACXRU0000926,southeast,57502,5271,380
2024-02,VF3TPFBXRU0000927,west,50440,4624,380
2024-02,VF3TPFBXRU0000928,south,50440,4624,380
2024-02,VF3TCADXRU0000929,central,46405,4254,380
2024-02,VF3TCAAXRU0000930,northeast,46405,4254,380
2024-02,VF3TPACXRU0000931,central,50440,4624,380
2024-02,VF3TCACXRU0000932,south,46405,4254,380
2024-02,VF3TPADXRU0000933,west,50440,4624,380
2024-02,VF3TPAAXRU0000934,south,50440,4624,380
2024-02,VF3TSACXRU0000935,central,57502,5271,380
2024-02,VF3TPFHXRU0000936,southeast,50440,4624,380
