ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2025-11,VF3TPFAXTU0027947,central,50440,4624,380
2025-11,VF3TPAAXTU0027948,west,50440,4624,380
2025-11,VF3TCABXTU0027949,northeast,46405,4254,380
2025-11,VF3TPAAXTU0027950,west,50440,4624,380
2025-11,VF3TCFBXSU0027951,central,46405,4254,380
2025-11,VF3TCAFXTU0027952,west,46405,4254,380
2025-11,VF3TPFBXTU0027953,west,50440,4624,380
2025-11,VF3TSFDXTU0027954,south,57502,5271,380
2025-11,VF3TPABXSU0027955,northeast,50440,4624,380
2025-11,VF3TCFDXTU0027956,south,46405,4254,380
2025-11,VF3TSAAXTU0027957,central,57502,5271,380
2025-11,VF3TPFEXSU0027958,south,50440,4624,380
2025-11,VF3TCAGXSU0027959,west,46405,4254,380
2025-11,VF3TCAEXSU0027960,central,46405,4254,380
2025-11,VF3TCAAXSU0027961,west,46405,4254,380
2025-11,VF3TPAEXTU0027962,central,50440,4624,380
2025-11,VF3TPABXTU0027963,southeast,50440,4624,380
2025-11,VF3TCACXTU0027964,west,46405,4254,380
2025-11,VF3TPAAXTU0027965,northeast,50440,4624,380
2025-11,VF3TPABXTU0027966,southeast,50440,4624,380
2025-11,VF3TCABXTU0027967,south,46405,4254,380
2025-11,VF3TSABXTU0027968,west,57502,5271,380
2025-11,VF3TPAEXTU0027969,west,50440,4624,380
2025-11,VF3TPADXTU0027970,south,50440,4624,380
2025-11,VF3TCABXSU0027971,northeast,46405,4254,380
2025-11,VF3TSFBXSU0027972,central,57502,5271,380
2025-11,VF3TPFEXTU0027973,south,50440,4624,380
2025-11,VF3TPACXSU0027974,south,50440,4624,380
2025-11,VF3TCFAXSU0027975,west,46405,4254,380
2025-11,VF3TPFBXTU0027976,south,50440,4624,380
2025-11,VF3TCABXTU0027977,west,46405,4254,380
2025-11,VF3TCFEXTU0027978,southeast,46405,4254,380
2025-11,VF3TCFHXTU0027979,south,46405,4254,380
2025-11,VF3TPAEXSU0027980,west,50440,4624,380
2025-11,VF3TSACXTU0027981,central,57502,5271,380
2025-11,VF3TCABXSU0027982,west,46405,4254,380
2025-11,VF3TCAAXTU0027983,south,46405,4254,380
2025-11,VF3TPFCXTU0027984,south,50440,4624,380
2025-11,VF3TCAAXSU0027985,northeast,46405,4254,380
2025-11,VF3TCABXTU0027986,west,46405,4254,380
2025-11,VF3TCFAXTU0027987,central,46405,4254,380
2025-11,VF3TSFFXTU0027988,south,57502,5271,380
2025-11,VF3TPABXTU0027989,central,50440,4624,380
2025-11,VF3TPFEXSU0027990,central,50440,4624,380
2025-11,VF3TPAFXTU0027991,northeast,50440,4624,380
2025-11,VF3TCFAXTU0027992,northeast,46405,4254,380
2025-11,VF3TPAEXTU0027993,northeast,50440,4624,380
2025-11,VF3TPAAXTU0027994,south,50440,4624,380
2025-11,VF3TPFAXTU0027995,south,50440,4624,380
2025-11,VF3TSAAXTU0027996,west,57502,5271,380
2025-11,VF3TCAEXTU0027997,south,46405,4254,380
2025-11,VF3TPAHXTU0027998,south,50440,4624,380
2025-11,VF3TSAEXTU0027999,west,57502,5271,380
2025-11,VF3TPFAXTU0028000,west,50440,4624,380
2025-11,VF3TCFAXTU0028001,south,46405,4254,380
2025-11,VF3TCFEXTU0028002,south,46405,4254,380
2025-11,VF3TPAEXTU0028003,northeast,50440,4624,380
2025-11,VF3TPABXSU0028004,west,50440,4624,380
2025-11,VF3TPAAXTU0028005,west,50440,4624,380
2025-11,VF3TPACXTU0028006,south,50440,4624,380
2025-11,VF3TSAFXTU0028007,southeast,57502,5271,380
2025-11,VF3TPACXSU0028008,west,50440,4624,380
2025-11,VF3TPAGXTU0028009,southeast,50440,4624,380
2025-11,VF3TSACXTU0028010,central,57502,5271,380
2025-11,VF3TPABXTU0028011,south,50440,4624,380
2025-11,VF3TCAAXSU0028012,central,46405,4254,380
2025-11,VF3TPADXTU0028013,northeast,50440,4624,380
2025-11,VF3TPAEXTU0028014,west,50440,4624,380
2025-11,VF3TPACXTU0028015,southeast,50440,4624,380
2025-11,VF3TCAAXTU0028016,south,46405,4254,380
2025-11,VF3TCAHXTU0028017,west,46405,4254,380
2025-11,VF3TPADXTU0028018,central,50440,4624,380
2025-11,VF3TPFCXTU0028019,south,50440,4624,380
2025-11,VF3TCABXTU0028020,west,46405,4254,380
