ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2026-03,VF3TPAEXTU0033441,south,50440,4624,380
2026-03,VF3TPADXTU0033442,central,50440,4624,380
2026-03,VF3TPABXTU0033443,central,50440,4624,380
2026-03,VF3TPAAXTU0033444,central,50440,4624,380
2026-03,VF3TPAAXTU0033445,south,50440,4624,380
2026-03,VF3TPFEXTU0033446,southeast,50440,4624,380
2026-03,VF3TPAFXTU0033447,southeast,50440,4624,380
2026-03,VF3TPAEXTU0033448,west,50440,4624,380
2026-03,VF3TCFDXTU0033449,southeast,46405,4254,380
2026-03,VF3TSAAXTU0033450,central,57502,5271,380
2026-03,VF3TPAEXTU0033451,southeast,50440,4624,380
2026-03,VF3TPABXTU0033452,northeast,50440,4624,380
2026-03,VF3TSFCXTU0033453,south,57502,5271,380
2026-03,VF3TCAAXTU0033454,northeast,46405,4254,380
2026-03,VF3TPAAXTU0033455,northeast,50440,4624,380
2026-03,VF3TCADXTU0033456,southeast,46405,4254,380
2026-03,VF3TCFDXTU0033457,west,46405,4254,380
2026-03,VF3TCACXTU0033458,northeast,46405,4254,380
2026-03,VF3TCACXTU0033459,southeast,46405,4254,380
2026-03,VF3TSABXTU0033460,west,57502,5271,380
2026-03,VF3TCAAXTU0033461,west,46405,4254,380
2026-03,VF3TCFEXTU0033462,south,46405,4254,380
2026-03,VF3TCABXTU0033463,southeast,46405,4254,380
2026-03,VF3TPABXTU0033464,west,50440,4624,380
2026-03,VF3TPFBXTU0033465,south,50440,4624,380
2026-03,VF3TCAAXTU0033466,west,46405,4254,380
2026-03,VF3TCFAXTU0033467,west,46405,4254,380
2026-03,VF3TPFHXTU0033468,southeast,50440,4624,380
2026-03,VF3TSABXTU0033469,west,57502,5271,380
2026-03,VF3TSADXTU0033470,central,57502,5271,380
2026-03,VF3TPAAXTU0033471,northeast,50440,4624,380
2026-03,VF3TCADXTU0033472,southeast,46405,4254,380
2026-03,VF3TCAAXTU0033473,central,46405,4254,380
2026-03,VF3TCADXTU0033474,southeast,46405,4254,380
2026-03,VF3TPFHXTU0033475,southeast,50440,4624,380
2026-03,VF3TCFBXTU0033476,south,46405,4254,380
2026-03,VF3TCAEXTU0033477,west,46405,4254,380
2026-03,VF3TCFAXTU0033478,southeast,46405,4254,380
2026-03,VF3TCABXTU0033479,west,46405,4254,380
2026-03,VF3TPADXTU0033480,west,50440,4624,380
2026-03,VF3TCFFXTU0033481,southeast,46405,4254,380
2026-03,VF3TPFBXTU0033482,south,50440,4624,380
2026-03,VF3TCADXTU0033483,northeast,46405,4254,380
2026-03,VF3TPADXTU0033484,southeast,50440,4624,380
2026-03,VF3TPADXTU0033485,south,50440,4624,380
2026-03,VF3TSABXTU0033486,south,57502,5271,380
2026-03,VF3TPADXTU0033487,south,50440,4624,380
2026-03,VF3TSAAXTU0033488,northeast,57502,5271,380
2026-03,VF3TSAEXTU0033489,northeast,57502,5271,380
2026-03,VF3TCAGXTU0033490,southeast,46405,4254,380
2026-03,VF3TPACXTU0033491,southeast,50440,4624,380
2026-03,VF3TPAAXTU0033492,central,50440,4624,380
2026-03,VF3TPAEXTU0033493,northeast,50440,4624,380
2026-03,VF3TPFEXTU0033494,central,50440,4624,380
2026-03,VF3TPFCXTU0033495,south,50440,4624,380
2026-03,VF3TPFAXTU0033496,south,50440,4624,380
2026-03,VF3TSAHXTU0033497,west,57502,5271,380
2026-03,VF3TPACXTU0033498,northeast,50440,4624,380
2026-03,VF3TSADXTU0033499,northeast,57502,5271,380
2026-03,VF3TPFAXTU0033500,west,50440,4624,380
2026-03,VF3TCAEXTU0033501,northeast,46405,4254,380
2026-03,VF3TCFDXTU0033502,west,46405,4254,380
2026-03,VF3TCAAXTU0033503,west,46405,4254,380
2026-03,VF3TSFCXTU0033504,central,57502,5271,380
2026-03,VF3TCADXTU0033505,west,46405,4254,380
2026-03,VF3TPABXTU0033506,central,50440,4624,380
2026-03,VF3TSADXTU0033507,west,57502,5271,380
2026-03,VF3TCFFXTU0033508,central,46405,4254,380
2026-03,VF3TCAGXTU0033509,southeast,46405,4254,380
2026-03,VF3TCAAXTU0033510,southeast,46405,4254,380
2026-03,VF3TCAEXTU0033511,west,46405,4254,380
2026-03,VF3TCAGXTU0033512,central,46405,4254,380
2026-03,VF3TPABXTU0033513,central,50440,4624,380
2026-03,VF3TCAAXTU0033514,west,46405,4254,380
2026-03,VF3TSAGXTU0033515,west,57502,5271,380
2026-03,VF3TCADXTU0033516,northeast,46405,4254,380
2026-03,VF3TPACXTU0033517,southeast,50440,4624,380
2026-03,VF3TCAAXTU0033518,central,46405,4254,380
