ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2026-06,VF3TPABXTU0037917,south,50440,4624,380
2026-06,VF3TCFCXTU0037918,south,46405,4254,380
2026-06,VF3TPADXTU0037919,northeast,50440,4624,380
2026-06,VF3TPAFXTU0037920,south,50440,4624,380
2026-06,VF3TPAGXTU0037921,south,50440,4624,380
2026-06,VF3TSACXTU0037922,northeast,57502,5271,380
2026-06,VF3TPFFXTU0037923,west,50440,4624,380
2026-06,VF3TPAFXTU0037924,south,50440,4624,380
2026-06,VF3TCFBXTU0037925,northeast,46405,4254,380
2026-06,VF3TPADXTU0037926,south,50440,4624,380
2026-06,VF3TSFBXTU0037927,west,57502,5271,380
2026-06,VF3TCACXTU0037928,central,46405,4254,380
2026-06,VF3TCADXTU0037929,central,46405,4254,380
2026-06,VF3TPAGXTU0037930,central,50440,4624,380
2026-06,VF3TCFAXTU0037931,west,46405,4254,380
2026-06,VF3TSAHXTU0037932,northeast,57502,5271,380
2026-06,VF3TPACXTU0037933,southeast,50440,4624,380
2026-06,VF3TSABXTU0037934,south,57502,5271,380
2026-06,VF3TPAAXTU0037935,northeast,50440,4624,380
2026-06,VF3TCAEXTU0037936,south,46405,4254,380
2026-06,VF3TPABXTU0037937,south,50440,4624,380
2026-06,VF3TPAEXTU0037938,central,50440,4624,380
2026-06,VF3TSFCXTU0037939,southeast,57502,5271,380
2026-06,VF3TSAAXTU0037940,central,57502,5271,380
2026-06,VF3TSFBXTU0037941,southeast,57502,5271,380
2026-06,VF3TPAAXTU0037942,northeast,50440,4624,380
2026-06,VF3TCADXTU0037943,central,46405,4254,380
2026-06,VF3TPABXTU0037944,south,50440,4624,380
2026-06,VF3TCAEXTU0037945,northeast,46405,4254,380
2026-06,VF3TPAAXTU0037946,northeast,50440,4624,380
2026-06,VF3TSAHXTU0037947,southeast,57502,5271,380
2026-06,VF3TPADXTU0037948,west,50440,4624,380
2026-06,VF3TCACXTU0037949,northeast,46405,4254,380
2026-06,VF3TSABXTU0037950,central,57502,5271,380
2026-06,VF3TPABXTU0037951,central,50440,4624,380
2026-06,VF3TCADXTU0037952,northeast,46405,4254,380
2026-06,VF3TPAFXTU0037953,southeast,50440,4624,380
2026-06,VF3TSADXTU0037954,west,57502,5271,380
2026-06,VF3TCAAXTU0037955,south,46405,4254,380
2026-06,VF3TCACXTU0037956,west,46405,4254,380
2026-06,VF3TPABXTU0037957,central,50440,4624,380
2026-06,VF3TSABXTU0037958,south,57502,5271,380
2026-06,VF3TSABXTU0037959,central,57502,5271,380
2026-06,VF3TPAEXTU0037960,south,50440,4624,380
2026-06,VF3TPAAXTU0037961,west,50440,4624,380
2026-06,VF3TCFDXTU0037962,northeast,46405,4254,380
2026-06,VF3TPACXTU0037963,south,50440,4624,380
2026-06,VF3TPABXTU0037964,west,50440,4624,380
2026-06,VF3TPAFXTU0037965,southeast,50440,4624,380
2026-06,VF3TPABXTU0037966,southeast,50440,4624,380
2026-06,VF3TSFDXTU0037967,south,57502,5271,380
2026-06,VF3TPFBXTU0037968,west,50440,4624,380
2026-06,VF3TPADXTU0037969,southeast,50440,4624,380
2026-06,VF3TSFDXTU0037970,west,57502,5271,380
2026-06,VF3TPABXTU0037971,west,50440,4624,380
2026-06,VF3TPABXTU0037972,central,50440,4624,380
2026-06,VF3TPFCXTU0037973,northeast,50440,4624,380
2026-06,VF3TPAAXTU0037974,southeast,50440,4624,380
2026-06,VF3TCABXTU0037975,west,46405,4254,380
2026-06,VF3TCABXTU0037976,central,46405,4254,380
2026-06,VF3TPABXTU0037977,central,50440,4624,380
2026-06,VF3TPAAXTU0037978,central,50440,4624,380
2026-06,VF3TPAAXTU0037979,central,50440,4624,380
2026-06,VF3TPAAXTU0037980,central,50440,4624,380
2026-06,VF3TPABXTU0037981,south,50440,4624,380
2026-06,VF3TPAEXTU0037982,west,50440,4624,380
2026-06,VF3TSFEXTU0037983,south,57502,5271,380
2026-06,VF3TPADXTU0037984,central,50440,4624,380
2026-06,VF3TCAFXTU0037985,northeast,46405,4254,380
2026-06,VF3TPABXTU0037986,west,50440,4624,380
2026-06,VF3TCABXTU0037987,northeast,46405,4254,380
2026-06,VF3TCAAXTU0037988,northeast,46405,4254,380
2026-06,VF3TPAGXTU0037989,west,50440,4624,380
2026-06,VF3TPFBXTU0037990,south,50440,4624,380
2026-06,VF3TSADXTU0037991,south,57502,5271,380
2026-06,VF3TSFCXTU0037992,south,57502,5271,380
2026-06,VF3TPAAXTU0037993,northeast,50440,4624,380
2026-06,VF3TCACXTU0037994,northeast,46405,4254,380
2026-06,VF3TSFDXTU0037995,south,57502,5271,380
2026-06,VF3TSACXTU0037996,northeast,57502,5271,380
2026-06,VF3TCFEXTU0037997,west,46405,4254,380
2026-06,VF3TPACXTU0037998,central,50440,4624,380
2026-06,VF3TCACXTU0037999,central,46405,4254,380
2026-06,VF3TCFAXTU0038000,south,46405,4254,380
2026-06,VF3TCFBXTU0038001,south,46405,4254,380
2026-06,VF3TCAFXTU0038002,northeast,46405,4254,380
2026-06,VF3TPFDXTU0038003,south,50440,4624,380
2026-06,VF3TSAAXTU0038004,west,57502,5271,380
2026-06,VF3TSFAXTU0038005,west,57502,5271,380
2026-06,VF3TCAAXTU0038006,northeast,46405,4254,380
2026-06,VF3TPAHXTU0038007,southeast,50440,4624,380
2026-06,VF3TPACXTU0038008,central,50440,4624,380
2026-06,VF3TCACXTU0038009,northeast,46405,4254,380
2026-06,VF3TPACXTU0038010,northeast,50440,4624,380
2026-06,VF3TPFAXTU0038011,south,50440,4624,380
2026-06,VF3TSAHXTU0038012,southeast,57502,5271,380
2026-06,VF3TPFGXTU0038013,southeast,50440,4624,380
2026-06,VF3TCFFXTU0038014,west,46405,4254,380
2026-06,VF3TCFDXTU0038015,southeast,46405,4254,380
2026-06,VF3TPAEXTU0038016,central,50440,4624,380
2026-06,VF3TPAHXTU0038017,southeast,50440,4624,380
