ws_ym,vin,zone_id,wholesale_price_usd,variable_margin_usd,freight_usd
2025-05,VF3TSAAXSU0019904,west,57502,5271,380
2025-05,VF3TCADXSU0019905,west,46405,4254,380
2025-05,VF3TCAFXSU0019906,west,46405,4254,380
2025-05,VF3TPADXSU0019907,central,50440,4624,380
2025-05,VF3TCAAXSU0019908,west,46405,4254,380
2025-05,VF3TCFHXSU0019909,south,46405,4254,380
2025-05,VF3TPAHXSU0019910,central,50440,4624,380
2025-05,VF3TCFBXSU0019911,south,46405,4254,380
2025-05,VF3TPABXSU0019912,west,50440,4624,380
2025-05,VF3TPAEXSU0019913,northeast,50440,4624,380
2025-05,VF3TCFBXSU0019914,west,46405,4254,380
2025-05,VF3TPAAXSU0019915,northeast,50440,4624,380
2025-05,VF3TPAFXSU0019916,southeast,50440,4624,380
2025-05,VF3TPAAXSU0019917,northeast,50440,4624,380
2025-05,VF3TCAAXSU0019918,west,46405,4254,380
2025-05,VF3TCABXSU0019919,west,46405,4254,380
2025-05,VF3TPABXSU0019920,central,50440,4624,380
2025-05,VF3TCAAXSU0019921,south,46405,4254,380
2025-05,VF3TCFEXSU0019922,south,46405,4254,380
2025-05,VF3TPABXSU0019923,west,50440,4624,380
2025-05,VF3TSAEXSU0019924,northeast,57502,5271,380
2025-05,VF3TCFFXSU0019925,southeast,46405,4254,380
2025-05,VF3TCAAXSU0019926,west,46405,4254,380
2025-05,VF3TPACXSU0019927,southeast,50440,4624,380
2025-05,VF3TCAGXSU0019928,west,46405,4254,380
2025-05,VF3TCACXSU0019929,south,46405,4254,380
2025-05,VF3TCAGXSU0019930,northeast,46405,4254,380
2025-05,VF3TCFDXSU0019931,south,46405,4254,380
2025-05,VF3TCADXSU0019932,central,46405,4254,380
2025-05,VF3TPAAXSU0019933,northeast,50440,4624,380
2025-05,VF3TPFAXSU0019934,southeast,50440,4624,380
2025-05,VF3TCAAXSU0019935,south,46405,4254,380
2025-05,VF3TPAFXSU0019936,northeast,50440,4624,380
2025-05,VF3TSAAXSU0019937,northeast,57502,5271,380
2025-05,VF3TCFBXSU0019938,west,46405,4254,380
2025-05,VF3TPFEXSU0019939,south,50440,4624,380
2025-05,VF3TCAAXSU0019940,south,46405,4254,380
2025-05,VF3TSAAXSU0019941,northeast,57502,5271,380
2025-05,VF3TCACXSU0019942,northeast,46405,4254,380
2025-05,VF3TCFAXSU0019943,southeast,46405,4254,380
2025-05,VF3TPAAXSU0019944,west,50440,4624,380
2025-05,VF3TCABXSU0019945,west,46405,4254,380
2025-05,VF3TSACXSU0019946,west,57502,5271,380
2025-05,VF3TCAHXSU0019947,central,46405,4254,380
2025-05,VF3TCAAXSU0019948,west,46405,4254,380
2025-05,VF3TPFFXSU0019949,south,50440,4624,380
2025-05,VF3TCAAXSU0019950,west,46405,4254,380
2025-05,VF3TSAAXSU0019951,west,57502,5271,380
2025-05,VF3TCAEXSU0019952,northeast,46405,4254,380
2025-05,VF3TCAAXSU0019953,northeast,46405,4254,380
2025-05,VF3TPFCXSU0019954,west,50440,4624,380
2025-05,VF3TCAEXSU0019955,south,46405,4254,380
2025-05,VF3TCAAXSU0019956,west,46405,4254,380
2025-05,VF3TCFEXSU0019957,southeast,46405,4254,380
2025-05,VF3TCAAXSU0019958,northeast,46405,4254,380
2025-05,VF3TSAAXSU0019959,south,57502,5271,380
2025-05,VF3TCAFXSU0019960,west,46405,4254,380
2025-05,VF3TCADXSU0019961,west,46405,4254,380
2025-05,VF3TPACXSU0019962,south,50440,4624,380
2025-05,VF3TCFHXSU0019963,south,46405,4254,380
2025-05,VF3TCAEXSU0019964,west,46405,4254,380
2025-05,VF3TPACXSU0019965,west,50440,4624,380
2025-05,VF3TPAAXSU0019966,northeast,50440,4624,380
2025-05,VF3TCAHXSU0019967,central,46405,4254,380
2025-05,VF3TPADXSU0019968,west,50440,4624,380
2025-05,VF3TSACXSU0019969,northeast,57502,5271,380
2025-05,VF3TPAEXSU0019970,west,50440,4624,380
2025-05,VF3TCFAXSU0019971,west,46405,4254,380
2025-05,VF3TSACXSU0019972,central,57502,5271,380
2025-05,VF3TCACXSU0019973,west,46405,4254,380
2025-05,VF3TCFAXSU0019974,southeast,46405,4254,380
2025-05,VF3TPABXSU0019975,central,50440,4624,380
2025-05,VF3TSFCXSU0019976,southeast,57502,5271,380
2025-05,VF3TCFFXSU0019977,west,46405,4254,380
2025-05,VF3TSFBXSU0019978,south,57502,5271,380
2025-05,VF3TCABXSU0019979,west,46405,4254,380
2025-05,VF3TCAAXSU0019980,northeast,46405,4254,380
2025-05,VF3TSAAXSU0019981,northeast,57502,5271,380
2025-05,VF3TPFEXSU0019982,south,50440,4624,380
2025-05,VF3TPAGXSU0019983,northeast,50440,4624,380
2025-05,VF3TPACXSU0019984,south,50440,4624,380
2025-05,VF3TPACXSU0019985,central,50440,4624,380
2025-05,VF3TCFAXSU0019986,southeast,46405,4254,380
2025-05,VF3TCFEXSU0019987,south,46405,4254,380
2025-05,VF3TCAEXSU0019988,central,46405,4254,380
2025-05,VF3TPFCXSU0019989,west,50440,4624,380
2025-05,VF3TSACXSU0019990,northeast,57502,5271,380
2025-05,VF3TCABXSU0019991,central,46405,4254,380
2025-05,VF3TCFEXSU0019992,west,46405,4254,380
2025-05,VF3TCABXSU0019993,west,46405,4254,380
2025-05,VF3TCACXSU0019994,southeast,46405,4254,380
2025-05,VF3TCABXSU0019995,southeast,46405,4254,380
2025-05,VF3TCAAXSU0019996,south,46405,4254,380
2025-05,VF3TSACXSU0019997,northeast,57502,5271,380
2025-05,VF3TCAFXSU0019998,southeast,46405,4254,380
2025-05,VF3TPADXSU0019999,west,50440,4624,380
2025-05,VF3TCACXSU0020000,south,46405,4254,380
2025-05,VF3TPAHXSU0020001,southeast,50440,4624,380
2025-05,VF3TSAEXSU0020002,northeast,57502,5271,380
2025-05,VF3TPAAXSU0020003,southeast,50440,4624,380
2025-05,VF3TCAAXSU0020004,west,46405,4254,380
2025-05,VF3TCFBXSU0020005,south,46405,4254,380
2025-05,VF3TSABXSU0020006,central,57502,5271,380
2025-05,VF3TPABXSU0020007,west,50440,4624,380
2025-05,VF3TSAFXSU0020008,central,57502,5271,380
2025-05,VF3TCFAXSU0020009,central,46405,4254,380
2025-05,VF3TSAGXSU0020010,southeast,57502,5271,380
2025-05,VF3TSABXSU0020011,west,57502,5271,380
2025-05,VF3TCADXSU0020012,northeast,46405,4254,380
2025-05,VF3TCAFXSU0020013,south,46405,4254,380
2025-05,VF3TPACXSU0020014,central,50440,4624,380
2025-05,VF3TCABXSU0020015,northeast,46405,4254,380
2025-05,VF3TCADXSU0020016,northeast,46405,4254,380
2025-05,VF3TSABXSU0020017,northeast,57502,5271,380
2025-05,VF3TCAFXSU0020018,northeast,46405,4254,380
2025-05,VF3TSAAXSU0020019,south,57502,5271,380
2025-05,VF3TCADXSU0020020,west,46405,4254,380
2025-05,VF3TCAAXSU0020021,southeast,46405,4254,380
2025-05,VF3TPABXSU0020022,central,50440,4624,380
2025-05,VF3TCAAXSU0020023,south,46405,4254,380
2025-05,VF3TCAEXSU0020024,west,46405,4254,380
2025-05,VF3TCFAXSU0020025,west,46405,4254,380
2025-05,VF3TCFBXSU0020026,southeast,46405,4254,380
2025-05,VF3TCACXSU0020027,central,46405,4254,380
2025-05,VF3TCFAXSU0020028,south,46405,4254,380
2025-05,VF3TPAEXSU0020029,south,50440,4624,380
2025-05,VF3TPAAXSU0020030,west,50440,4624,380
2025-05,VF3TSAAXSU0020031,northeast,57502,5271,380
2025-05,VF3TPAAXSU0020032,south,50440,4624,380
2025-05,VF3TSAEXSU0020033,south,57502,5271,380
2025-05,VF3TCACXSU0020034,northeast,46405,4254,380
2025-05,VF3TSACXSU0020035,central,57502,5271,380
2025-05,VF3TCABXSU0020036,central,46405,4254,380
2025-05,VF3TPFEXSU0020037,west,50440,4624,380
2025-05,VF3TPFAXSU0020038,southeast,50440,4624,380
2025-05,VF3TPFCXSU0020039,southeast,50440,4624,380
2025-05,VF3TCFCXSU0020040,southeast,46405,4254,380
2025-05,VF3TSACXSU0020041,south,57502,5271,380
2025-05,VF3TCAHXSU0020042,central,46405,4254,380
2025-05,VF3TPFAXSU0020043,west,50440,4624,380
2025-05,VF3TCABXSU0020044,central,46405,4254,380
2025-05,VF3TSAHXSU0020045,central,57502,5271,380
2025-05,VF3TCFFXSU0020046,southeast,46405,4254,380
2025-05,VF3TPADXSU0020047,west,50440,4624,380
2025-05,VF3TPAHXSU0020048,central,50440,4624,380
2025-05,VF3TCACXSU0020049,northeast,46405,4254,380
2025-05,VF3TCAEXSU0020050,west,46405,4254,380
2025-05,VF3TCABXSU0020051,central,46405,4254,380
2025-05,VF3TPAAXSU0020052,northeast,50440,4624,380
2025-05,VF3TPAEXSU0020053,northeast,50440,4624,380
2025-05,VF3TCFAXSU0020054,south,46405,4254,380
2025-05,VF3TCFBXSU0020055,west,46405,4254,380
2025-05,VF3TPFBXSU0020056,west,50440,4624,380
2025-05,VF3TPADXSU0020057,northeast,50440,4624,380
2025-05,VF3TSFCXSU0020058,southeast,57502,5271,380
2025-05,VF3TCAAXSU0020059,northeast,46405,4254,380
2025-05,VF3TPFDXSU0020060,west,50440,4624,380
2025-05,VF3TCADXSU0020061,northeast,46405,4254,380
2025-05,VF3TSAEXSU0020062,northeast,57502,5271,380
2025-05,VF3TPAEXSU0020063,northeast,50440,4624,380
2025-05,VF3TSABXSU0020064,southeast,57502,5271,380
