ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2026-04,TRN,west,TRN-CO,스노우 화이트,383.6,801,63.4,0.95,366,2026-04
2026-04,TRN,west,TRN-CO,미드나잇 블랙,303.7,634,63.4,0.95,290,2026-04
2026-04,TRN,west,TRN-CO,스틸 그레이,255.8,534,63.4,0.95,244,2026-04
2026-04,TRN,west,TRN-CO,실버,207.8,434,63.4,0.95,198,2026-04
2026-04,TRN,west,TRN-CO,오션 블루,159.9,334,63.4,0.95,153,2026-04
2026-04,TRN,west,TRN-CO,선셋 레드,127.9,267,63.4,0.95,122,2026-04
2026-04,TRN,west,TRN-CO,포레스트 그린,79.9,167,63.4,0.95,76,2026-04
2026-04,TRN,west,TRN-CO,샌드 베이지,79.9,167,63.4,0.95,76,2026-04
2026-04,TRN,west,TRN-PR,스노우 화이트,444.2,927,63.4,0.95,424,2026-04
2026-04,TRN,west,TRN-PR,미드나잇 블랙,351.7,734,63.4,0.95,336,2026-04
2026-04,TRN,west,TRN-PR,스틸 그레이,296.1,618,63.4,0.95,283,2026-04
2026-04,TRN,west,TRN-PR,실버,240.6,502,63.4,0.95,230,2026-04
2026-04,TRN,west,TRN-PR,오션 블루,185.1,386,63.4,0.95,177,2026-04
2026-04,TRN,west,TRN-PR,선셋 레드,148.1,309,63.4,0.95,141,2026-04
2026-04,TRN,west,TRN-PR,포레스트 그린,92.5,193,63.4,0.95,88,2026-04
2026-04,TRN,west,TRN-PR,샌드 베이지,92.5,193,63.4,0.95,88,2026-04
2026-04,TRN,west,TRN-SU,스노우 화이트,181.7,379,63.4,0.95,173,2026-04
2026-04,TRN,west,TRN-SU,미드나잇 블랙,143.9,300,63.4,0.95,137,2026-04
2026-04,TRN,west,TRN-SU,스틸 그레이,121.2,253,63.4,0.95,116,2026-04
2026-04,TRN,west,TRN-SU,실버,98.4,205,63.4,0.95,94,2026-04
2026-04,TRN,west,TRN-SU,오션 블루,75.7,158,63.4,0.95,72,2026-04
2026-04,TRN,west,TRN-SU,선셋 레드,60.6,126,63.4,0.95,58,2026-04
2026-04,TRN,west,TRN-SU,포레스트 그린,37.9,79,63.4,0.95,36,2026-04
2026-04,TRN,west,TRN-SU,샌드 베이지,37.9,79,63.4,0.95,36,2026-04
2026-04,TRN,central,TRN-CO,스노우 화이트,250.8,451,54.6,1.1,278,2026-04
2026-04,TRN,central,TRN-CO,미드나잇 블랙,198.6,357,54.6,1.1,220,2026-04
2026-04,TRN,central,TRN-CO,스틸 그레이,167.2,301,54.6,1.1,185,2026-04
2026-04,TRN,central,TRN-CO,실버,135.9,244,54.6,1.1,151,2026-04
2026-04,TRN,central,TRN-CO,오션 블루,104.5,188,54.6,1.1,116,2026-04
2026-04,TRN,central,TRN-CO,선셋 레드,83.6,150,54.6,1.1,93,2026-04
2026-04,TRN,central,TRN-CO,포레스트 그린,52.3,94,54.6,1.1,58,2026-04
2026-04,TRN,central,TRN-CO,샌드 베이지,52.3,94,54.6,1.1,58,2026-04
2026-04,TRN,central,TRN-PR,스노우 화이트,290.5,522,54.6,1.1,322,2026-04
2026-04,TRN,central,TRN-PR,미드나잇 블랙,229.9,413,54.6,1.1,255,2026-04
2026-04,TRN,central,TRN-PR,스틸 그레이,193.6,348,54.6,1.1,215,2026-04
2026-04,TRN,central,TRN-PR,실버,157.3,283,54.6,1.1,174,2026-04
2026-04,TRN,central,TRN-PR,오션 블루,121.0,217,54.6,1.1,134,2026-04
2026-04,TRN,central,TRN-PR,선셋 레드,96.8,174,54.6,1.1,107,2026-04
2026-04,TRN,central,TRN-PR,포레스트 그린,60.5,109,54.6,1.1,67,2026-04
