ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-12,TRN,west,TRN-CO,스노우 화이트,388.1,792,62.1,0.97,444,2025-12
2025-12,TRN,west,TRN-CO,미드나잇 블랙,307.2,627,62.1,0.97,352,2025-12
2025-12,TRN,west,TRN-CO,스틸 그레이,258.7,528,62.1,0.97,296,2025-12
2025-12,TRN,west,TRN-CO,실버,210.2,429,62.1,0.97,241,2025-12
2025-12,TRN,west,TRN-CO,오션 블루,161.7,330,62.1,0.97,185,2025-12
2025-12,TRN,west,TRN-CO,선셋 레드,129.4,264,62.1,0.97,148,2025-12
2025-12,TRN,west,TRN-CO,포레스트 그린,80.9,165,62.1,0.97,93,2025-12
2025-12,TRN,west,TRN-CO,샌드 베이지,80.9,165,62.1,0.97,93,2025-12
2025-12,TRN,west,TRN-PR,스노우 화이트,449.4,918,62.1,0.97,515,2025-12
2025-12,TRN,west,TRN-PR,미드나잇 블랙,355.7,726,62.1,0.97,407,2025-12
2025-12,TRN,west,TRN-PR,스틸 그레이,299.6,612,62.1,0.97,343,2025-12
2025-12,TRN,west,TRN-PR,실버,243.4,497,62.1,0.97,279,2025-12
2025-12,TRN,west,TRN-PR,오션 블루,187.2,382,62.1,0.97,214,2025-12
2025-12,TRN,west,TRN-PR,선셋 레드,149.8,306,62.1,0.97,172,2025-12
2025-12,TRN,west,TRN-PR,포레스트 그린,93.6,191,62.1,0.97,107,2025-12
2025-12,TRN,west,TRN-PR,샌드 베이지,93.6,191,62.1,0.97,107,2025-12
2025-12,TRN,west,TRN-SU,스노우 화이트,183.8,375,62.1,0.97,211,2025-12
2025-12,TRN,west,TRN-SU,미드나잇 블랙,145.5,297,62.1,0.97,167,2025-12
2025-12,TRN,west,TRN-SU,스틸 그레이,122.6,250,62.1,0.97,140,2025-12
2025-12,TRN,west,TRN-SU,실버,99.6,203,62.1,0.97,114,2025-12
2025-12,TRN,west,TRN-SU,오션 블루,76.6,156,62.1,0.97,88,2025-12
2025-12,TRN,west,TRN-SU,선셋 레드,61.3,125,62.1,0.97,70,2025-12
2025-12,TRN,west,TRN-SU,포레스트 그린,38.3,78,62.1,0.97,44,2025-12
2025-12,TRN,west,TRN-SU,샌드 베이지,38.3,78,62.1,0.97,44,2025-12
2025-12,TRN,central,TRN-CO,스노우 화이트,253.7,446,53.5,1.12,338,2025-12
2025-12,TRN,central,TRN-CO,미드나잇 블랙,200.9,353,53.5,1.12,267,2025-12
2025-12,TRN,central,TRN-CO,스틸 그레이,169.2,297,53.5,1.12,225,2025-12
2025-12,TRN,central,TRN-CO,실버,137.4,242,53.5,1.12,183,2025-12
2025-12,TRN,central,TRN-CO,오션 블루,105.7,186,53.5,1.12,141,2025-12
2025-12,TRN,central,TRN-CO,선셋 레드,84.6,149,53.5,1.12,113,2025-12
2025-12,TRN,central,TRN-CO,포레스트 그린,52.9,93,53.5,1.12,70,2025-12
2025-12,TRN,central,TRN-CO,샌드 베이지,52.9,93,53.5,1.12,70,2025-12
2025-12,TRN,central,TRN-PR,스노우 화이트,293.8,517,53.5,1.12,391,2025-12
2025-12,TRN,central,TRN-PR,미드나잇 블랙,232.6,409,53.5,1.12,309,2025-12
2025-12,TRN,central,TRN-PR,스틸 그레이,195.9,344,53.5,1.12,261,2025-12
2025-12,TRN,central,TRN-PR,실버,159.1,280,53.5,1.12,212,2025-12
2025-12,TRN,central,TRN-PR,오션 블루,122.4,215,53.5,1.12,163,2025-12
2025-12,TRN,central,TRN-PR,선셋 레드,97.9,172,53.5,1.12,130,2025-12
2025-12,TRN,central,TRN-PR,포레스트 그린,61.2,108,53.5,1.12,81,2025-12
2025-12,TRN,central,TRN-PR,샌드 베이지,61.2,108,53.5,1.12,81,2025-12
2025-12,TRN,central,TRN-SU,스노우 화이트,120.2,211,53.5,1.12,160,2025-12
2025-12,TRN,central,TRN-SU,미드나잇 블랙,95.2,167,53.5,1.12,127,2025-12
2025-12,TRN,central,TRN-SU,스틸 그레이,80.1,141,53.5,1.12,107,2025-12
2025-12,TRN,central,TRN-SU,실버,65.1,114,53.5,1.12,87,2025-12
2025-12,TRN,central,TRN-SU,오션 블루,50.1,88,53.5,1.12,67,2025-12
2025-12,TRN,central,TRN-SU,선셋 레드,40.1,70,53.5,1.12,53,2025-12
2025-12,TRN,central,TRN-SU,포레스트 그린,25.0,44,53.5,1.12,33,2025-12
2025-12,TRN,central,TRN-SU,샌드 베이지,25.0,44,53.5,1.12,33,2025-12
2025-12,TRN,south,TRN-CO,스노우 화이트,328.4,646,59.8,1.0,391,2025-12
2025-12,TRN,south,TRN-CO,미드나잇 블랙,260.0,511,59.8,1.0,309,2025-12
2025-12,TRN,south,TRN-CO,스틸 그레이,218.9,430,59.8,1.0,260,2025-12
2025-12,TRN,south,TRN-CO,실버,177.9,350,59.8,1.0,212,2025-12
2025-12,TRN,south,TRN-CO,오션 블루,136.8,269,59.8,1.0,163,2025-12
2025-12,TRN,south,TRN-CO,선셋 레드,109.5,215,59.8,1.0,130,2025-12
2025-12,TRN,south,TRN-CO,포레스트 그린,68.4,135,59.8,1.0,81,2025-12
2025-12,TRN,south,TRN-CO,샌드 베이지,68.4,135,59.8,1.0,81,2025-12
2025-12,TRN,south,TRN-PR,스노우 화이트,380.2,748,59.8,1.0,452,2025-12
2025-12,TRN,south,TRN-PR,미드나잇 블랙,301.0,592,59.8,1.0,358,2025-12
2025-12,TRN,south,TRN-PR,스틸 그레이,253.5,498,59.8,1.0,301,2025-12
2025-12,TRN,south,TRN-PR,실버,206.0,405,59.8,1.0,245,2025-12
2025-12,TRN,south,TRN-PR,오션 블루,158.4,312,59.8,1.0,188,2025-12
2025-12,TRN,south,TRN-PR,선셋 레드,126.7,249,59.8,1.0,151,2025-12
2025-12,TRN,south,TRN-PR,포레스트 그린,79.2,156,59.8,1.0,94,2025-12
2025-12,TRN,south,TRN-PR,샌드 베이지,79.2,156,59.8,1.0,94,2025-12
2025-12,TRN,south,TRN-SU,스노우 화이트,155.5,306,59.8,1.0,185,2025-12
2025-12,TRN,south,TRN-SU,미드나잇 블랙,123.1,242,59.8,1.0,146,2025-12
2025-12,TRN,south,TRN-SU,스틸 그레이,103.7,204,59.8,1.0,123,2025-12
