ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2026-07,TRN,west,TRN-CO,스노우 화이트,387.8,825,64.7,0.93,340,2026-07
2026-07,TRN,west,TRN-CO,미드나잇 블랙,307.0,653,64.7,0.93,269,2026-07
2026-07,TRN,west,TRN-CO,스틸 그레이,258.6,550,64.7,0.93,227,2026-07
2026-07,TRN,west,TRN-CO,실버,210.1,447,64.7,0.93,184,2026-07
2026-07,TRN,west,TRN-CO,오션 블루,161.6,344,64.7,0.93,142,2026-07
2026-07,TRN,west,TRN-CO,선셋 레드,129.3,275,64.7,0.93,113,2026-07
2026-07,TRN,west,TRN-CO,포레스트 그린,80.8,172,64.7,0.93,71,2026-07
2026-07,TRN,west,TRN-CO,샌드 베이지,80.8,172,64.7,0.93,71,2026-07
2026-07,TRN,west,TRN-PR,스노우 화이트,449.1,955,64.7,0.93,394,2026-07
2026-07,TRN,west,TRN-PR,미드나잇 블랙,355.5,756,64.7,0.93,312,2026-07
2026-07,TRN,west,TRN-PR,스틸 그레이,299.4,637,64.7,0.93,262,2026-07
2026-07,TRN,west,TRN-PR,실버,243.3,518,64.7,0.93,213,2026-07
2026-07,TRN,west,TRN-PR,오션 블루,187.1,398,64.7,0.93,164,2026-07
2026-07,TRN,west,TRN-PR,선셋 레드,149.7,318,64.7,0.93,131,2026-07
2026-07,TRN,west,TRN-PR,포레스트 그린,93.6,199,64.7,0.93,82,2026-07
2026-07,TRN,west,TRN-PR,샌드 베이지,93.6,199,64.7,0.93,82,2026-07
2026-07,TRN,west,TRN-SU,스노우 화이트,183.7,391,64.7,0.93,161,2026-07
2026-07,TRN,west,TRN-SU,미드나잇 블랙,145.4,309,64.7,0.93,127,2026-07
2026-07,TRN,west,TRN-SU,스틸 그레이,122.5,261,64.7,0.93,107,2026-07
2026-07,TRN,west,TRN-SU,실버,99.5,212,64.7,0.93,87,2026-07
2026-07,TRN,west,TRN-SU,오션 블루,76.5,163,64.7,0.93,67,2026-07
2026-07,TRN,west,TRN-SU,선셋 레드,61.2,130,64.7,0.93,54,2026-07
2026-07,TRN,west,TRN-SU,포레스트 그린,38.3,81,64.7,0.93,34,2026-07
2026-07,TRN,west,TRN-SU,샌드 베이지,38.3,81,64.7,0.93,34,2026-07
2026-07,TRN,central,TRN-CO,스노우 화이트,253.6,465,55.7,1.08,258,2026-07
2026-07,TRN,central,TRN-CO,미드나잇 블랙,200.8,368,55.7,1.08,204,2026-07
2026-07,TRN,central,TRN-CO,스틸 그레이,169.1,310,55.7,1.08,172,2026-07
2026-07,TRN,central,TRN-CO,실버,137.4,252,55.7,1.08,140,2026-07
2026-07,TRN,central,TRN-CO,오션 블루,105.7,194,55.7,1.08,108,2026-07
2026-07,TRN,central,TRN-CO,선셋 레드,84.5,155,55.7,1.08,86,2026-07
2026-07,TRN,central,TRN-CO,포레스트 그린,52.8,97,55.7,1.08,54,2026-07
2026-07,TRN,central,TRN-CO,샌드 베이지,52.8,97,55.7,1.08,54,2026-07
2026-07,TRN,central,TRN-PR,스노우 화이트,293.6,538,55.7,1.08,299,2026-07
2026-07,TRN,central,TRN-PR,미드나잇 블랙,232.5,426,55.7,1.08,237,2026-07
2026-07,TRN,central,TRN-PR,스틸 그레이,195.8,359,55.7,1.08,199,2026-07
2026-07,TRN,central,TRN-PR,실버,159.1,291,55.7,1.08,162,2026-07
2026-07,TRN,central,TRN-PR,오션 블루,122.3,224,55.7,1.08,125,2026-07
2026-07,TRN,central,TRN-PR,선셋 레드,97.9,179,55.7,1.08,100,2026-07
2026-07,TRN,central,TRN-PR,포레스트 그린,61.2,112,55.7,1.08,62,2026-07
2026-07,TRN,central,TRN-PR,샌드 베이지,61.2,112,55.7,1.08,62,2026-07
2026-07,TRN,central,TRN-SU,스노우 화이트,120.1,220,55.7,1.08,122,2026-07
2026-07,TRN,central,TRN-SU,미드나잇 블랙,95.1,174,55.7,1.08,97,2026-07
2026-07,TRN,central,TRN-SU,스틸 그레이,80.1,147,55.7,1.08,82,2026-07
2026-07,TRN,central,TRN-SU,실버,65.1,119,55.7,1.08,66,2026-07
2026-07,TRN,central,TRN-SU,오션 블루,50.1,92,55.7,1.08,51,2026-07
2026-07,TRN,central,TRN-SU,선셋 레드,40.0,73,55.7,1.08,41,2026-07
2026-07,TRN,central,TRN-SU,포레스트 그린,25.0,46,55.7,1.08,25,2026-07
2026-07,TRN,central,TRN-SU,샌드 베이지,25.0,46,55.7,1.08,25,2026-07
2026-07,TRN,south,TRN-CO,스노우 화이트,328.2,672,62.3,0.96,299,2026-07
2026-07,TRN,south,TRN-CO,미드나잇 블랙,259.8,532,62.3,0.96,237,2026-07
2026-07,TRN,south,TRN-CO,스틸 그레이,218.8,448,62.3,0.96,199,2026-07
2026-07,TRN,south,TRN-CO,실버,177.8,364,62.3,0.96,162,2026-07
2026-07,TRN,south,TRN-CO,오션 블루,136.7,280,62.3,0.96,124,2026-07
2026-07,TRN,south,TRN-CO,선셋 레드,109.4,224,62.3,0.96,100,2026-07
2026-07,TRN,south,TRN-CO,포레스트 그린,68.4,140,62.3,0.96,62,2026-07
2026-07,TRN,south,TRN-CO,샌드 베이지,68.4,140,62.3,0.96,62,2026-07
2026-07,TRN,south,TRN-PR,스노우 화이트,380.0,779,62.3,0.96,346,2026-07
2026-07,TRN,south,TRN-PR,미드나잇 블랙,300.8,616,62.3,0.96,274,2026-07
2026-07,TRN,south,TRN-PR,스틸 그레이,253.3,519,62.3,0.96,231,2026-07
2026-07,TRN,south,TRN-PR,실버,205.8,422,62.3,0.96,187,2026-07
2026-07,TRN,south,TRN-PR,오션 블루,158.3,324,62.3,0.96,144,2026-07
2026-07,TRN,south,TRN-PR,선셋 레드,126.7,260,62.3,0.96,115,2026-07
2026-07,TRN,south,TRN-PR,포레스트 그린,79.2,162,62.3,0.96,72,2026-07
2026-07,TRN,south,TRN-PR,샌드 베이지,79.2,162,62.3,0.96,72,2026-07
2026-07,TRN,south,TRN-SU,스노우 화이트,155.5,318,62.3,0.96,142,2026-07
2026-07,TRN,south,TRN-SU,미드나잇 블랙,123.1,252,62.3,0.96,112,2026-07
2026-07,TRN,south,TRN-SU,스틸 그레이,103.6,212,62.3,0.96,94,2026-07
2026-07,TRN,south,TRN-SU,실버,84.2,173,62.3,0.96,77,2026-07
2026-07,TRN,south,TRN-SU,오션 블루,64.8,133,62.3,0.96,59,2026-07
2026-07,TRN,south,TRN-SU,선셋 레드,51.8,106,62.3,0.96,47,2026-07
2026-07,TRN,south,TRN-SU,포레스트 그린,32.4,66,62.3,0.96,29,2026-07
2026-07,TRN,south,TRN-SU,샌드 베이지,32.4,66,62.3,0.96,29,2026-07
2026-07,TRN,northeast,TRN-CO,스노우 화이트,253.6,450,53.9,1.11,267,2026-07
2026-07,TRN,northeast,TRN-CO,미드나잇 블랙,200.8,356,53.9,1.11,211,2026-07
2026-07,TRN,northeast,TRN-CO,스틸 그레이,169.1,300,53.9,1.11,178,2026-07
2026-07,TRN,northeast,TRN-CO,실버,137.4,244,53.9,1.11,144,2026-07
2026-07,TRN,northeast,TRN-CO,오션 블루,105.7,187,53.9,1.11,111,2026-07
2026-07,TRN,northeast,TRN-CO,선셋 레드,84.5,150,53.9,1.11,89,2026-07
2026-07,TRN,northeast,TRN-CO,포레스트 그린,52.8,94,53.9,1.11,56,2026-07
2026-07,TRN,northeast,TRN-CO,샌드 베이지,52.8,94,53.9,1.11,56,2026-07
2026-07,TRN,northeast,TRN-PR,스노우 화이트,293.6,521,53.9,1.11,309,2026-07
2026-07,TRN,northeast,TRN-PR,미드나잇 블랙,232.5,412,53.9,1.11,245,2026-07
2026-07,TRN,northeast,TRN-PR,스틸 그레이,195.8,347,53.9,1.11,206,2026-07
2026-07,TRN,northeast,TRN-PR,실버,159.1,282,53.9,1.11,167,2026-07
2026-07,TRN,northeast,TRN-PR,오션 블루,122.3,217,53.9,1.11,129,2026-07
2026-07,TRN,northeast,TRN-PR,선셋 레드,97.9,174,53.9,1.11,103,2026-07
2026-07,TRN,northeast,TRN-PR,포레스트 그린,61.2,108,53.9,1.11,64,2026-07
2026-07,TRN,northeast,TRN-PR,샌드 베이지,61.2,108,53.9,1.11,64,2026-07
2026-07,TRN,northeast,TRN-SU,스노우 화이트,120.1,213,53.9,1.11,126,2026-07
2026-07,TRN,northeast,TRN-SU,미드나잇 블랙,95.1,169,53.9,1.11,100,2026-07
2026-07,TRN,northeast,TRN-SU,스틸 그레이,80.1,142,53.9,1.11,84,2026-07
2026-07,TRN,northeast,TRN-SU,실버,65.1,115,53.9,1.11,68,2026-07
2026-07,TRN,northeast,TRN-SU,오션 블루,50.1,89,53.9,1.11,53,2026-07
2026-07,TRN,northeast,TRN-SU,선셋 레드,40.0,71,53.9,1.11,42,2026-07
2026-07,TRN,northeast,TRN-SU,포레스트 그린,25.0,44,53.9,1.11,26,2026-07
2026-07,TRN,northeast,TRN-SU,샌드 베이지,25.0,44,53.9,1.11,26,2026-07
2026-07,TRN,southeast,TRN-CO,스노우 화이트,268.5,555,62.9,0.95,242,2026-07
2026-07,TRN,southeast,TRN-CO,미드나잇 블랙,212.6,440,62.9,0.95,192,2026-07
2026-07,TRN,southeast,TRN-CO,스틸 그레이,179.0,370,62.9,0.95,161,2026-07
2026-07,TRN,southeast,TRN-CO,실버,145.4,301,62.9,0.95,131,2026-07
2026-07,TRN,southeast,TRN-CO,오션 블루,111.9,231,62.9,0.95,101,2026-07
2026-07,TRN,southeast,TRN-CO,선셋 레드,89.5,185,62.9,0.95,81,2026-07
2026-07,TRN,southeast,TRN-CO,포레스트 그린,55.9,116,62.9,0.95,50,2026-07
2026-07,TRN,southeast,TRN-CO,샌드 베이지,55.9,116,62.9,0.95,50,2026-07
