ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-07,TRN,west,TRN-CO,스노우 화이트,351.5,742,64.2,0.93,318,2024-07
2024-07,TRN,west,TRN-CO,미드나잇 블랙,278.3,587,64.2,0.93,252,2024-07
2024-07,TRN,west,TRN-CO,스틸 그레이,234.3,495,64.2,0.93,212,2024-07
2024-07,TRN,west,TRN-CO,실버,190.4,402,64.2,0.93,172,2024-07
2024-07,TRN,west,TRN-CO,오션 블루,146.4,309,64.2,0.93,133,2024-07
2024-07,TRN,west,TRN-CO,선셋 레드,117.2,247,64.2,0.93,106,2024-07
2024-07,TRN,west,TRN-CO,포레스트 그린,73.2,155,64.2,0.93,66,2024-07
2024-07,TRN,west,TRN-CO,샌드 베이지,73.2,155,64.2,0.93,66,2024-07
2024-07,TRN,west,TRN-PR,스노우 화이트,407.0,859,64.2,0.93,368,2024-07
2024-07,TRN,west,TRN-PR,미드나잇 블랙,322.2,680,64.2,0.93,292,2024-07
2024-07,TRN,west,TRN-PR,스틸 그레이,271.3,573,64.2,0.93,246,2024-07
2024-07,TRN,west,TRN-PR,실버,220.4,465,64.2,0.93,200,2024-07
2024-07,TRN,west,TRN-PR,오션 블루,169.6,358,64.2,0.93,153,2024-07
2024-07,TRN,west,TRN-PR,선셋 레드,135.7,286,64.2,0.93,123,2024-07
2024-07,TRN,west,TRN-PR,포레스트 그린,84.8,179,64.2,0.93,77,2024-07
2024-07,TRN,west,TRN-PR,샌드 베이지,84.8,179,64.2,0.93,77,2024-07
2024-07,TRN,west,TRN-SU,스노우 화이트,166.5,351,64.2,0.93,151,2024-07
2024-07,TRN,west,TRN-SU,미드나잇 블랙,131.8,278,64.2,0.93,119,2024-07
2024-07,TRN,west,TRN-SU,스틸 그레이,111.0,234,64.2,0.93,100,2024-07
2024-07,TRN,west,TRN-SU,실버,90.2,190,64.2,0.93,82,2024-07
2024-07,TRN,west,TRN-SU,오션 블루,69.4,146,64.2,0.93,63,2024-07
2024-07,TRN,west,TRN-SU,선셋 레드,55.5,117,64.2,0.93,50,2024-07
2024-07,TRN,west,TRN-SU,포레스트 그린,34.7,73,64.2,0.93,31,2024-07
2024-07,TRN,west,TRN-SU,샌드 베이지,34.7,73,64.2,0.93,31,2024-07
2024-07,TRN,central,TRN-CO,스노우 화이트,229.8,418,55.3,1.09,242,2024-07
2024-07,TRN,central,TRN-CO,미드나잇 블랙,181.9,331,55.3,1.09,191,2024-07
2024-07,TRN,central,TRN-CO,스틸 그레이,153.2,279,55.3,1.09,161,2024-07
2024-07,TRN,central,TRN-CO,실버,124.5,226,55.3,1.09,131,2024-07
2024-07,TRN,central,TRN-CO,오션 블루,95.8,174,55.3,1.09,101,2024-07
2024-07,TRN,central,TRN-CO,선셋 레드,76.6,139,55.3,1.09,81,2024-07
2024-07,TRN,central,TRN-CO,포레스트 그린,47.9,87,55.3,1.09,50,2024-07
2024-07,TRN,central,TRN-CO,샌드 베이지,47.9,87,55.3,1.09,50,2024-07
2024-07,TRN,central,TRN-PR,스노우 화이트,266.1,484,55.3,1.09,280,2024-07
2024-07,TRN,central,TRN-PR,미드나잇 블랙,210.7,383,55.3,1.09,221,2024-07
2024-07,TRN,central,TRN-PR,스틸 그레이,177.4,323,55.3,1.09,186,2024-07
2024-07,TRN,central,TRN-PR,실버,144.1,262,55.3,1.09,151,2024-07
