ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-03,TRN,west,TRN-CO,스노우 화이트,324.9,668,62.5,0.96,366,2024-03
2024-03,TRN,west,TRN-CO,미드나잇 블랙,257.2,529,62.5,0.96,290,2024-03
2024-03,TRN,west,TRN-CO,스틸 그레이,216.6,445,62.5,0.96,244,2024-03
2024-03,TRN,west,TRN-CO,실버,176.0,362,62.5,0.96,198,2024-03
2024-03,TRN,west,TRN-CO,오션 블루,135.4,278,62.5,0.96,153,2024-03
2024-03,TRN,west,TRN-CO,선셋 레드,108.3,223,62.5,0.96,122,2024-03
2024-03,TRN,west,TRN-CO,포레스트 그린,67.7,139,62.5,0.96,76,2024-03
2024-03,TRN,west,TRN-CO,샌드 베이지,67.7,139,62.5,0.96,76,2024-03
2024-03,TRN,west,TRN-PR,스노우 화이트,376.2,774,62.5,0.96,424,2024-03
2024-03,TRN,west,TRN-PR,미드나잇 블랙,297.9,612,62.5,0.96,336,2024-03
2024-03,TRN,west,TRN-PR,스틸 그레이,250.8,516,62.5,0.96,283,2024-03
2024-03,TRN,west,TRN-PR,실버,203.8,419,62.5,0.96,230,2024-03
2024-03,TRN,west,TRN-PR,오션 블루,156.8,322,62.5,0.96,177,2024-03
2024-03,TRN,west,TRN-PR,선셋 레드,125.4,258,62.5,0.96,141,2024-03
2024-03,TRN,west,TRN-PR,포레스트 그린,78.4,161,62.5,0.96,88,2024-03
2024-03,TRN,west,TRN-PR,샌드 베이지,78.4,161,62.5,0.96,88,2024-03
2024-03,TRN,west,TRN-SU,스노우 화이트,153.9,316,62.5,0.96,174,2024-03
2024-03,TRN,west,TRN-SU,미드나잇 블랙,121.9,251,62.5,0.96,137,2024-03
2024-03,TRN,west,TRN-SU,스틸 그레이,102.6,211,62.5,0.96,116,2024-03
2024-03,TRN,west,TRN-SU,실버,83.4,171,62.5,0.96,94,2024-03
2024-03,TRN,west,TRN-SU,오션 블루,64.1,132,62.5,0.96,72,2024-03
2024-03,TRN,west,TRN-SU,선셋 레드,51.3,105,62.5,0.96,58,2024-03
