ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-11,TRN,west,TRN-CO,스노우 화이트,335.5,728,65.9,0.91,294,2024-11
2024-11,TRN,west,TRN-CO,미드나잇 블랙,265.6,576,65.9,0.91,233,2024-11
2024-11,TRN,west,TRN-CO,스틸 그레이,223.7,485,65.9,0.91,196,2024-11
2024-11,TRN,west,TRN-CO,실버,181.8,394,65.9,0.91,159,2024-11
2024-11,TRN,west,TRN-CO,오션 블루,139.8,303,65.9,0.91,122,2024-11
2024-11,TRN,west,TRN-CO,선셋 레드,111.8,243,65.9,0.91,98,2024-11
2024-11,TRN,west,TRN-CO,포레스트 그린,69.9,152,65.9,0.91,61,2024-11
2024-11,TRN,west,TRN-CO,샌드 베이지,69.9,152,65.9,0.91,61,2024-11
2024-11,TRN,west,TRN-PR,스노우 화이트,388.5,842,65.9,0.91,340,2024-11
2024-11,TRN,west,TRN-PR,미드나잇 블랙,307.6,667,65.9,0.91,269,2024-11
2024-11,TRN,west,TRN-PR,스틸 그레이,259.0,562,65.9,0.91,227,2024-11
2024-11,TRN,west,TRN-PR,실버,210.4,456,65.9,0.91,184,2024-11
2024-11,TRN,west,TRN-PR,오션 블루,161.9,351,65.9,0.91,142,2024-11
2024-11,TRN,west,TRN-PR,선셋 레드,129.5,281,65.9,0.91,113,2024-11
2024-11,TRN,west,TRN-PR,포레스트 그린,80.9,176,65.9,0.91,71,2024-11
2024-11,TRN,west,TRN-PR,샌드 베이지,80.9,176,65.9,0.91,71,2024-11
2024-11,TRN,west,TRN-SU,스노우 화이트,158.9,345,65.9,0.91,139,2024-11
2024-11,TRN,west,TRN-SU,미드나잇 블랙,125.8,273,65.9,0.91,110,2024-11
2024-11,TRN,west,TRN-SU,스틸 그레이,106.0,230,65.9,0.91,93,2024-11
2024-11,TRN,west,TRN-SU,실버,86.1,187,65.9,0.91,75,2024-11
2024-11,TRN,west,TRN-SU,오션 블루,66.2,144,65.9,0.91,58,2024-11
2024-11,TRN,west,TRN-SU,선셋 레드,53.0,115,65.9,0.91,46,2024-11
2024-11,TRN,west,TRN-SU,포레스트 그린,33.1,72,65.9,0.91,29,2024-11
2024-11,TRN,west,TRN-SU,샌드 베이지,33.1,72,65.9,0.91,29,2024-11
2024-11,TRN,central,TRN-CO,스노우 화이트,219.4,410,56.8,1.06,223,2024-11
2024-11,TRN,central,TRN-CO,미드나잇 블랙,173.7,324,56.8,1.06,177,2024-11
2024-11,TRN,central,TRN-CO,스틸 그레이,146.3,273,56.8,1.06,149,2024-11
2024-11,TRN,central,TRN-CO,실버,118.8,222,56.8,1.06,121,2024-11
2024-11,TRN,central,TRN-CO,오션 블루,91.4,171,56.8,1.06,93,2024-11
2024-11,TRN,central,TRN-CO,선셋 레드,73.1,137,56.8,1.06,74,2024-11
2024-11,TRN,central,TRN-CO,포레스트 그린,45.7,85,56.8,1.06,46,2024-11
2024-11,TRN,central,TRN-CO,샌드 베이지,45.7,85,56.8,1.06,46,2024-11
2024-11,TRN,central,TRN-PR,스노우 화이트,254.0,474,56.8,1.06,258,2024-11
2024-11,TRN,central,TRN-PR,미드나잇 블랙,201.1,376,56.8,1.06,204,2024-11
2024-11,TRN,central,TRN-PR,스틸 그레이,169.4,316,56.8,1.06,172,2024-11
2024-11,TRN,central,TRN-PR,실버,137.6,257,56.8,1.06,140,2024-11
2024-11,TRN,central,TRN-PR,오션 블루,105.8,198,56.8,1.06,108,2024-11
2024-11,TRN,central,TRN-PR,선셋 레드,84.7,158,56.8,1.06,86,2024-11
2024-11,TRN,central,TRN-PR,포레스트 그린,52.9,99,56.8,1.06,54,2024-11
2024-11,TRN,central,TRN-PR,샌드 베이지,52.9,99,56.8,1.06,54,2024-11
2024-11,TRN,central,TRN-SU,스노우 화이트,103.9,194,56.8,1.06,106,2024-11
2024-11,TRN,central,TRN-SU,미드나잇 블랙,82.3,154,56.8,1.06,84,2024-11
2024-11,TRN,central,TRN-SU,스틸 그레이,69.3,129,56.8,1.06,70,2024-11
2024-11,TRN,central,TRN-SU,실버,56.3,105,56.8,1.06,57,2024-11
2024-11,TRN,central,TRN-SU,오션 블루,43.3,81,56.8,1.06,44,2024-11
2024-11,TRN,central,TRN-SU,선셋 레드,34.6,65,56.8,1.06,35,2024-11
2024-11,TRN,central,TRN-SU,포레스트 그린,21.7,40,56.8,1.06,22,2024-11
2024-11,TRN,central,TRN-SU,샌드 베이지,21.7,40,56.8,1.06,22,2024-11
2024-11,TRN,south,TRN-CO,스노우 화이트,283.9,593,63.5,0.95,258,2024-11
2024-11,TRN,south,TRN-CO,미드나잇 블랙,224.8,469,63.5,0.95,204,2024-11
2024-11,TRN,south,TRN-CO,스틸 그레이,189.3,395,63.5,0.95,172,2024-11
2024-11,TRN,south,TRN-CO,실버,153.8,321,63.5,0.95,140,2024-11
2024-11,TRN,south,TRN-CO,오션 블루,118.3,247,63.5,0.95,108,2024-11
2024-11,TRN,south,TRN-CO,선셋 레드,94.6,198,63.5,0.95,86,2024-11
2024-11,TRN,south,TRN-CO,포레스트 그린,59.2,124,63.5,0.95,54,2024-11
2024-11,TRN,south,TRN-CO,샌드 베이지,59.2,124,63.5,0.95,54,2024-11
2024-11,TRN,south,TRN-PR,스노우 화이트,328.7,686,63.5,0.95,299,2024-11
2024-11,TRN,south,TRN-PR,미드나잇 블랙,260.3,543,63.5,0.95,237,2024-11
2024-11,TRN,south,TRN-PR,스틸 그레이,219.2,458,63.5,0.95,199,2024-11
2024-11,TRN,south,TRN-PR,실버,178.1,372,63.5,0.95,162,2024-11
2024-11,TRN,south,TRN-PR,오션 블루,137.0,286,63.5,0.95,125,2024-11
2024-11,TRN,south,TRN-PR,선셋 레드,109.6,229,63.5,0.95,100,2024-11
2024-11,TRN,south,TRN-PR,포레스트 그린,68.5,143,63.5,0.95,62,2024-11
2024-11,TRN,south,TRN-PR,샌드 베이지,68.5,143,63.5,0.95,62,2024-11
2024-11,TRN,south,TRN-SU,스노우 화이트,134.5,281,63.5,0.95,122,2024-11
2024-11,TRN,south,TRN-SU,미드나잇 블랙,106.5,222,63.5,0.95,97,2024-11
2024-11,TRN,south,TRN-SU,스틸 그레이,89.7,187,63.5,0.95,82,2024-11
2024-11,TRN,south,TRN-SU,실버,72.8,152,63.5,0.95,66,2024-11
2024-11,TRN,south,TRN-SU,오션 블루,56.0,117,63.5,0.95,51,2024-11
2024-11,TRN,south,TRN-SU,선셋 레드,44.8,94,63.5,0.95,41,2024-11
2024-11,TRN,south,TRN-SU,포레스트 그린,28.0,59,63.5,0.95,25,2024-11
2024-11,TRN,south,TRN-SU,샌드 베이지,28.0,59,63.5,0.95,25,2024-11
2024-11,TRN,northeast,TRN-CO,스노우 화이트,219.4,396,54.9,1.09,231,2024-11
2024-11,TRN,northeast,TRN-CO,미드나잇 블랙,173.7,314,54.9,1.09,182,2024-11
2024-11,TRN,northeast,TRN-CO,스틸 그레이,146.3,264,54.9,1.09,154,2024-11
2024-11,TRN,northeast,TRN-CO,실버,118.8,215,54.9,1.09,125,2024-11
2024-11,TRN,northeast,TRN-CO,오션 블루,91.4,165,54.9,1.09,96,2024-11
2024-11,TRN,northeast,TRN-CO,선셋 레드,73.1,132,54.9,1.09,77,2024-11
2024-11,TRN,northeast,TRN-CO,포레스트 그린,45.7,83,54.9,1.09,48,2024-11
2024-11,TRN,northeast,TRN-CO,샌드 베이지,45.7,83,54.9,1.09,48,2024-11
2024-11,TRN,northeast,TRN-PR,스노우 화이트,254.0,459,54.9,1.09,267,2024-11
2024-11,TRN,northeast,TRN-PR,미드나잇 블랙,201.1,363,54.9,1.09,211,2024-11
2024-11,TRN,northeast,TRN-PR,스틸 그레이,169.4,306,54.9,1.09,178,2024-11
2024-11,TRN,northeast,TRN-PR,실버,137.6,249,54.9,1.09,145,2024-11
2024-11,TRN,northeast,TRN-PR,오션 블루,105.8,191,54.9,1.09,111,2024-11
2024-11,TRN,northeast,TRN-PR,선셋 레드,84.7,153,54.9,1.09,89,2024-11
2024-11,TRN,northeast,TRN-PR,포레스트 그린,52.9,96,54.9,1.09,56,2024-11
2024-11,TRN,northeast,TRN-PR,샌드 베이지,52.9,96,54.9,1.09,56,2024-11
2024-11,TRN,northeast,TRN-SU,스노우 화이트,103.9,188,54.9,1.09,109,2024-11
2024-11,TRN,northeast,TRN-SU,미드나잇 블랙,82.3,149,54.9,1.09,86,2024-11
2024-11,TRN,northeast,TRN-SU,스틸 그레이,69.3,125,54.9,1.09,73,2024-11
2024-11,TRN,northeast,TRN-SU,실버,56.3,102,54.9,1.09,59,2024-11
2024-11,TRN,northeast,TRN-SU,오션 블루,43.3,78,54.9,1.09,45,2024-11
2024-11,TRN,northeast,TRN-SU,선셋 레드,34.6,63,54.9,1.09,36,2024-11
2024-11,TRN,northeast,TRN-SU,포레스트 그린,21.7,39,54.9,1.09,23,2024-11
2024-11,TRN,northeast,TRN-SU,샌드 베이지,21.7,39,54.9,1.09,23,2024-11
2024-11,TRN,southeast,TRN-CO,스노우 화이트,232.3,490,64.1,0.94,209,2024-11
2024-11,TRN,southeast,TRN-CO,미드나잇 블랙,183.9,388,64.1,0.94,166,2024-11
2024-11,TRN,southeast,TRN-CO,스틸 그레이,154.9,326,64.1,0.94,139,2024-11
2024-11,TRN,southeast,TRN-CO,실버,125.8,265,64.1,0.94,113,2024-11
2024-11,TRN,southeast,TRN-CO,오션 블루,96.8,204,64.1,0.94,87,2024-11
2024-11,TRN,southeast,TRN-CO,선셋 레드,77.4,163,64.1,0.94,70,2024-11
2024-11,TRN,southeast,TRN-CO,포레스트 그린,48.4,102,64.1,0.94,44,2024-11
2024-11,TRN,southeast,TRN-CO,샌드 베이지,48.4,102,64.1,0.94,44,2024-11
2024-11,TRN,southeast,TRN-PR,스노우 화이트,269.0,567,64.1,0.94,242,2024-11
2024-11,TRN,southeast,TRN-PR,미드나잇 블랙,212.9,449,64.1,0.94,192,2024-11
2024-11,TRN,southeast,TRN-PR,스틸 그레이,179.3,378,64.1,0.94,161,2024-11
2024-11,TRN,southeast,TRN-PR,실버,145.7,307,64.1,0.94,131,2024-11
2024-11,TRN,southeast,TRN-PR,오션 블루,112.1,236,64.1,0.94,101,2024-11
2024-11,TRN,southeast,TRN-PR,선셋 레드,89.7,189,64.1,0.94,81,2024-11
2024-11,TRN,southeast,TRN-PR,포레스트 그린,56.0,118,64.1,0.94,50,2024-11
2024-11,TRN,southeast,TRN-PR,샌드 베이지,56.0,118,64.1,0.94,50,2024-11
2024-11,TRN,southeast,TRN-SU,스노우 화이트,110.0,232,64.1,0.94,99,2024-11
2024-11,TRN,southeast,TRN-SU,미드나잇 블랙,87.1,184,64.1,0.94,78,2024-11
2024-11,TRN,southeast,TRN-SU,스틸 그레이,73.4,155,64.1,0.94,66,2024-11
2024-11,TRN,southeast,TRN-SU,실버,59.6,126,64.1,0.94,54,2024-11
2024-11,TRN,southeast,TRN-SU,오션 블루,45.8,97,64.1,0.94,41,2024-11
2024-11,TRN,southeast,TRN-SU,선셋 레드,36.7,77,64.1,0.94,33,2024-11
2024-11,TRN,southeast,TRN-SU,포레스트 그린,22.9,48,64.1,0.94,21,2024-11
2024-11,TRN,southeast,TRN-SU,샌드 베이지,22.9,48,64.1,0.94,21,2024-11
2024-11,VST,west,VST-CO,스노우 화이트,359.0,779,66.0,0.91,330,2024-11
2024-11,VST,west,VST-CO,미드나잇 블랙,284.2,617,66.0,0.91,262,2024-11
2024-11,VST,west,VST-CO,스틸 그레이,239.3,520,66.0,0.91,220,2024-11
2024-11,VST,west,VST-CO,실버,194.4,422,66.0,0.91,179,2024-11
2024-11,VST,west,VST-CO,오션 블루,149.6,325,66.0,0.91,138,2024-11
2024-11,VST,west,VST-CO,선셋 레드,119.7,260,66.0,0.91,110,2024-11
2024-11,VST,west,VST-CO,포레스트 그린,74.8,162,66.0,0.91,69,2024-11
2024-11,VST,west,VST-CO,샌드 베이지,74.8,162,66.0,0.91,69,2024-11
2024-11,VST,west,VST-PR,스노우 화이트,415.6,902,66.0,0.91,383,2024-11
2024-11,VST,west,VST-PR,미드나잇 블랙,329.1,714,66.0,0.91,303,2024-11
2024-11,VST,west,VST-PR,스틸 그레이,277.1,602,66.0,0.91,255,2024-11
2024-11,VST,west,VST-PR,실버,225.1,489,66.0,0.91,207,2024-11
2024-11,VST,west,VST-PR,오션 블루,173.2,376,66.0,0.91,159,2024-11
2024-11,VST,west,VST-PR,선셋 레드,138.5,301,66.0,0.91,128,2024-11
2024-11,VST,west,VST-PR,포레스트 그린,86.6,188,66.0,0.91,80,2024-11
2024-11,VST,west,VST-PR,샌드 베이지,86.6,188,66.0,0.91,80,2024-11
2024-11,VST,west,VST-TR,스노우 화이트,170.0,369,66.0,0.91,157,2024-11
2024-11,VST,west,VST-TR,미드나잇 블랙,134.6,292,66.0,0.91,124,2024-11
2024-11,VST,west,VST-TR,스틸 그레이,113.4,246,66.0,0.91,104,2024-11
2024-11,VST,west,VST-TR,실버,92.1,200,66.0,0.91,85,2024-11
2024-11,VST,west,VST-TR,오션 블루,70.8,154,66.0,0.91,65,2024-11
2024-11,VST,west,VST-TR,선셋 레드,56.7,123,66.0,0.91,52,2024-11
2024-11,VST,west,VST-TR,포레스트 그린,35.4,77,66.0,0.91,33,2024-11
2024-11,VST,west,VST-TR,샌드 베이지,35.4,77,66.0,0.91,33,2024-11
2024-11,VST,central,VST-CO,스노우 화이트,234.7,439,56.8,1.06,251,2024-11
2024-11,VST,central,VST-CO,미드나잇 블랙,185.8,347,56.8,1.06,199,2024-11
2024-11,VST,central,VST-CO,스틸 그레이,156.5,293,56.8,1.06,167,2024-11
2024-11,VST,central,VST-CO,실버,127.1,238,56.8,1.06,136,2024-11
2024-11,VST,central,VST-CO,오션 블루,97.8,183,56.8,1.06,105,2024-11
2024-11,VST,central,VST-CO,선셋 레드,78.2,146,56.8,1.06,84,2024-11
2024-11,VST,central,VST-CO,포레스트 그린,48.9,91,56.8,1.06,52,2024-11
2024-11,VST,central,VST-CO,샌드 베이지,48.9,91,56.8,1.06,52,2024-11
2024-11,VST,central,VST-PR,스노우 화이트,271.8,508,56.8,1.06,291,2024-11
2024-11,VST,central,VST-PR,미드나잇 블랙,215.1,402,56.8,1.06,230,2024-11
2024-11,VST,central,VST-PR,스틸 그레이,181.2,339,56.8,1.06,194,2024-11
2024-11,VST,central,VST-PR,실버,147.2,275,56.8,1.06,157,2024-11
2024-11,VST,central,VST-PR,오션 블루,113.2,212,56.8,1.06,121,2024-11
2024-11,VST,central,VST-PR,선셋 레드,90.6,169,56.8,1.06,97,2024-11
2024-11,VST,central,VST-PR,포레스트 그린,56.6,106,56.8,1.06,61,2024-11
2024-11,VST,central,VST-PR,샌드 베이지,56.6,106,56.8,1.06,61,2024-11
2024-11,VST,central,VST-TR,스노우 화이트,111.2,208,56.8,1.06,119,2024-11
2024-11,VST,central,VST-TR,미드나잇 블랙,88.0,165,56.8,1.06,94,2024-11
2024-11,VST,central,VST-TR,스틸 그레이,74.1,139,56.8,1.06,79,2024-11
2024-11,VST,central,VST-TR,실버,60.2,113,56.8,1.06,64,2024-11
2024-11,VST,central,VST-TR,오션 블루,46.3,87,56.8,1.06,50,2024-11
2024-11,VST,central,VST-TR,선셋 레드,37.1,69,56.8,1.06,40,2024-11
2024-11,VST,central,VST-TR,포레스트 그린,23.2,43,56.8,1.06,25,2024-11
2024-11,VST,central,VST-TR,샌드 베이지,23.2,43,56.8,1.06,25,2024-11
2024-11,VST,south,VST-CO,스노우 화이트,303.7,635,63.6,0.94,290,2024-11
2024-11,VST,south,VST-CO,미드나잇 블랙,240.5,503,63.6,0.94,230,2024-11
2024-11,VST,south,VST-CO,스틸 그레이,202.5,423,63.6,0.94,194,2024-11
2024-11,VST,south,VST-CO,실버,164.5,344,63.6,0.94,157,2024-11
2024-11,VST,south,VST-CO,오션 블루,126.6,265,63.6,0.94,121,2024-11
2024-11,VST,south,VST-CO,선셋 레드,101.2,212,63.6,0.94,97,2024-11
2024-11,VST,south,VST-CO,포레스트 그린,63.3,132,63.6,0.94,61,2024-11
2024-11,VST,south,VST-CO,샌드 베이지,63.3,132,63.6,0.94,61,2024-11
2024-11,VST,south,VST-PR,스노우 화이트,351.7,735,63.6,0.94,336,2024-11
2024-11,VST,south,VST-PR,미드나잇 블랙,278.4,582,63.6,0.94,266,2024-11
2024-11,VST,south,VST-PR,스틸 그레이,234.5,490,63.6,0.94,224,2024-11
2024-11,VST,south,VST-PR,실버,190.5,398,63.6,0.94,182,2024-11
2024-11,VST,south,VST-PR,오션 블루,146.5,306,63.6,0.94,140,2024-11
2024-11,VST,south,VST-PR,선셋 레드,117.2,245,63.6,0.94,112,2024-11
