ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-10,TRN,west,TRN-CO,스노우 화이트,368.9,782,64.4,0.93,324,2025-10
2025-10,TRN,west,TRN-CO,미드나잇 블랙,292.0,619,64.4,0.93,256,2025-10
2025-10,TRN,west,TRN-CO,스틸 그레이,245.9,521,64.4,0.93,216,2025-10
2025-10,TRN,west,TRN-CO,실버,199.8,424,64.4,0.93,175,2025-10
2025-10,TRN,west,TRN-CO,오션 블루,153.7,326,64.4,0.93,135,2025-10
2025-10,TRN,west,TRN-CO,선셋 레드,123.0,261,64.4,0.93,108,2025-10
2025-10,TRN,west,TRN-CO,포레스트 그린,76.9,163,64.4,0.93,67,2025-10
2025-10,TRN,west,TRN-CO,샌드 베이지,76.9,163,64.4,0.93,67,2025-10
2025-10,TRN,west,TRN-PR,스노우 화이트,427.1,905,64.4,0.93,375,2025-10
2025-10,TRN,west,TRN-PR,미드나잇 블랙,338.2,717,64.4,0.93,297,2025-10
2025-10,TRN,west,TRN-PR,스틸 그레이,284.8,604,64.4,0.93,250,2025-10
2025-10,TRN,west,TRN-PR,실버,231.4,490,64.4,0.93,203,2025-10
2025-10,TRN,west,TRN-PR,오션 블루,178.0,377,64.4,0.93,156,2025-10
2025-10,TRN,west,TRN-PR,선셋 레드,142.4,302,64.4,0.93,125,2025-10
2025-10,TRN,west,TRN-PR,포레스트 그린,89.0,189,64.4,0.93,78,2025-10
2025-10,TRN,west,TRN-PR,샌드 베이지,89.0,189,64.4,0.93,78,2025-10
2025-10,TRN,west,TRN-SU,스노우 화이트,174.7,370,64.4,0.93,153,2025-10
2025-10,TRN,west,TRN-SU,미드나잇 블랙,138.3,293,64.4,0.93,121,2025-10
2025-10,TRN,west,TRN-SU,스틸 그레이,116.5,247,64.4,0.93,102,2025-10
2025-10,TRN,west,TRN-SU,실버,94.7,201,64.4,0.93,83,2025-10
2025-10,TRN,west,TRN-SU,오션 블루,72.8,154,64.4,0.93,64,2025-10
2025-10,TRN,west,TRN-SU,선셋 레드,58.2,123,64.4,0.93,51,2025-10
2025-10,TRN,west,TRN-SU,포레스트 그린,36.4,77,64.4,0.93,32,2025-10
2025-10,TRN,west,TRN-SU,샌드 베이지,36.4,77,64.4,0.93,32,2025-10
2025-10,TRN,central,TRN-CO,스노우 화이트,241.2,440,55.5,1.08,246,2025-10
2025-10,TRN,central,TRN-CO,미드나잇 블랙,191.0,349,55.5,1.08,195,2025-10
2025-10,TRN,central,TRN-CO,스틸 그레이,160.8,293,55.5,1.08,164,2025-10
2025-10,TRN,central,TRN-CO,실버,130.7,238,55.5,1.08,133,2025-10
2025-10,TRN,central,TRN-CO,오션 블루,100.5,183,55.5,1.08,102,2025-10
2025-10,TRN,central,TRN-CO,선셋 레드,80.4,147,55.5,1.08,82,2025-10
2025-10,TRN,central,TRN-CO,포레스트 그린,50.3,92,55.5,1.08,51,2025-10
2025-10,TRN,central,TRN-CO,샌드 베이지,50.3,92,55.5,1.08,51,2025-10
2025-10,TRN,central,TRN-PR,스노우 화이트,279.3,510,55.5,1.08,285,2025-10
2025-10,TRN,central,TRN-PR,미드나잇 블랙,221.1,404,55.5,1.08,225,2025-10
2025-10,TRN,central,TRN-PR,스틸 그레이,186.2,340,55.5,1.08,190,2025-10
2025-10,TRN,central,TRN-PR,실버,151.3,276,55.5,1.08,154,2025-10
2025-10,TRN,central,TRN-PR,오션 블루,116.4,212,55.5,1.08,119,2025-10
2025-10,TRN,central,TRN-PR,선셋 레드,93.1,170,55.5,1.08,95,2025-10
2025-10,TRN,central,TRN-PR,포레스트 그린,58.2,106,55.5,1.08,59,2025-10
2025-10,TRN,central,TRN-PR,샌드 베이지,58.2,106,55.5,1.08,59,2025-10
2025-10,TRN,central,TRN-SU,스노우 화이트,114.3,209,55.5,1.08,117,2025-10
2025-10,TRN,central,TRN-SU,미드나잇 블랙,90.5,165,55.5,1.08,92,2025-10
2025-10,TRN,central,TRN-SU,스틸 그레이,76.2,139,55.5,1.08,78,2025-10
2025-10,TRN,central,TRN-SU,실버,61.9,113,55.5,1.08,63,2025-10
2025-10,TRN,central,TRN-SU,오션 블루,47.6,87,55.5,1.08,49,2025-10
2025-10,TRN,central,TRN-SU,선셋 레드,38.1,70,55.5,1.08,39,2025-10
2025-10,TRN,central,TRN-SU,포레스트 그린,23.8,43,55.5,1.08,24,2025-10
2025-10,TRN,central,TRN-SU,샌드 베이지,23.8,43,55.5,1.08,24,2025-10
2025-10,TRN,south,TRN-CO,스노우 화이트,312.1,637,62.0,0.97,285,2025-10
2025-10,TRN,south,TRN-CO,미드나잇 블랙,247.1,504,62.0,0.97,225,2025-10
2025-10,TRN,south,TRN-CO,스틸 그레이,208.1,425,62.0,0.97,190,2025-10
2025-10,TRN,south,TRN-CO,실버,169.1,345,62.0,0.97,154,2025-10
2025-10,TRN,south,TRN-CO,오션 블루,130.1,265,62.0,0.97,119,2025-10
2025-10,TRN,south,TRN-CO,선셋 레드,104.0,212,62.0,0.97,95,2025-10
2025-10,TRN,south,TRN-CO,포레스트 그린,65.0,133,62.0,0.97,59,2025-10
2025-10,TRN,south,TRN-CO,샌드 베이지,65.0,133,62.0,0.97,59,2025-10
2025-10,TRN,south,TRN-PR,스노우 화이트,361.4,738,62.0,0.97,330,2025-10
2025-10,TRN,south,TRN-PR,미드나잇 블랙,286.1,584,62.0,0.97,261,2025-10
2025-10,TRN,south,TRN-PR,스틸 그레이,241.0,492,62.0,0.97,220,2025-10
2025-10,TRN,south,TRN-PR,실버,195.8,400,62.0,0.97,179,2025-10
2025-10,TRN,south,TRN-PR,오션 블루,150.6,307,62.0,0.97,137,2025-10
2025-10,TRN,south,TRN-PR,선셋 레드,120.5,246,62.0,0.97,110,2025-10
2025-10,TRN,south,TRN-PR,포레스트 그린,75.3,154,62.0,0.97,69,2025-10
2025-10,TRN,south,TRN-PR,샌드 베이지,75.3,154,62.0,0.97,69,2025-10
2025-10,TRN,south,TRN-SU,스노우 화이트,147.9,302,62.0,0.97,135,2025-10
2025-10,TRN,south,TRN-SU,미드나잇 블랙,117.1,239,62.0,0.97,107,2025-10
2025-10,TRN,south,TRN-SU,스틸 그레이,98.6,201,62.0,0.97,90,2025-10
2025-10,TRN,south,TRN-SU,실버,80.1,163,62.0,0.97,73,2025-10
2025-10,TRN,south,TRN-SU,오션 블루,61.6,126,62.0,0.97,56,2025-10
2025-10,TRN,south,TRN-SU,선셋 레드,49.3,101,62.0,0.97,45,2025-10
2025-10,TRN,south,TRN-SU,포레스트 그린,30.8,63,62.0,0.97,28,2025-10
2025-10,TRN,south,TRN-SU,샌드 베이지,30.8,63,62.0,0.97,28,2025-10
2025-10,TRN,northeast,TRN-CO,스노우 화이트,241.2,426,53.7,1.12,254,2025-10
2025-10,TRN,northeast,TRN-CO,미드나잇 블랙,191.0,337,53.7,1.12,201,2025-10
2025-10,TRN,northeast,TRN-CO,스틸 그레이,160.8,284,53.7,1.12,169,2025-10
2025-10,TRN,northeast,TRN-CO,실버,130.7,231,53.7,1.12,138,2025-10
2025-10,TRN,northeast,TRN-CO,오션 블루,100.5,178,53.7,1.12,106,2025-10
2025-10,TRN,northeast,TRN-CO,선셋 레드,80.4,142,53.7,1.12,85,2025-10
2025-10,TRN,northeast,TRN-CO,포레스트 그린,50.3,89,53.7,1.12,53,2025-10
2025-10,TRN,northeast,TRN-CO,샌드 베이지,50.3,89,53.7,1.12,53,2025-10
2025-10,TRN,northeast,TRN-PR,스노우 화이트,279.3,493,53.7,1.12,294,2025-10
2025-10,TRN,northeast,TRN-PR,미드나잇 블랙,221.1,391,53.7,1.12,233,2025-10
2025-10,TRN,northeast,TRN-PR,스틸 그레이,186.2,329,53.7,1.12,196,2025-10
2025-10,TRN,northeast,TRN-PR,실버,151.3,267,53.7,1.12,159,2025-10
2025-10,TRN,northeast,TRN-PR,오션 블루,116.4,206,53.7,1.12,123,2025-10
2025-10,TRN,northeast,TRN-PR,선셋 레드,93.1,164,53.7,1.12,98,2025-10
2025-10,TRN,northeast,TRN-PR,포레스트 그린,58.2,103,53.7,1.12,61,2025-10
2025-10,TRN,northeast,TRN-PR,샌드 베이지,58.2,103,53.7,1.12,61,2025-10
2025-10,TRN,northeast,TRN-SU,스노우 화이트,114.3,202,53.7,1.12,120,2025-10
2025-10,TRN,northeast,TRN-SU,미드나잇 블랙,90.5,160,53.7,1.12,95,2025-10
2025-10,TRN,northeast,TRN-SU,스틸 그레이,76.2,135,53.7,1.12,80,2025-10
2025-10,TRN,northeast,TRN-SU,실버,61.9,109,53.7,1.12,65,2025-10
2025-10,TRN,northeast,TRN-SU,오션 블루,47.6,84,53.7,1.12,50,2025-10
2025-10,TRN,northeast,TRN-SU,선셋 레드,38.1,67,53.7,1.12,40,2025-10
