ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-12,TRN,west,TRN-CO,스노우 화이트,356.8,740,63.1,0.95,379,2024-12
2024-12,TRN,west,TRN-CO,미드나잇 블랙,282.4,586,63.1,0.95,300,2024-12
2024-12,TRN,west,TRN-CO,스틸 그레이,237.8,494,63.1,0.95,253,2024-12
2024-12,TRN,west,TRN-CO,실버,193.2,401,63.1,0.95,205,2024-12
2024-12,TRN,west,TRN-CO,오션 블루,148.7,308,63.1,0.95,158,2024-12
2024-12,TRN,west,TRN-CO,선셋 레드,118.9,247,63.1,0.95,126,2024-12
2024-12,TRN,west,TRN-CO,포레스트 그린,74.3,154,63.1,0.95,79,2024-12
2024-12,TRN,west,TRN-CO,샌드 베이지,74.3,154,63.1,0.95,79,2024-12
2024-12,TRN,west,TRN-PR,스노우 화이트,413.1,857,63.1,0.95,439,2024-12
2024-12,TRN,west,TRN-PR,미드나잇 블랙,327.0,679,63.1,0.95,347,2024-12
2024-12,TRN,west,TRN-PR,스틸 그레이,275.4,572,63.1,0.95,292,2024-12
2024-12,TRN,west,TRN-PR,실버,223.8,464,63.1,0.95,238,2024-12
2024-12,TRN,west,TRN-PR,오션 블루,172.1,357,63.1,0.95,183,2024-12
2024-12,TRN,west,TRN-PR,선셋 레드,137.7,286,63.1,0.95,146,2024-12
2024-12,TRN,west,TRN-PR,포레스트 그린,86.1,179,63.1,0.95,91,2024-12
2024-12,TRN,west,TRN-PR,샌드 베이지,86.1,179,63.1,0.95,91,2024-12
2024-12,TRN,west,TRN-SU,스노우 화이트,169.0,351,63.1,0.95,179,2024-12
2024-12,TRN,west,TRN-SU,미드나잇 블랙,133.8,278,63.1,0.95,142,2024-12
2024-12,TRN,west,TRN-SU,스틸 그레이,112.7,234,63.1,0.95,120,2024-12
2024-12,TRN,west,TRN-SU,실버,91.5,190,63.1,0.95,97,2024-12
2024-12,TRN,west,TRN-SU,오션 블루,70.4,146,63.1,0.95,75,2024-12
2024-12,TRN,west,TRN-SU,선셋 레드,56.3,117,63.1,0.95,60,2024-12
