ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-09,TRN,west,TRN-CO,스노우 화이트,371.3,785,64.3,0.93,327,2025-09
2025-09,TRN,west,TRN-CO,미드나잇 블랙,293.9,621,64.3,0.93,259,2025-09
2025-09,TRN,west,TRN-CO,스틸 그레이,247.5,523,64.3,0.93,218,2025-09
2025-09,TRN,west,TRN-CO,실버,201.1,425,64.3,0.93,177,2025-09
2025-09,TRN,west,TRN-CO,오션 블루,154.7,327,64.3,0.93,136,2025-09
2025-09,TRN,west,TRN-CO,선셋 레드,123.8,262,64.3,0.93,109,2025-09
2025-09,TRN,west,TRN-CO,포레스트 그린,77.3,164,64.3,0.93,68,2025-09
2025-09,TRN,west,TRN-CO,샌드 베이지,77.3,164,64.3,0.93,68,2025-09
2025-09,TRN,west,TRN-PR,스노우 화이트,429.9,909,64.3,0.93,379,2025-09
2025-09,TRN,west,TRN-PR,미드나잇 블랙,340.3,720,64.3,0.93,300,2025-09
2025-09,TRN,west,TRN-PR,스틸 그레이,286.6,606,64.3,0.93,253,2025-09
2025-09,TRN,west,TRN-PR,실버,232.9,492,64.3,0.93,205,2025-09
2025-09,TRN,west,TRN-PR,오션 블루,179.1,379,64.3,0.93,158,2025-09
2025-09,TRN,west,TRN-PR,선셋 레드,143.3,303,64.3,0.93,126,2025-09
2025-09,TRN,west,TRN-PR,포레스트 그린,89.6,189,64.3,0.93,79,2025-09
2025-09,TRN,west,TRN-PR,샌드 베이지,89.6,189,64.3,0.93,79,2025-09
2025-09,TRN,west,TRN-SU,스노우 화이트,175.9,372,64.3,0.93,155,2025-09
2025-09,TRN,west,TRN-SU,미드나잇 블랙,139.2,294,64.3,0.93,123,2025-09
2025-09,TRN,west,TRN-SU,스틸 그레이,117.2,248,64.3,0.93,103,2025-09
2025-09,TRN,west,TRN-SU,실버,95.3,201,64.3,0.93,84,2025-09
2025-09,TRN,west,TRN-SU,오션 블루,73.3,155,64.3,0.93,65,2025-09
2025-09,TRN,west,TRN-SU,선셋 레드,58.6,124,64.3,0.93,52,2025-09
2025-09,TRN,west,TRN-SU,포레스트 그린,36.6,77,64.3,0.93,32,2025-09
2025-09,TRN,west,TRN-SU,샌드 베이지,36.6,77,64.3,0.93,32,2025-09
2025-09,TRN,central,TRN-CO,스노우 화이트,242.8,442,55.3,1.08,249,2025-09
2025-09,TRN,central,TRN-CO,미드나잇 블랙,192.2,350,55.3,1.08,197,2025-09
2025-09,TRN,central,TRN-CO,스틸 그레이,161.8,295,55.3,1.08,166,2025-09
2025-09,TRN,central,TRN-CO,실버,131.5,239,55.3,1.08,135,2025-09
2025-09,TRN,central,TRN-CO,오션 블루,101.1,184,55.3,1.08,104,2025-09
2025-09,TRN,central,TRN-CO,선셋 레드,80.9,147,55.3,1.08,83,2025-09
2025-09,TRN,central,TRN-CO,포레스트 그린,50.6,92,55.3,1.08,52,2025-09
2025-09,TRN,central,TRN-CO,샌드 베이지,50.6,92,55.3,1.08,52,2025-09
2025-09,TRN,central,TRN-PR,스노우 화이트,281.1,512,55.3,1.08,288,2025-09
2025-09,TRN,central,TRN-PR,미드나잇 블랙,222.5,405,55.3,1.08,228,2025-09
2025-09,TRN,central,TRN-PR,스틸 그레이,187.4,341,55.3,1.08,192,2025-09
2025-09,TRN,central,TRN-PR,실버,152.3,277,55.3,1.08,156,2025-09
2025-09,TRN,central,TRN-PR,오션 블루,117.1,213,55.3,1.08,120,2025-09
2025-09,TRN,central,TRN-PR,선셋 레드,93.7,171,55.3,1.08,96,2025-09
2025-09,TRN,central,TRN-PR,포레스트 그린,58.6,107,55.3,1.08,60,2025-09
2025-09,TRN,central,TRN-PR,샌드 베이지,58.6,107,55.3,1.08,60,2025-09
2025-09,TRN,central,TRN-SU,스노우 화이트,115.0,209,55.3,1.08,118,2025-09
2025-09,TRN,central,TRN-SU,미드나잇 블랙,91.0,166,55.3,1.08,93,2025-09
2025-09,TRN,central,TRN-SU,스틸 그레이,76.7,140,55.3,1.08,78,2025-09
2025-09,TRN,central,TRN-SU,실버,62.3,113,55.3,1.08,64,2025-09
2025-09,TRN,central,TRN-SU,오션 블루,47.9,87,55.3,1.08,49,2025-09
2025-09,TRN,central,TRN-SU,선셋 레드,38.3,70,55.3,1.08,39,2025-09
2025-09,TRN,central,TRN-SU,포레스트 그린,24.0,44,55.3,1.08,25,2025-09
2025-09,TRN,central,TRN-SU,샌드 베이지,24.0,44,55.3,1.08,25,2025-09
2025-09,TRN,south,TRN-CO,스노우 화이트,314.2,640,61.9,0.97,288,2025-09
2025-09,TRN,south,TRN-CO,미드나잇 블랙,248.7,506,61.9,0.97,228,2025-09
