ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-08,TRN,west,TRN-CO,스노우 화이트,373.2,786,64.0,0.94,376,2025-08
2025-08,TRN,west,TRN-CO,미드나잇 블랙,295.5,622,64.0,0.94,298,2025-08
2025-08,TRN,west,TRN-CO,스틸 그레이,248.8,524,64.0,0.94,251,2025-08
2025-08,TRN,west,TRN-CO,실버,202.2,426,64.0,0.94,204,2025-08
2025-08,TRN,west,TRN-CO,오션 블루,155.5,328,64.0,0.94,157,2025-08
2025-08,TRN,west,TRN-CO,선셋 레드,124.4,262,64.0,0.94,125,2025-08
2025-08,TRN,west,TRN-CO,포레스트 그린,77.8,164,64.0,0.94,78,2025-08
2025-08,TRN,west,TRN-CO,샌드 베이지,77.8,164,64.0,0.94,78,2025-08
2025-08,TRN,west,TRN-PR,스노우 화이트,432.2,910,64.0,0.94,435,2025-08
2025-08,TRN,west,TRN-PR,미드나잇 블랙,342.1,721,64.0,0.94,345,2025-08
2025-08,TRN,west,TRN-PR,스틸 그레이,288.1,607,64.0,0.94,290,2025-08
2025-08,TRN,west,TRN-PR,실버,234.1,493,64.0,0.94,236,2025-08
2025-08,TRN,west,TRN-PR,오션 블루,180.1,379,64.0,0.94,181,2025-08
2025-08,TRN,west,TRN-PR,선셋 레드,144.1,303,64.0,0.94,145,2025-08
2025-08,TRN,west,TRN-PR,포레스트 그린,90.0,190,64.0,0.94,91,2025-08
2025-08,TRN,west,TRN-PR,샌드 베이지,90.0,190,64.0,0.94,91,2025-08
2025-08,TRN,west,TRN-SU,스노우 화이트,176.8,372,64.0,0.94,178,2025-08
2025-08,TRN,west,TRN-SU,미드나잇 블랙,140.0,295,64.0,0.94,141,2025-08
2025-08,TRN,west,TRN-SU,스틸 그레이,117.9,248,64.0,0.94,119,2025-08
2025-08,TRN,west,TRN-SU,실버,95.8,202,64.0,0.94,96,2025-08
2025-08,TRN,west,TRN-SU,오션 블루,73.7,155,64.0,0.94,74,2025-08
2025-08,TRN,west,TRN-SU,선셋 레드,58.9,124,64.0,0.94,59,2025-08
2025-08,TRN,west,TRN-SU,포레스트 그린,36.8,78,64.0,0.94,37,2025-08
2025-08,TRN,west,TRN-SU,샌드 베이지,36.8,78,64.0,0.94,37,2025-08
2025-08,TRN,central,TRN-CO,스노우 화이트,244.0,443,55.1,1.09,286,2025-08
2025-08,TRN,central,TRN-CO,미드나잇 블랙,193.2,350,55.1,1.09,226,2025-08
2025-08,TRN,central,TRN-CO,스틸 그레이,162.7,295,55.1,1.09,190,2025-08
2025-08,TRN,central,TRN-CO,실버,132.2,240,55.1,1.09,155,2025-08
2025-08,TRN,central,TRN-CO,오션 블루,101.7,184,55.1,1.09,119,2025-08
2025-08,TRN,central,TRN-CO,선셋 레드,81.3,148,55.1,1.09,95,2025-08
2025-08,TRN,central,TRN-CO,포레스트 그린,50.8,92,55.1,1.09,59,2025-08
2025-08,TRN,central,TRN-CO,샌드 베이지,50.8,92,55.1,1.09,59,2025-08
2025-08,TRN,central,TRN-PR,스노우 화이트,282.6,513,55.1,1.09,331,2025-08
2025-08,TRN,central,TRN-PR,미드나잇 블랙,223.7,406,55.1,1.09,262,2025-08
2025-08,TRN,central,TRN-PR,스틸 그레이,188.4,342,55.1,1.09,220,2025-08
2025-08,TRN,central,TRN-PR,실버,153.1,278,55.1,1.09,179,2025-08
2025-08,TRN,central,TRN-PR,오션 블루,117.7,214,55.1,1.09,138,2025-08
2025-08,TRN,central,TRN-PR,선셋 레드,94.2,171,55.1,1.09,110,2025-08
2025-08,TRN,central,TRN-PR,포레스트 그린,58.9,107,55.1,1.09,69,2025-08
2025-08,TRN,central,TRN-PR,샌드 베이지,58.9,107,55.1,1.09,69,2025-08
2025-08,TRN,central,TRN-SU,스노우 화이트,115.6,210,55.1,1.09,135,2025-08
2025-08,TRN,central,TRN-SU,미드나잇 블랙,91.5,166,55.1,1.09,107,2025-08
2025-08,TRN,central,TRN-SU,스틸 그레이,77.1,140,55.1,1.09,90,2025-08
2025-08,TRN,central,TRN-SU,실버,62.6,114,55.1,1.09,73,2025-08
2025-08,TRN,central,TRN-SU,오션 블루,48.2,87,55.1,1.09,56,2025-08
2025-08,TRN,central,TRN-SU,선셋 레드,38.5,70,55.1,1.09,45,2025-08
2025-08,TRN,central,TRN-SU,포레스트 그린,24.1,44,55.1,1.09,28,2025-08
2025-08,TRN,central,TRN-SU,샌드 베이지,24.1,44,55.1,1.09,28,2025-08
2025-08,TRN,south,TRN-CO,스노우 화이트,315.8,641,61.7,0.97,330,2025-08
2025-08,TRN,south,TRN-CO,미드나잇 블랙,250.0,507,61.7,0.97,262,2025-08
2025-08,TRN,south,TRN-CO,스틸 그레이,210.5,427,61.7,0.97,220,2025-08
