ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-05,TRN,west,TRN-CO,스노우 화이트,364.7,733,61.1,0.98,369,2024-05
2024-05,TRN,west,TRN-CO,미드나잇 블랙,288.7,580,61.1,0.98,292,2024-05
2024-05,TRN,west,TRN-CO,스틸 그레이,243.1,489,61.1,0.98,246,2024-05
2024-05,TRN,west,TRN-CO,실버,197.5,397,61.1,0.98,200,2024-05
2024-05,TRN,west,TRN-CO,오션 블루,151.9,305,61.1,0.98,154,2024-05
2024-05,TRN,west,TRN-CO,선셋 레드,121.6,244,61.1,0.98,123,2024-05
2024-05,TRN,west,TRN-CO,포레스트 그린,76.0,153,61.1,0.98,77,2024-05
2024-05,TRN,west,TRN-CO,샌드 베이지,76.0,153,61.1,0.98,77,2024-05
2024-05,TRN,west,TRN-PR,스노우 화이트,422.3,849,61.1,0.98,427,2024-05
2024-05,TRN,west,TRN-PR,미드나잇 블랙,334.3,672,61.1,0.98,338,2024-05
2024-05,TRN,west,TRN-PR,스틸 그레이,281.5,566,61.1,0.98,285,2024-05
2024-05,TRN,west,TRN-PR,실버,228.7,460,61.1,0.98,231,2024-05
2024-05,TRN,west,TRN-PR,오션 블루,175.9,354,61.1,0.98,178,2024-05
2024-05,TRN,west,TRN-PR,선셋 레드,140.8,283,61.1,0.98,142,2024-05
2024-05,TRN,west,TRN-PR,포레스트 그린,88.0,177,61.1,0.98,89,2024-05
2024-05,TRN,west,TRN-PR,샌드 베이지,88.0,177,61.1,0.98,89,2024-05
2024-05,TRN,west,TRN-SU,스노우 화이트,172.7,347,61.1,0.98,175,2024-05
2024-05,TRN,west,TRN-SU,미드나잇 블랙,136.8,275,61.1,0.98,138,2024-05
2024-05,TRN,west,TRN-SU,스틸 그레이,115.2,232,61.1,0.98,116,2024-05
2024-05,TRN,west,TRN-SU,실버,93.6,188,61.1,0.98,95,2024-05
2024-05,TRN,west,TRN-SU,오션 블루,72.0,145,61.1,0.98,73,2024-05
2024-05,TRN,west,TRN-SU,선셋 레드,57.6,116,61.1,0.98,58,2024-05
2024-05,TRN,west,TRN-SU,포레스트 그린,36.0,72,61.1,0.98,36,2024-05
2024-05,TRN,west,TRN-SU,샌드 베이지,36.0,72,61.1,0.98,36,2024-05
2024-05,TRN,central,TRN-CO,스노우 화이트,238.4,413,52.6,1.14,280,2024-05
2024-05,TRN,central,TRN-CO,미드나잇 블랙,188.8,327,52.6,1.14,222,2024-05
2024-05,TRN,central,TRN-CO,스틸 그레이,159.0,275,52.6,1.14,187,2024-05
2024-05,TRN,central,TRN-CO,실버,129.2,224,52.6,1.14,152,2024-05
2024-05,TRN,central,TRN-CO,오션 블루,99.4,172,52.6,1.14,117,2024-05
2024-05,TRN,central,TRN-CO,선셋 레드,79.5,138,52.6,1.14,93,2024-05
2024-05,TRN,central,TRN-CO,포레스트 그린,49.7,86,52.6,1.14,58,2024-05
2024-05,TRN,central,TRN-CO,샌드 베이지,49.7,86,52.6,1.14,58,2024-05
2024-05,TRN,central,TRN-PR,스노우 화이트,276.1,478,52.6,1.14,324,2024-05
2024-05,TRN,central,TRN-PR,미드나잇 블랙,218.6,378,52.6,1.14,257,2024-05
2024-05,TRN,central,TRN-PR,스틸 그레이,184.1,319,52.6,1.14,216,2024-05
2024-05,TRN,central,TRN-PR,실버,149.6,259,52.6,1.14,176,2024-05
2024-05,TRN,central,TRN-PR,오션 블루,115.0,199,52.6,1.14,135,2024-05
2024-05,TRN,central,TRN-PR,선셋 레드,92.0,159,52.6,1.14,108,2024-05
2024-05,TRN,central,TRN-PR,포레스트 그린,57.5,100,52.6,1.14,68,2024-05
2024-05,TRN,central,TRN-PR,샌드 베이지,57.5,100,52.6,1.14,68,2024-05
2024-05,TRN,central,TRN-SU,스노우 화이트,112.9,196,52.6,1.14,133,2024-05
2024-05,TRN,central,TRN-SU,미드나잇 블랙,89.4,155,52.6,1.14,105,2024-05
