ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-01,TRN,west,TRN-CO,스노우 화이트,300.2,670,67.8,0.88,248,2024-01
2024-01,TRN,west,TRN-CO,미드나잇 블랙,237.6,530,67.8,0.88,196,2024-01
2024-01,TRN,west,TRN-CO,스틸 그레이,200.1,447,67.8,0.88,165,2024-01
2024-01,TRN,west,TRN-CO,실버,162.6,363,67.8,0.88,134,2024-01
2024-01,TRN,west,TRN-CO,오션 블루,125.1,279,67.8,0.88,103,2024-01
2024-01,TRN,west,TRN-CO,선셋 레드,100.1,223,67.8,0.88,83,2024-01
2024-01,TRN,west,TRN-CO,포레스트 그린,62.5,140,67.8,0.88,52,2024-01
2024-01,TRN,west,TRN-CO,샌드 베이지,62.5,140,67.8,0.88,52,2024-01
2024-01,TRN,west,TRN-PR,스노우 화이트,347.6,776,67.8,0.88,287,2024-01
2024-01,TRN,west,TRN-PR,미드나잇 블랙,275.1,614,67.8,0.88,227,2024-01
2024-01,TRN,west,TRN-PR,스틸 그레이,231.7,517,67.8,0.88,191,2024-01
2024-01,TRN,west,TRN-PR,실버,188.3,420,67.8,0.88,155,2024-01
2024-01,TRN,west,TRN-PR,오션 블루,144.8,323,67.8,0.88,120,2024-01
2024-01,TRN,west,TRN-PR,선셋 레드,115.9,259,67.8,0.88,96,2024-01
2024-01,TRN,west,TRN-PR,포레스트 그린,72.4,162,67.8,0.88,60,2024-01
2024-01,TRN,west,TRN-PR,샌드 베이지,72.4,162,67.8,0.88,60,2024-01
2024-01,TRN,west,TRN-SU,스노우 화이트,142.2,317,67.8,0.88,117,2024-01
2024-01,TRN,west,TRN-SU,미드나잇 블랙,112.6,251,67.8,0.88,93,2024-01
2024-01,TRN,west,TRN-SU,스틸 그레이,94.8,212,67.8,0.88,78,2024-01
2024-01,TRN,west,TRN-SU,실버,77.0,172,67.8,0.88,64,2024-01
2024-01,TRN,west,TRN-SU,오션 블루,59.2,132,67.8,0.88,49,2024-01
2024-01,TRN,west,TRN-SU,선셋 레드,47.4,106,67.8,0.88,39,2024-01
2024-01,TRN,west,TRN-SU,포레스트 그린,29.6,66,67.8,0.88,24,2024-01
2024-01,TRN,west,TRN-SU,샌드 베이지,29.6,66,67.8,0.88,24,2024-01
2024-01,TRN,central,TRN-CO,스노우 화이트,196.3,377,58.4,1.03,188,2024-01
2024-01,TRN,central,TRN-CO,미드나잇 블랙,155.4,299,58.4,1.03,149,2024-01
2024-01,TRN,central,TRN-CO,스틸 그레이,130.8,251,58.4,1.03,125,2024-01
2024-01,TRN,central,TRN-CO,실버,106.3,204,58.4,1.03,102,2024-01
2024-01,TRN,central,TRN-CO,오션 블루,81.8,157,58.4,1.03,78,2024-01
2024-01,TRN,central,TRN-CO,선셋 레드,65.4,126,58.4,1.03,63,2024-01
2024-01,TRN,central,TRN-CO,포레스트 그린,40.9,79,58.4,1.03,39,2024-01
2024-01,TRN,central,TRN-CO,샌드 베이지,40.9,79,58.4,1.03,39,2024-01
2024-01,TRN,central,TRN-PR,스노우 화이트,227.2,437,58.4,1.03,218,2024-01
2024-01,TRN,central,TRN-PR,미드나잇 블랙,179.9,346,58.4,1.03,172,2024-01
2024-01,TRN,central,TRN-PR,스틸 그레이,151.5,291,58.4,1.03,145,2024-01
2024-01,TRN,central,TRN-PR,실버,123.1,237,58.4,1.03,118,2024-01
2024-01,TRN,central,TRN-PR,오션 블루,94.7,182,58.4,1.03,91,2024-01
2024-01,TRN,central,TRN-PR,선셋 레드,75.7,146,58.4,1.03,73,2024-01
2024-01,TRN,central,TRN-PR,포레스트 그린,47.3,91,58.4,1.03,45,2024-01
2024-01,TRN,central,TRN-PR,샌드 베이지,47.3,91,58.4,1.03,45,2024-01
2024-01,TRN,central,TRN-SU,스노우 화이트,93.0,179,58.4,1.03,89,2024-01
2024-01,TRN,central,TRN-SU,미드나잇 블랙,73.6,141,58.4,1.03,71,2024-01
2024-01,TRN,central,TRN-SU,스틸 그레이,62.0,119,58.4,1.03,59,2024-01
2024-01,TRN,central,TRN-SU,실버,50.4,97,58.4,1.03,48,2024-01
2024-01,TRN,central,TRN-SU,오션 블루,38.7,74,58.4,1.03,37,2024-01
2024-01,TRN,central,TRN-SU,선셋 레드,31.0,60,58.4,1.03,30,2024-01
2024-01,TRN,central,TRN-SU,포레스트 그린,19.4,37,58.4,1.03,19,2024-01
2024-01,TRN,central,TRN-SU,샌드 베이지,19.4,37,58.4,1.03,19,2024-01
2024-01,TRN,south,TRN-CO,스노우 화이트,254.0,546,65.3,0.92,218,2024-01
2024-01,TRN,south,TRN-CO,미드나잇 블랙,201.1,432,65.3,0.92,172,2024-01
2024-01,TRN,south,TRN-CO,스틸 그레이,169.3,364,65.3,0.92,145,2024-01
2024-01,TRN,south,TRN-CO,실버,137.6,296,65.3,0.92,118,2024-01
2024-01,TRN,south,TRN-CO,오션 블루,105.8,227,65.3,0.92,91,2024-01
2024-01,TRN,south,TRN-CO,선셋 레드,84.7,182,65.3,0.92,73,2024-01
2024-01,TRN,south,TRN-CO,포레스트 그린,52.9,114,65.3,0.92,45,2024-01
2024-01,TRN,south,TRN-CO,샌드 베이지,52.9,114,65.3,0.92,45,2024-01
2024-01,TRN,south,TRN-PR,스노우 화이트,294.1,632,65.3,0.92,252,2024-01
2024-01,TRN,south,TRN-PR,미드나잇 블랙,232.8,500,65.3,0.92,200,2024-01
2024-01,TRN,south,TRN-PR,스틸 그레이,196.1,421,65.3,0.92,168,2024-01
2024-01,TRN,south,TRN-PR,실버,159.3,342,65.3,0.92,137,2024-01
2024-01,TRN,south,TRN-PR,오션 블루,122.5,263,65.3,0.92,105,2024-01
2024-01,TRN,south,TRN-PR,선셋 레드,98.0,211,65.3,0.92,84,2024-01
2024-01,TRN,south,TRN-PR,포레스트 그린,61.3,132,65.3,0.92,53,2024-01
2024-01,TRN,south,TRN-PR,샌드 베이지,61.3,132,65.3,0.92,53,2024-01
2024-01,TRN,south,TRN-SU,스노우 화이트,120.3,259,65.3,0.92,103,2024-01
2024-01,TRN,south,TRN-SU,미드나잇 블랙,95.2,205,65.3,0.92,82,2024-01
2024-01,TRN,south,TRN-SU,스틸 그레이,80.2,172,65.3,0.92,69,2024-01
2024-01,TRN,south,TRN-SU,실버,65.2,140,65.3,0.92,56,2024-01
2024-01,TRN,south,TRN-SU,오션 블루,50.1,108,65.3,0.92,43,2024-01
2024-01,TRN,south,TRN-SU,선셋 레드,40.1,86,65.3,0.92,34,2024-01
2024-01,TRN,south,TRN-SU,포레스트 그린,25.1,54,65.3,0.92,21,2024-01
2024-01,TRN,south,TRN-SU,샌드 베이지,25.1,54,65.3,0.92,21,2024-01
2024-01,TRN,northeast,TRN-CO,스노우 화이트,196.3,365,56.5,1.06,194,2024-01
2024-01,TRN,northeast,TRN-CO,미드나잇 블랙,155.4,289,56.5,1.06,154,2024-01
2024-01,TRN,northeast,TRN-CO,스틸 그레이,130.8,243,56.5,1.06,130,2024-01
2024-01,TRN,northeast,TRN-CO,실버,106.3,198,56.5,1.06,105,2024-01
2024-01,TRN,northeast,TRN-CO,오션 블루,81.8,152,56.5,1.06,81,2024-01
2024-01,TRN,northeast,TRN-CO,선셋 레드,65.4,122,56.5,1.06,65,2024-01
2024-01,TRN,northeast,TRN-CO,포레스트 그린,40.9,76,56.5,1.06,40,2024-01
2024-01,TRN,northeast,TRN-CO,샌드 베이지,40.9,76,56.5,1.06,40,2024-01
2024-01,TRN,northeast,TRN-PR,스노우 화이트,227.2,423,56.5,1.06,225,2024-01
2024-01,TRN,northeast,TRN-PR,미드나잇 블랙,179.9,335,56.5,1.06,178,2024-01
2024-01,TRN,northeast,TRN-PR,스틸 그레이,151.5,282,56.5,1.06,150,2024-01
2024-01,TRN,northeast,TRN-PR,실버,123.1,229,56.5,1.06,122,2024-01
2024-01,TRN,northeast,TRN-PR,오션 블루,94.7,176,56.5,1.06,94,2024-01
2024-01,TRN,northeast,TRN-PR,선셋 레드,75.7,141,56.5,1.06,75,2024-01
2024-01,TRN,northeast,TRN-PR,포레스트 그린,47.3,88,56.5,1.06,47,2024-01
2024-01,TRN,northeast,TRN-PR,샌드 베이지,47.3,88,56.5,1.06,47,2024-01
2024-01,TRN,northeast,TRN-SU,스노우 화이트,93.0,173,56.5,1.06,92,2024-01
2024-01,TRN,northeast,TRN-SU,미드나잇 블랙,73.6,137,56.5,1.06,73,2024-01
2024-01,TRN,northeast,TRN-SU,스틸 그레이,62.0,115,56.5,1.06,61,2024-01
2024-01,TRN,northeast,TRN-SU,실버,50.4,94,56.5,1.06,50,2024-01
2024-01,TRN,northeast,TRN-SU,오션 블루,38.7,72,56.5,1.06,38,2024-01
2024-01,TRN,northeast,TRN-SU,선셋 레드,31.0,58,56.5,1.06,31,2024-01
2024-01,TRN,northeast,TRN-SU,포레스트 그린,19.4,36,56.5,1.06,19,2024-01
2024-01,TRN,northeast,TRN-SU,샌드 베이지,19.4,36,56.5,1.06,19,2024-01
2024-01,TRN,southeast,TRN-CO,스노우 화이트,207.8,451,66.0,0.91,176,2024-01
2024-01,TRN,southeast,TRN-CO,미드나잇 블랙,164.5,357,66.0,0.91,140,2024-01
2024-01,TRN,southeast,TRN-CO,스틸 그레이,138.5,301,66.0,0.91,118,2024-01
2024-01,TRN,southeast,TRN-CO,실버,112.6,244,66.0,0.91,96,2024-01
2024-01,TRN,southeast,TRN-CO,오션 블루,86.6,188,66.0,0.91,73,2024-01
2024-01,TRN,southeast,TRN-CO,선셋 레드,69.3,150,66.0,0.91,59,2024-01
2024-01,TRN,southeast,TRN-CO,포레스트 그린,43.3,94,66.0,0.91,37,2024-01
2024-01,TRN,southeast,TRN-CO,샌드 베이지,43.3,94,66.0,0.91,37,2024-01
2024-01,TRN,southeast,TRN-PR,스노우 화이트,240.6,522,66.0,0.91,204,2024-01
2024-01,TRN,southeast,TRN-PR,미드나잇 블랙,190.5,413,66.0,0.91,162,2024-01
2024-01,TRN,southeast,TRN-PR,스틸 그레이,160.4,348,66.0,0.91,136,2024-01
2024-01,TRN,southeast,TRN-PR,실버,130.3,283,66.0,0.91,111,2024-01
2024-01,TRN,southeast,TRN-PR,오션 블루,100.3,218,66.0,0.91,85,2024-01
2024-01,TRN,southeast,TRN-PR,선셋 레드,80.2,174,66.0,0.91,68,2024-01
2024-01,TRN,southeast,TRN-PR,포레스트 그린,50.1,109,66.0,0.91,43,2024-01
2024-01,TRN,southeast,TRN-PR,샌드 베이지,50.1,109,66.0,0.91,43,2024-01
2024-01,TRN,southeast,TRN-SU,스노우 화이트,98.4,214,66.0,0.91,84,2024-01
2024-01,TRN,southeast,TRN-SU,미드나잇 블랙,77.9,169,66.0,0.91,66,2024-01
2024-01,TRN,southeast,TRN-SU,스틸 그레이,65.6,142,66.0,0.91,56,2024-01
2024-01,TRN,southeast,TRN-SU,실버,53.3,116,66.0,0.91,45,2024-01
2024-01,TRN,southeast,TRN-SU,오션 블루,41.0,89,66.0,0.91,35,2024-01
2024-01,TRN,southeast,TRN-SU,선셋 레드,32.8,71,66.0,0.91,28,2024-01
2024-01,TRN,southeast,TRN-SU,포레스트 그린,20.5,44,66.0,0.91,17,2024-01
2024-01,TRN,southeast,TRN-SU,샌드 베이지,20.5,44,66.0,0.91,17,2024-01
2024-01,VST,west,VST-CO,스노우 화이트,312.5,712,69.3,0.87,245,2024-01
2024-01,VST,west,VST-CO,미드나잇 블랙,247.4,564,69.3,0.87,194,2024-01
2024-01,VST,west,VST-CO,스틸 그레이,208.3,475,69.3,0.87,163,2024-01
