ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-04,TRN,west,TRN-CO,스노우 화이트,368.1,760,62.7,0.96,355,2025-04
2025-04,TRN,west,TRN-CO,미드나잇 블랙,291.4,601,62.7,0.96,281,2025-04
2025-04,TRN,west,TRN-CO,스틸 그레이,245.4,506,62.7,0.96,237,2025-04
2025-04,TRN,west,TRN-CO,실버,199.4,411,62.7,0.96,192,2025-04
2025-04,TRN,west,TRN-CO,오션 블루,153.4,317,62.7,0.96,148,2025-04
2025-04,TRN,west,TRN-CO,선셋 레드,122.7,253,62.7,0.96,118,2025-04
2025-04,TRN,west,TRN-CO,포레스트 그린,76.7,158,62.7,0.96,74,2025-04
2025-04,TRN,west,TRN-CO,샌드 베이지,76.7,158,62.7,0.96,74,2025-04
2025-04,TRN,west,TRN-PR,스노우 화이트,426.2,880,62.7,0.96,411,2025-04
2025-04,TRN,west,TRN-PR,미드나잇 블랙,337.4,696,62.7,0.96,325,2025-04
2025-04,TRN,west,TRN-PR,스틸 그레이,284.2,586,62.7,0.96,274,2025-04
2025-04,TRN,west,TRN-PR,실버,230.9,476,62.7,0.96,223,2025-04
2025-04,TRN,west,TRN-PR,오션 블루,177.6,366,62.7,0.96,171,2025-04
2025-04,TRN,west,TRN-PR,선셋 레드,142.1,293,62.7,0.96,137,2025-04
2025-04,TRN,west,TRN-PR,포레스트 그린,88.8,183,62.7,0.96,86,2025-04
2025-04,TRN,west,TRN-PR,샌드 베이지,88.8,183,62.7,0.96,86,2025-04
2025-04,TRN,west,TRN-SU,스노우 화이트,174.4,360,62.7,0.96,168,2025-04
2025-04,TRN,west,TRN-SU,미드나잇 블랙,138.0,285,62.7,0.96,133,2025-04
2025-04,TRN,west,TRN-SU,스틸 그레이,116.2,240,62.7,0.96,112,2025-04
2025-04,TRN,west,TRN-SU,실버,94.4,195,62.7,0.96,91,2025-04
2025-04,TRN,west,TRN-SU,오션 블루,72.7,150,62.7,0.96,70,2025-04
2025-04,TRN,west,TRN-SU,선셋 레드,58.1,120,62.7,0.96,56,2025-04
2025-04,TRN,west,TRN-SU,포레스트 그린,36.3,75,62.7,0.96,35,2025-04
2025-04,TRN,west,TRN-SU,샌드 베이지,36.3,75,62.7,0.96,35,2025-04
2025-04,TRN,central,TRN-CO,스노우 화이트,240.7,428,54.0,1.11,270,2025-04
2025-04,TRN,central,TRN-CO,미드나잇 블랙,190.5,339,54.0,1.11,213,2025-04
2025-04,TRN,central,TRN-CO,스틸 그레이,160.5,285,54.0,1.11,180,2025-04
2025-04,TRN,central,TRN-CO,실버,130.4,232,54.0,1.11,146,2025-04
2025-04,TRN,central,TRN-CO,오션 블루,100.3,178,54.0,1.11,112,2025-04
2025-04,TRN,central,TRN-CO,선셋 레드,80.2,143,54.0,1.11,90,2025-04
2025-04,TRN,central,TRN-CO,포레스트 그린,50.1,89,54.0,1.11,56,2025-04
2025-04,TRN,central,TRN-CO,샌드 베이지,50.1,89,54.0,1.11,56,2025-04
2025-04,TRN,central,TRN-PR,스노우 화이트,278.7,495,54.0,1.11,312,2025-04
2025-04,TRN,central,TRN-PR,미드나잇 블랙,220.6,392,54.0,1.11,247,2025-04
2025-04,TRN,central,TRN-PR,스틸 그레이,185.8,330,54.0,1.11,208,2025-04
2025-04,TRN,central,TRN-PR,실버,151.0,268,54.0,1.11,169,2025-04
2025-04,TRN,central,TRN-PR,오션 블루,116.1,206,54.0,1.11,130,2025-04
2025-04,TRN,central,TRN-PR,선셋 레드,92.9,165,54.0,1.11,104,2025-04
