ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2025-02,TRN,west,TRN-CO,스노우 화이트,351.5,740,64.0,0.94,319,2025-02
2025-02,TRN,west,TRN-CO,미드나잇 블랙,278.3,586,64.0,0.94,253,2025-02
2025-02,TRN,west,TRN-CO,스틸 그레이,234.4,494,64.0,0.94,213,2025-02
2025-02,TRN,west,TRN-CO,실버,190.4,401,64.0,0.94,173,2025-02
2025-02,TRN,west,TRN-CO,오션 블루,146.5,308,64.0,0.94,133,2025-02
2025-02,TRN,west,TRN-CO,선셋 레드,117.2,247,64.0,0.94,106,2025-02
2025-02,TRN,west,TRN-CO,포레스트 그린,73.2,154,64.0,0.94,66,2025-02
2025-02,TRN,west,TRN-CO,샌드 베이지,73.2,154,64.0,0.94,66,2025-02
2025-02,TRN,west,TRN-PR,스노우 화이트,407.0,857,64.0,0.94,369,2025-02
2025-02,TRN,west,TRN-PR,미드나잇 블랙,322.2,679,64.0,0.94,292,2025-02
2025-02,TRN,west,TRN-PR,스틸 그레이,271.4,572,64.0,0.94,246,2025-02
2025-02,TRN,west,TRN-PR,실버,220.5,464,64.0,0.94,200,2025-02
2025-02,TRN,west,TRN-PR,오션 블루,169.6,357,64.0,0.94,154,2025-02
2025-02,TRN,west,TRN-PR,선셋 레드,135.7,286,64.0,0.94,123,2025-02
2025-02,TRN,west,TRN-PR,포레스트 그린,84.8,179,64.0,0.94,77,2025-02
2025-02,TRN,west,TRN-PR,샌드 베이지,84.8,179,64.0,0.94,77,2025-02
2025-02,TRN,west,TRN-SU,스노우 화이트,166.5,351,64.0,0.94,151,2025-02
2025-02,TRN,west,TRN-SU,미드나잇 블랙,131.8,278,64.0,0.94,120,2025-02
2025-02,TRN,west,TRN-SU,스틸 그레이,111.0,234,64.0,0.94,101,2025-02
2025-02,TRN,west,TRN-SU,실버,90.2,190,64.0,0.94,82,2025-02
2025-02,TRN,west,TRN-SU,오션 블루,69.4,146,64.0,0.94,63,2025-02
2025-02,TRN,west,TRN-SU,선셋 레드,55.5,117,64.0,0.94,50,2025-02
2025-02,TRN,west,TRN-SU,포레스트 그린,34.7,73,64.0,0.94,31,2025-02
2025-02,TRN,west,TRN-SU,샌드 베이지,34.7,73,64.0,0.94,31,2025-02
2025-02,TRN,central,TRN-CO,스노우 화이트,229.8,417,55.1,1.09,242,2025-02
2025-02,TRN,central,TRN-CO,미드나잇 블랙,182.0,330,55.1,1.09,192,2025-02
2025-02,TRN,central,TRN-CO,스틸 그레이,153.2,278,55.1,1.09,161,2025-02
2025-02,TRN,central,TRN-CO,실버,124.5,226,55.1,1.09,131,2025-02
2025-02,TRN,central,TRN-CO,오션 블루,95.8,174,55.1,1.09,101,2025-02
2025-02,TRN,central,TRN-CO,선셋 레드,76.6,139,55.1,1.09,81,2025-02
2025-02,TRN,central,TRN-CO,포레스트 그린,47.9,87,55.1,1.09,50,2025-02
2025-02,TRN,central,TRN-CO,샌드 베이지,47.9,87,55.1,1.09,50,2025-02
2025-02,TRN,central,TRN-PR,스노우 화이트,266.1,483,55.1,1.09,280,2025-02
2025-02,TRN,central,TRN-PR,미드나잇 블랙,210.7,382,55.1,1.09,222,2025-02
2025-02,TRN,central,TRN-PR,스틸 그레이,177.4,322,55.1,1.09,187,2025-02
2025-02,TRN,central,TRN-PR,실버,144.2,261,55.1,1.09,152,2025-02
2025-02,TRN,central,TRN-PR,오션 블루,110.9,201,55.1,1.09,117,2025-02
2025-02,TRN,central,TRN-PR,선셋 레드,88.7,161,55.1,1.09,93,2025-02
2025-02,TRN,central,TRN-PR,포레스트 그린,55.4,101,55.1,1.09,58,2025-02
2025-02,TRN,central,TRN-PR,샌드 베이지,55.4,101,55.1,1.09,58,2025-02
2025-02,TRN,central,TRN-SU,스노우 화이트,108.9,197,55.1,1.09,115,2025-02
2025-02,TRN,central,TRN-SU,미드나잇 블랙,86.2,156,55.1,1.09,91,2025-02
2025-02,TRN,central,TRN-SU,스틸 그레이,72.6,132,55.1,1.09,76,2025-02
2025-02,TRN,central,TRN-SU,실버,59.0,107,55.1,1.09,62,2025-02
2025-02,TRN,central,TRN-SU,오션 블루,45.4,82,55.1,1.09,48,2025-02
2025-02,TRN,central,TRN-SU,선셋 레드,36.3,66,55.1,1.09,38,2025-02
2025-02,TRN,central,TRN-SU,포레스트 그린,22.7,41,55.1,1.09,24,2025-02
2025-02,TRN,central,TRN-SU,샌드 베이지,22.7,41,55.1,1.09,24,2025-02
2025-02,TRN,south,TRN-CO,스노우 화이트,297.5,603,61.7,0.97,280,2025-02
2025-02,TRN,south,TRN-CO,미드나잇 블랙,235.5,478,61.7,0.97,222,2025-02
2025-02,TRN,south,TRN-CO,스틸 그레이,198.3,402,61.7,0.97,187,2025-02
2025-02,TRN,south,TRN-CO,실버,161.1,327,61.7,0.97,152,2025-02
2025-02,TRN,south,TRN-CO,오션 블루,123.9,251,61.7,0.97,117,2025-02
2025-02,TRN,south,TRN-CO,선셋 레드,99.2,201,61.7,0.97,93,2025-02
2025-02,TRN,south,TRN-CO,포레스트 그린,62.0,126,61.7,0.97,58,2025-02
2025-02,TRN,south,TRN-CO,샌드 베이지,62.0,126,61.7,0.97,58,2025-02
