ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2026-03,TRN,west,TRN-CO,스노우 화이트,370.0,791,65.0,0.92,388,2026-03
2026-03,TRN,west,TRN-CO,미드나잇 블랙,292.9,626,65.0,0.92,307,2026-03
2026-03,TRN,west,TRN-CO,스틸 그레이,246.7,528,65.0,0.92,259,2026-03
2026-03,TRN,west,TRN-CO,실버,200.4,429,65.0,0.92,210,2026-03
2026-03,TRN,west,TRN-CO,오션 블루,154.2,330,65.0,0.92,162,2026-03
2026-03,TRN,west,TRN-CO,선셋 레드,123.3,264,65.0,0.92,129,2026-03
2026-03,TRN,west,TRN-CO,포레스트 그린,77.1,165,65.0,0.92,81,2026-03
2026-03,TRN,west,TRN-CO,샌드 베이지,77.1,165,65.0,0.92,81,2026-03
2026-03,TRN,west,TRN-PR,스노우 화이트,428.5,916,65.0,0.92,449,2026-03
2026-03,TRN,west,TRN-PR,미드나잇 블랙,339.2,725,65.0,0.92,356,2026-03
2026-03,TRN,west,TRN-PR,스틸 그레이,285.6,611,65.0,0.92,300,2026-03
2026-03,TRN,west,TRN-PR,실버,232.1,496,65.0,0.92,243,2026-03
2026-03,TRN,west,TRN-PR,오션 블루,178.5,382,65.0,0.92,187,2026-03
2026-03,TRN,west,TRN-PR,선셋 레드,142.8,305,65.0,0.92,150,2026-03
2026-03,TRN,west,TRN-PR,포레스트 그린,89.3,191,65.0,0.92,94,2026-03
2026-03,TRN,west,TRN-PR,샌드 베이지,89.3,191,65.0,0.92,94,2026-03
2026-03,TRN,west,TRN-SU,스노우 화이트,175.3,375,65.0,0.92,184,2026-03
2026-03,TRN,west,TRN-SU,미드나잇 블랙,138.8,297,65.0,0.92,146,2026-03
2026-03,TRN,west,TRN-SU,스틸 그레이,116.9,250,65.0,0.92,123,2026-03
2026-03,TRN,west,TRN-SU,실버,94.9,203,65.0,0.92,100,2026-03
2026-03,TRN,west,TRN-SU,오션 블루,73.0,156,65.0,0.92,77,2026-03
2026-03,TRN,west,TRN-SU,선셋 레드,58.4,125,65.0,0.92,61,2026-03
2026-03,TRN,west,TRN-SU,포레스트 그린,36.5,78,65.0,0.92,38,2026-03
2026-03,TRN,west,TRN-SU,샌드 베이지,36.5,78,65.0,0.92,38,2026-03
2026-03,TRN,central,TRN-CO,스노우 화이트,241.9,446,56.0,1.07,295,2026-03
2026-03,TRN,central,TRN-CO,미드나잇 블랙,191.5,353,56.0,1.07,233,2026-03
2026-03,TRN,central,TRN-CO,스틸 그레이,161.3,297,56.0,1.07,196,2026-03
2026-03,TRN,central,TRN-CO,실버,131.1,241,56.0,1.07,160,2026-03
2026-03,TRN,central,TRN-CO,오션 블루,100.8,186,56.0,1.07,123,2026-03
2026-03,TRN,central,TRN-CO,선셋 레드,80.6,149,56.0,1.07,98,2026-03
2026-03,TRN,central,TRN-CO,포레스트 그린,50.4,93,56.0,1.07,61,2026-03
2026-03,TRN,central,TRN-CO,샌드 베이지,50.4,93,56.0,1.07,61,2026-03
2026-03,TRN,central,TRN-PR,스노우 화이트,280.1,516,56.0,1.07,341,2026-03
2026-03,TRN,central,TRN-PR,미드나잇 블랙,221.8,408,56.0,1.07,270,2026-03
2026-03,TRN,central,TRN-PR,스틸 그레이,186.8,344,56.0,1.07,227,2026-03
2026-03,TRN,central,TRN-PR,실버,151.7,279,56.0,1.07,185,2026-03
2026-03,TRN,central,TRN-PR,오션 블루,116.7,215,56.0,1.07,142,2026-03
2026-03,TRN,central,TRN-PR,선셋 레드,93.4,172,56.0,1.07,114,2026-03
2026-03,TRN,central,TRN-PR,포레스트 그린,58.4,107,56.0,1.07,71,2026-03
2026-03,TRN,central,TRN-PR,샌드 베이지,58.4,107,56.0,1.07,71,2026-03
2026-03,TRN,central,TRN-SU,스노우 화이트,114.6,211,56.0,1.07,140,2026-03
2026-03,TRN,central,TRN-SU,미드나잇 블랙,90.7,167,56.0,1.07,111,2026-03
2026-03,TRN,central,TRN-SU,스틸 그레이,76.4,141,56.0,1.07,93,2026-03
2026-03,TRN,central,TRN-SU,실버,62.1,114,56.0,1.07,76,2026-03
2026-03,TRN,central,TRN-SU,오션 블루,47.8,88,56.0,1.07,58,2026-03
2026-03,TRN,central,TRN-SU,선셋 레드,38.2,70,56.0,1.07,47,2026-03
2026-03,TRN,central,TRN-SU,포레스트 그린,23.9,44,56.0,1.07,29,2026-03
2026-03,TRN,central,TRN-SU,샌드 베이지,23.9,44,56.0,1.07,29,2026-03
2026-03,TRN,south,TRN-CO,스노우 화이트,313.1,645,62.6,0.96,341,2026-03
2026-03,TRN,south,TRN-CO,미드나잇 블랙,247.9,510,62.6,0.96,270,2026-03
2026-03,TRN,south,TRN-CO,스틸 그레이,208.7,430,62.6,0.96,227,2026-03
2026-03,TRN,south,TRN-CO,실버,169.6,349,62.6,0.96,185,2026-03
2026-03,TRN,south,TRN-CO,오션 블루,130.5,269,62.6,0.96,142,2026-03
2026-03,TRN,south,TRN-CO,선셋 레드,104.4,215,62.6,0.96,114,2026-03
2026-03,TRN,south,TRN-CO,포레스트 그린,65.2,134,62.6,0.96,71,2026-03
2026-03,TRN,south,TRN-CO,샌드 베이지,65.2,134,62.6,0.96,71,2026-03
2026-03,TRN,south,TRN-PR,스노우 화이트,362.5,747,62.6,0.96,395,2026-03
2026-03,TRN,south,TRN-PR,미드나잇 블랙,287.0,591,62.6,0.96,313,2026-03
2026-03,TRN,south,TRN-PR,스틸 그레이,241.7,498,62.6,0.96,263,2026-03
2026-03,TRN,south,TRN-PR,실버,196.4,404,62.6,0.96,214,2026-03
2026-03,TRN,south,TRN-PR,오션 블루,151.1,311,62.6,0.96,165,2026-03
2026-03,TRN,south,TRN-PR,선셋 레드,120.8,249,62.6,0.96,132,2026-03
2026-03,TRN,south,TRN-PR,포레스트 그린,75.5,156,62.6,0.96,82,2026-03
2026-03,TRN,south,TRN-PR,샌드 베이지,75.5,156,62.6,0.96,82,2026-03
2026-03,TRN,south,TRN-SU,스노우 화이트,148.3,305,62.6,0.96,162,2026-03
2026-03,TRN,south,TRN-SU,미드나잇 블랙,117.4,242,62.6,0.96,128,2026-03
2026-03,TRN,south,TRN-SU,스틸 그레이,98.9,204,62.6,0.96,108,2026-03
2026-03,TRN,south,TRN-SU,실버,80.3,165,62.6,0.96,88,2026-03
2026-03,TRN,south,TRN-SU,오션 블루,61.8,127,62.6,0.96,67,2026-03
2026-03,TRN,south,TRN-SU,선셋 레드,49.4,102,62.6,0.96,54,2026-03
2026-03,TRN,south,TRN-SU,포레스트 그린,30.9,64,62.6,0.96,34,2026-03
2026-03,TRN,south,TRN-SU,샌드 베이지,30.9,64,62.6,0.96,34,2026-03
2026-03,TRN,northeast,TRN-CO,스노우 화이트,241.9,431,54.2,1.11,305,2026-03
2026-03,TRN,northeast,TRN-CO,미드나잇 블랙,191.5,341,54.2,1.11,241,2026-03
2026-03,TRN,northeast,TRN-CO,스틸 그레이,161.3,287,54.2,1.11,203,2026-03
2026-03,TRN,northeast,TRN-CO,실버,131.1,234,54.2,1.11,165,2026-03
