ym_order,model_id,zone_id,trim_id,color,retail_ma3,stock_qty,ds_days,dos_weight,order_qty,prod_ym
2024-10,TRN,west,TRN-CO,스노우 화이트,353.1,747,64.3,0.93,316,2024-10
2024-10,TRN,west,TRN-CO,미드나잇 블랙,279.5,591,64.3,0.93,250,2024-10
2024-10,TRN,west,TRN-CO,스틸 그레이,235.4,498,64.3,0.93,211,2024-10
2024-10,TRN,west,TRN-CO,실버,191.3,405,64.3,0.93,171,2024-10
2024-10,TRN,west,TRN-CO,오션 블루,147.1,311,64.3,0.93,132,2024-10
2024-10,TRN,west,TRN-CO,선셋 레드,117.7,249,64.3,0.93,105,2024-10
2024-10,TRN,west,TRN-CO,포레스트 그린,73.6,156,64.3,0.93,66,2024-10
2024-10,TRN,west,TRN-CO,샌드 베이지,73.6,156,64.3,0.93,66,2024-10
2024-10,TRN,west,TRN-PR,스노우 화이트,408.8,865,64.3,0.93,366,2024-10
2024-10,TRN,west,TRN-PR,미드나잇 블랙,323.7,685,64.3,0.93,290,2024-10
2024-10,TRN,west,TRN-PR,스틸 그레이,272.6,577,64.3,0.93,244,2024-10
2024-10,TRN,west,TRN-PR,실버,221.5,468,64.3,0.93,198,2024-10
2024-10,TRN,west,TRN-PR,오션 블루,170.4,360,64.3,0.93,153,2024-10
2024-10,TRN,west,TRN-PR,선셋 레드,136.3,288,64.3,0.93,122,2024-10
2024-10,TRN,west,TRN-PR,포레스트 그린,85.2,180,64.3,0.93,76,2024-10
2024-10,TRN,west,TRN-PR,샌드 베이지,85.2,180,64.3,0.93,76,2024-10
2024-10,TRN,west,TRN-SU,스노우 화이트,167.3,354,64.3,0.93,150,2024-10
2024-10,TRN,west,TRN-SU,미드나잇 블랙,132.4,280,64.3,0.93,119,2024-10
2024-10,TRN,west,TRN-SU,스틸 그레이,111.5,236,64.3,0.93,100,2024-10
2024-10,TRN,west,TRN-SU,실버,90.6,192,64.3,0.93,81,2024-10
2024-10,TRN,west,TRN-SU,오션 블루,69.7,147,64.3,0.93,62,2024-10
2024-10,TRN,west,TRN-SU,선셋 레드,55.8,118,64.3,0.93,50,2024-10
2024-10,TRN,west,TRN-SU,포레스트 그린,34.8,74,64.3,0.93,31,2024-10
2024-10,TRN,west,TRN-SU,샌드 베이지,34.8,74,64.3,0.93,31,2024-10
2024-10,TRN,central,TRN-CO,스노우 화이트,230.9,421,55.4,1.08,240,2024-10
2024-10,TRN,central,TRN-CO,미드나잇 블랙,182.8,333,55.4,1.08,190,2024-10
2024-10,TRN,central,TRN-CO,스틸 그레이,153.9,280,55.4,1.08,160,2024-10
2024-10,TRN,central,TRN-CO,실버,125.1,228,55.4,1.08,130,2024-10
2024-10,TRN,central,TRN-CO,오션 블루,96.2,175,55.4,1.08,100,2024-10
2024-10,TRN,central,TRN-CO,선셋 레드,77.0,140,55.4,1.08,80,2024-10
2024-10,TRN,central,TRN-CO,포레스트 그린,48.1,88,55.4,1.08,50,2024-10
2024-10,TRN,central,TRN-CO,샌드 베이지,48.1,88,55.4,1.08,50,2024-10
2024-10,TRN,central,TRN-PR,스노우 화이트,267.3,487,55.4,1.08,278,2024-10
2024-10,TRN,central,TRN-PR,미드나잇 블랙,211.6,385,55.4,1.08,220,2024-10
2024-10,TRN,central,TRN-PR,스틸 그레이,178.2,325,55.4,1.08,185,2024-10
2024-10,TRN,central,TRN-PR,실버,144.8,264,55.4,1.08,151,2024-10
2024-10,TRN,central,TRN-PR,오션 블루,111.4,203,55.4,1.08,116,2024-10
2024-10,TRN,central,TRN-PR,선셋 레드,89.1,162,55.4,1.08,93,2024-10
2024-10,TRN,central,TRN-PR,포레스트 그린,55.7,101,55.4,1.08,58,2024-10
2024-10,TRN,central,TRN-PR,샌드 베이지,55.7,101,55.4,1.08,58,2024-10
2024-10,TRN,central,TRN-SU,스노우 화이트,109.4,199,55.4,1.08,114,2024-10
2024-10,TRN,central,TRN-SU,미드나잇 블랙,86.6,158,55.4,1.08,90,2024-10
2024-10,TRN,central,TRN-SU,스틸 그레이,72.9,133,55.4,1.08,76,2024-10
2024-10,TRN,central,TRN-SU,실버,59.2,108,55.4,1.08,62,2024-10
2024-10,TRN,central,TRN-SU,오션 블루,45.6,83,55.4,1.08,47,2024-10
2024-10,TRN,central,TRN-SU,선셋 레드,36.5,66,55.4,1.08,38,2024-10
2024-10,TRN,central,TRN-SU,포레스트 그린,22.8,41,55.4,1.08,24,2024-10
2024-10,TRN,central,TRN-SU,샌드 베이지,22.8,41,55.4,1.08,24,2024-10
2024-10,TRN,south,TRN-CO,스노우 화이트,298.8,609,61.9,0.97,278,2024-10
2024-10,TRN,south,TRN-CO,미드나잇 블랙,236.5,482,61.9,0.97,220,2024-10
2024-10,TRN,south,TRN-CO,스틸 그레이,199.2,406,61.9,0.97,185,2024-10
2024-10,TRN,south,TRN-CO,실버,161.8,330,61.9,0.97,150,2024-10
2024-10,TRN,south,TRN-CO,오션 블루,124.5,254,61.9,0.97,116,2024-10
2024-10,TRN,south,TRN-CO,선셋 레드,99.6,203,61.9,0.97,93,2024-10
2024-10,TRN,south,TRN-CO,포레스트 그린,62.2,127,61.9,0.97,58,2024-10
2024-10,TRN,south,TRN-CO,샌드 베이지,62.2,127,61.9,0.97,58,2024-10
2024-10,TRN,south,TRN-PR,스노우 화이트,345.9,705,61.9,0.97,322,2024-10
2024-10,TRN,south,TRN-PR,미드나잇 블랙,273.9,558,61.9,0.97,255,2024-10
2024-10,TRN,south,TRN-PR,스틸 그레이,230.6,470,61.9,0.97,214,2024-10
2024-10,TRN,south,TRN-PR,실버,187.4,382,61.9,0.97,174,2024-10
2024-10,TRN,south,TRN-PR,오션 블루,144.1,294,61.9,0.97,134,2024-10
2024-10,TRN,south,TRN-PR,선셋 레드,115.3,235,61.9,0.97,107,2024-10
2024-10,TRN,south,TRN-PR,포레스트 그린,72.1,147,61.9,0.97,67,2024-10
2024-10,TRN,south,TRN-PR,샌드 베이지,72.1,147,61.9,0.97,67,2024-10
2024-10,TRN,south,TRN-SU,스노우 화이트,141.5,288,61.9,0.97,132,2024-10
2024-10,TRN,south,TRN-SU,미드나잇 블랙,112.0,228,61.9,0.97,104,2024-10
2024-10,TRN,south,TRN-SU,스틸 그레이,94.3,192,61.9,0.97,88,2024-10
2024-10,TRN,south,TRN-SU,실버,76.7,156,61.9,0.97,71,2024-10
2024-10,TRN,south,TRN-SU,오션 블루,59.0,120,61.9,0.97,55,2024-10
2024-10,TRN,south,TRN-SU,선셋 레드,47.2,96,61.9,0.97,44,2024-10
2024-10,TRN,south,TRN-SU,포레스트 그린,29.5,60,61.9,0.97,27,2024-10
2024-10,TRN,south,TRN-SU,샌드 베이지,29.5,60,61.9,0.97,27,2024-10
2024-10,TRN,northeast,TRN-CO,스노우 화이트,230.9,407,53.6,1.12,248,2024-10
2024-10,TRN,northeast,TRN-CO,미드나잇 블랙,182.8,322,53.6,1.12,196,2024-10
2024-10,TRN,northeast,TRN-CO,스틸 그레이,153.9,271,53.6,1.12,165,2024-10
2024-10,TRN,northeast,TRN-CO,실버,125.1,220,53.6,1.12,134,2024-10
2024-10,TRN,northeast,TRN-CO,오션 블루,96.2,170,53.6,1.12,103,2024-10
2024-10,TRN,northeast,TRN-CO,선셋 레드,77.0,136,53.6,1.12,83,2024-10
2024-10,TRN,northeast,TRN-CO,포레스트 그린,48.1,85,53.6,1.12,52,2024-10
2024-10,TRN,northeast,TRN-CO,샌드 베이지,48.1,85,53.6,1.12,52,2024-10
2024-10,TRN,northeast,TRN-PR,스노우 화이트,267.3,471,53.6,1.12,287,2024-10
2024-10,TRN,northeast,TRN-PR,미드나잇 블랙,211.6,373,53.6,1.12,227,2024-10
2024-10,TRN,northeast,TRN-PR,스틸 그레이,178.2,314,53.6,1.12,191,2024-10
2024-10,TRN,northeast,TRN-PR,실버,144.8,255,53.6,1.12,156,2024-10
2024-10,TRN,northeast,TRN-PR,오션 블루,111.4,196,53.6,1.12,120,2024-10
2024-10,TRN,northeast,TRN-PR,선셋 레드,89.1,157,53.6,1.12,96,2024-10
2024-10,TRN,northeast,TRN-PR,포레스트 그린,55.7,98,53.6,1.12,60,2024-10
2024-10,TRN,northeast,TRN-PR,샌드 베이지,55.7,98,53.6,1.12,60,2024-10
2024-10,TRN,northeast,TRN-SU,스노우 화이트,109.4,193,53.6,1.12,117,2024-10
2024-10,TRN,northeast,TRN-SU,미드나잇 블랙,86.6,153,53.6,1.12,93,2024-10
2024-10,TRN,northeast,TRN-SU,스틸 그레이,72.9,129,53.6,1.12,78,2024-10
2024-10,TRN,northeast,TRN-SU,실버,59.2,104,53.6,1.12,64,2024-10
2024-10,TRN,northeast,TRN-SU,오션 블루,45.6,80,53.6,1.12,49,2024-10
2024-10,TRN,northeast,TRN-SU,선셋 레드,36.5,64,53.6,1.12,39,2024-10
2024-10,TRN,northeast,TRN-SU,포레스트 그린,22.8,40,53.6,1.12,24,2024-10
2024-10,TRN,northeast,TRN-SU,샌드 베이지,22.8,40,53.6,1.12,24,2024-10
2024-10,TRN,southeast,TRN-CO,스노우 화이트,244.5,503,62.5,0.96,225,2024-10
2024-10,TRN,southeast,TRN-CO,미드나잇 블랙,193.5,398,62.5,0.96,178,2024-10
2024-10,TRN,southeast,TRN-CO,스틸 그레이,163.0,335,62.5,0.96,150,2024-10
2024-10,TRN,southeast,TRN-CO,실버,132.4,272,62.5,0.96,122,2024-10
2024-10,TRN,southeast,TRN-CO,오션 블루,101.9,209,62.5,0.96,94,2024-10
2024-10,TRN,southeast,TRN-CO,선셋 레드,81.5,168,62.5,0.96,75,2024-10
2024-10,TRN,southeast,TRN-CO,포레스트 그린,50.9,105,62.5,0.96,47,2024-10
2024-10,TRN,southeast,TRN-CO,샌드 베이지,50.9,105,62.5,0.96,47,2024-10
2024-10,TRN,southeast,TRN-PR,스노우 화이트,283.0,582,62.5,0.96,261,2024-10
2024-10,TRN,southeast,TRN-PR,미드나잇 블랙,224.1,461,62.5,0.96,206,2024-10
2024-10,TRN,southeast,TRN-PR,스틸 그레이,188.7,388,62.5,0.96,174,2024-10
2024-10,TRN,southeast,TRN-PR,실버,153.3,315,62.5,0.96,141,2024-10
2024-10,TRN,southeast,TRN-PR,오션 블루,117.9,243,62.5,0.96,109,2024-10
2024-10,TRN,southeast,TRN-PR,선셋 레드,94.3,194,62.5,0.96,87,2024-10
2024-10,TRN,southeast,TRN-PR,포레스트 그린,59.0,121,62.5,0.96,54,2024-10
2024-10,TRN,southeast,TRN-PR,샌드 베이지,59.0,121,62.5,0.96,54,2024-10
2024-10,TRN,southeast,TRN-SU,스노우 화이트,115.8,238,62.5,0.96,107,2024-10
2024-10,TRN,southeast,TRN-SU,미드나잇 블랙,91.7,189,62.5,0.96,84,2024-10
2024-10,TRN,southeast,TRN-SU,스틸 그레이,77.2,159,62.5,0.96,71,2024-10
2024-10,TRN,southeast,TRN-SU,실버,62.7,129,62.5,0.96,58,2024-10
2024-10,TRN,southeast,TRN-SU,오션 블루,48.2,99,62.5,0.96,44,2024-10
2024-10,TRN,southeast,TRN-SU,선셋 레드,38.6,79,62.5,0.96,36,2024-10
2024-10,TRN,southeast,TRN-SU,포레스트 그린,24.1,50,62.5,0.96,22,2024-10
2024-10,TRN,southeast,TRN-SU,샌드 베이지,24.1,50,62.5,0.96,22,2024-10
2024-10,VST,west,VST-CO,스노우 화이트,376.9,801,64.6,0.93,323,2024-10
2024-10,VST,west,VST-CO,미드나잇 블랙,298.4,634,64.6,0.93,256,2024-10
2024-10,VST,west,VST-CO,스틸 그레이,251.3,534,64.6,0.93,216,2024-10
