ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,127,127,538178,215312,281,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,101,100,426058,170456,222,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,85,84,358785,143542,187,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,69,69,291513,116628,152,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,53,53,224241,89713,117,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,42,42,179393,71771,94,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,26,26,112120,44857,59,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,26,26,112120,44857,59,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,42,42,179393,71771,94,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,34,33,142019,56819,74,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,28,28,119595,47847,62,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,23,23,97171,38876,51,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,18,18,74747,29904,39,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,14,14,59798,23924,31,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,9,9,37373,14952,20,67,88.5
2026-02,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,9,9,37373,14952,20,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,127,127,538178,215312,281,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,101,100,426058,170456,222,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,85,84,358785,143542,187,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,69,69,291513,116628,152,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,53,53,224241,89713,117,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,42,42,179393,71771,94,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,26,26,112120,44857,59,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,26,26,112120,44857,59,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,42,42,179393,71771,94,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,34,33,142019,56819,74,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,28,28,119595,47847,62,67,88.5
2026-02,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,23,23,97171,38876,51,67,88.5
