ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,86,86,363793,150237,178,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,68,68,288003,118938,141,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,57,57,242529,100158,119,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,46,46,197055,81379,97,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,36,36,151581,62599,74,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,29,29,121264,50079,59,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,18,18,75790,31299,37,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,18,18,75790,31299,37,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,29,29,121264,50079,59,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,23,23,96001,39646,47,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,19,19,80843,33386,40,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,15,15,65685,27126,32,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,12,12,50527,20866,25,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,10,10,40421,16693,20,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,6,6,25263,10433,12,63,88.5
2025-09,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,6,6,25263,10433,12,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,73,73,309898,127980,152,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,58,58,245336,101317,120,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,49,49,206599,85320,101,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,40,39,167861,69322,82,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,30,30,129124,53325,63,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,24,24,103299,42660,51,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,15,15,64562,26662,32,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,15,15,64562,26662,32,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,24,24,103299,42660,51,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,19,19,81779,33772,40,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,16,16,68866,28440,34,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,13,13,55954,23107,27,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,10,10,43041,17775,21,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,8,8,34433,14220,17,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,5,5,21521,8887,11,63,88.5
2025-09,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,5,5,21521,8887,11,63,88.5
2025-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,99,99,457863,210588,206,63,88.5
2025-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,79,78,362475,166716,163,63,88.5
2025-09,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,66,66,305242,140392,138,63,88.5
