ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,23,22,93713,23424,47,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,18,17,74189,18544,38,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,16,15,62475,15616,32,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,13,12,50761,12688,26,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,10,9,39047,9760,20,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,8,7,31238,7808,16,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,5,5,19523,4880,10,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,5,5,19523,4880,10,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,8,7,31238,7808,16,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,6,6,24730,6181,13,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,5,5,20825,5205,11,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,4,4,16920,4229,9,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,3,3,13016,3253,7,62,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,3,2,10413,2603,5,53,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,2,2,6508,1627,3,33,88.5
2024-11,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,2,2,6508,1627,3,33,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,14,14,57437,14357,29,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,11,11,45471,11366,23,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,10,9,38291,9571,19,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,8,7,31112,7776,16,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,6,6,23932,5982,12,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,5,5,19146,4786,10,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,3,3,11966,2991,6,61,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,3,3,11966,2991,6,61,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,5,5,19146,4786,10,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,4,4,15157,3789,8,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,3,3,12764,3190,6,62,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,3,2,10371,2592,5,53,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,2,2,7977,1994,4,40,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,2,2,6382,1595,3,32,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,3989,997,2,20,88.5
2024-11,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,3989,997,2,20,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,27,26,117945,36558,55,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,21,20,93373,28942,43,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,18,17,78630,24372,37,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,15,14,63887,19802,30,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,11,11,49144,15233,23,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,9,9,39315,12186,18,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,6,5,24572,7616,11,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,6,5,24572,7616,11,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,9,9,39315,12186,18,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,7,7,31124,9647,14,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,6,6,26210,8124,12,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,5,5,21296,6601,10,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,4,4,16381,5078,8,62,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,3,3,13105,4062,6,61,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,2,2,8191,2539,4,38,88.5
2024-11,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,2,2,8191,2539,4,38,88.5
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,17,16,72289,22407,34,62,88.5
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,13,12,57229,17738,27,62,88.5
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,11,10,48193,14938,22,62,88.5
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,9,8,39157,12137,18,62,88.5
2024-11,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,7,7,30120,9336,14,62,88.5
