ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,154,145,616520,210245,316,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,122,115,488078,166444,250,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,103,97,411013,140163,210,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,84,78,333948,113883,171,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,64,60,256883,87602,131,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,51,48,205507,70082,105,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,32,30,128442,43801,66,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,32,30,128442,43801,66,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,51,48,205507,70082,105,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,41,38,162693,55481,83,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,34,32,137004,46721,70,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,28,26,111316,37961,57,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,21,20,85628,29201,44,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,17,16,68502,23361,35,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,11,10,42814,14600,22,62,88.5
2024-02,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,11,10,42814,14600,22,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,69,65,274405,93577,140,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,54,51,217237,74082,111,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,46,43,182937,62385,94,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,37,35,148636,50688,76,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,29,27,114335,38990,59,62,88.5
2024-02,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,23,22,91468,31192,47,62,88.5
