ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,153,153,652133,265054,309,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,121,121,516272,209834,245,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,102,102,434755,176702,206,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,83,83,353239,143571,168,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,64,64,271722,110439,129,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,51,51,217378,88351,103,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,32,32,135861,55220,64,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,32,32,135861,55220,64,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,51,51,217378,88351,103,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,40,40,172091,69945,82,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,34,34,144918,58901,69,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,28,28,117746,47857,56,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,21,21,90574,36813,43,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,17,17,72459,29450,34,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,11,11,45287,18407,21,62,88.5
2025-02,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,11,11,45287,18407,21,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,103,104,442050,179667,210,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,82,82,349956,142237,166,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,69,69,294700,119778,140,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,56,56,239444,97320,114,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,43,43,184187,74861,87,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,34,35,147350,59889,70,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,22,22,92094,37431,44,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,22,22,92094,37431,44,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,34,35,147350,59889,70,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,27,27,116652,47412,55,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,23,23,98233,39926,47,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,19,19,79815,32440,38,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,14,14,61396,24954,29,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,11,12,49117,19963,23,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,7,7,30698,12477,15,62,88.5
2025-02,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,7,7,30698,12477,15,62,88.5
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,177,177,820762,372565,358,62,88.5
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,140,141,649770,294948,284,62,88.5
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,118,118,547175,248377,239,62,88.5
2025-02,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,96,96,444579,201806,194,62,88.5
