ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,181,199,844867,391852,343,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,144,157,668853,310216,272,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,121,132,563245,261234,229,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,98,108,457637,212253,186,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,76,83,352028,163272,143,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,60,66,281622,130617,114,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,38,41,176014,81636,72,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,38,41,176014,81636,72,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,60,66,281622,130617,114,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,48,52,222951,103405,91,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,40,44,187748,87078,76,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,33,36,152546,70751,62,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,25,28,117343,54424,48,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,20,22,93874,43539,38,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,13,14,58671,27212,24,58,88.5
2024-05,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,13,14,58671,27212,24,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,90,99,419904,194753,171,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,71,78,332424,154179,135,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,60,66,279936,129835,114,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,49,53,227448,105491,92,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,38,41,174960,81147,71,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,30,33,139968,64918,57,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,19,21,87480,40573,36,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,19,21,87480,40573,36,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,30,33,139968,64918,57,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,24,26,110808,51393,45,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,20,22,93312,43278,38,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,18,75816,35164,31,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,13,14,58320,27049,24,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,11,46656,21639,19,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,7,29160,13524,12,58,88.5
2024-05,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,7,29160,13524,12,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,210,230,1063334,538790,398,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,166,182,841806,426542,315,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,140,153,708889,359193,265,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,114,125,575973,291844,215,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,88,96,443056,224496,166,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,70,77,354445,179597,133,58,88.5
2024-05,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,44,48,221528,112248,83,58,88.5
