ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,175,176,749400,329241,306,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,139,139,593275,260649,242,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,117,117,499600,219494,204,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,95,95,405925,178339,166,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,73,73,312250,137184,127,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,58,59,249800,109747,102,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,37,37,156125,68592,64,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,37,37,156125,68592,64,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,58,59,249800,109747,102,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,46,46,197758,86883,81,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,39,39,166533,73165,68,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,32,32,135308,59446,55,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,24,24,104083,45728,42,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,19,20,83267,36582,34,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,12,12,52042,22864,21,53,88.5
2025-03,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,12,12,52042,22864,21,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,123,123,525090,230693,214,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,97,98,415696,182632,170,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,82,82,350060,153795,143,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,67,67,284424,124959,116,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,51,51,218787,96122,89,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,41,41,175030,76898,71,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,26,26,109394,48061,45,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,26,26,109394,48061,45,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,41,41,175030,76898,71,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,32,33,138565,60877,57,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,27,27,116687,51265,48,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,22,22,94808,41653,39,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,17,17,72929,32041,30,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,14,14,58343,25633,24,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,9,9,36465,16020,15,53,88.5
2025-03,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,9,9,36465,16020,15,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,203,204,943180,456681,354,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,161,161,746684,361539,280,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,135,136,628787,304454,236,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,110,110,510889,247369,192,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,85,85,392992,190284,148,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,68,68,314393,152227,118,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,42,42,196496,95142,74,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,42,42,196496,95142,74,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,68,68,314393,152227,118,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,54,54,248895,120513,93,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,45,45,209596,101485,79,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,37,37,170296,82456,64,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,28,28,130997,63428,49,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,선셋 레드,23,23,104798,50742,39,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,포레스트 그린,14,14,65499,31714,25,53,88.5
2025-03,west,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,14,14,65499,31714,25,53,88.5
