ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,9,9,39757,13508,16,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,7,7,31474,10694,13,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,6,6,26505,9005,11,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,5,5,21535,7317,9,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,4,4,16565,5628,7,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,3,3,13252,4503,5,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,2,2,8283,2814,3,33,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,2,2,8283,2814,3,33,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,3,3,13252,4503,5,53,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,2,2,10491,3565,4,42,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,2,2,8835,3002,4,35,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,2,2,7178,2439,3,29,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,1,1,5522,1876,2,22,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,1,1,4417,1501,2,18,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,2761,938,1,11,88.5
2024-12,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,2761,938,1,11,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,6,6,25205,8564,10,53,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,5,5,19954,6780,8,53,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,4,4,16804,5709,7,53,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,3,3,13653,4639,5,53,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,2,2,10502,3568,4,42,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,2,2,8402,2855,3,34,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,1,1,5251,1784,2,21,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,1,1,5251,1784,2,21,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,2,2,8402,2855,3,34,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,6651,2260,3,27,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,1,1,5601,1903,2,22,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,1,1,4551,1546,2,18,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,1,1,3501,1189,1,14,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,1,1,2801,952,1,11,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,0,0,1750,595,1,7,88.5
2024-12,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,0,0,1750,595,1,7,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,11,11,50037,19644,18,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,8,9,39613,15551,15,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,7,7,33358,13096,12,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,6,6,27104,10640,10,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,4,5,20849,8185,8,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,4,4,16679,6548,6,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,2,2,10424,4092,4,38,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,2,2,10424,4092,4,38,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,4,4,16679,6548,6,53,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,3,3,13204,5184,5,49,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,2,2,11119,4365,4,41,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,2,2,9035,3547,3,33,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,1,2,6950,2728,3,26,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,1,1,5560,2183,2,20,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,1,1,3475,1364,1,13,88.5
2024-12,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,1,1,3475,1364,1,13,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,7,7,31723,12454,12,53,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,5,5,25114,9859,9,53,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,4,5,21149,8303,8,53,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,4,4,17183,6746,6,53,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,3,3,13218,5189,5,49,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,2,2,10574,4151,4,39,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,1,1,6609,2595,2,24,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,1,1,6609,2595,2,24,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,2,2,10574,4151,4,39,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,8371,3286,3,31,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,1,2,7050,2768,3,26,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,1,1,5728,2249,2,21,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,1,1,4406,1730,2,16,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,1,1,3525,1384,1,13,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,0,0,2203,865,1,8,88.5
2024-12,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,0,0,2203,865,1,8,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,4,4,23336,10902,8,53,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,3,4,18474,8631,6,53,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,3,3,15557,7268,5,50,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,2,2,12640,5905,4,41,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,오션 블루,2,2,9723,4542,3,31,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,1,1,7779,3634,3,25,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,1,1,4862,2271,2,16,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,1,1,4862,2271,2,16,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스노우 화이트,1,1,7779,3634,3,25,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,1,1,6158,2877,2,20,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,1,1,5186,2423,2,17,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,실버,1,1,4213,1968,1,14,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,오션 블루,1,1,3241,1514,1,10,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,선셋 레드,0,0,2593,1211,1,8,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,포레스트 그린,0,0,1621,757,1,5,88.5
2024-12,west,TRN,2024,TRN-SU,3.5 가솔린,FWD,샌드 베이지,0,0,1621,757,1,5,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,3,3,14794,6912,5,48,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,2,2,11712,5472,4,38,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,2,2,9863,4608,3,32,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,1,2,8014,3744,3,26,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,오션 블루,1,1,6164,2880,2,20,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,1,1,4931,2304,2,16,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,포레스트 그린,1,1,3082,1440,1,10,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,1,1,3082,1440,1,10,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,1,1,4931,2304,2,16,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,1,1,3904,1824,1,13,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,스틸 그레이,1,1,3288,1536,1,11,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,실버,0,1,2671,1248,1,9,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,오션 블루,0,0,2055,960,1,7,88.5
2024-12,west,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,선셋 레드,0,0,1644,768,1,5,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,172,178,755382,256653,302,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,136,141,598011,203183,239,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,115,118,503588,171102,201,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,93,96,409165,139020,163,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,72,74,314743,106939,126,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,57,59,251794,85551,101,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,36,37,157371,53469,63,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,36,37,157371,53469,63,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,57,59,251794,85551,101,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,45,47,199337,67728,80,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,38,39,167863,57034,67,53,88.5
2024-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,31,32,136388,46340,54,53,88.5
