ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,144,143,609687,236633,313,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,114,113,482669,187335,248,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,96,96,406458,157755,209,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,78,78,330247,128176,169,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,60,60,254036,98597,130,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,48,48,203229,78878,104,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,30,30,127018,49299,65,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,30,30,127018,49299,65,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,48,48,203229,78878,104,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,38,38,160890,62445,83,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,32,32,135486,52585,70,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,26,26,110082,42725,56,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,20,20,84679,32866,43,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,16,16,67743,26293,35,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,10,42339,16433,22,66,88.5
2025-01,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,10,42339,16433,22,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,94,94,399728,155144,205,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,75,74,316452,122822,162,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,63,63,266486,103429,137,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,51,51,216520,84036,111,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,39,39,166553,64643,85,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,31,31,133243,51715,68,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,20,20,83277,32322,43,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,20,20,83277,32322,43,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,31,31,133243,51715,68,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,25,25,105484,40941,54,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,21,21,88829,34476,46,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,17,17,72173,28012,37,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,13,13,55518,21548,28,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,44414,17238,23,66,88.5
2025-01,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,7,7,27759,10774,14,66,88.5
