ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,151,162,690667,331803,279,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,120,129,546778,262677,221,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,101,108,460445,221202,186,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,82,88,374111,179727,151,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,오션 블루,63,68,287778,138251,116,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,선셋 레드,50,54,230222,110601,93,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,포레스트 그린,31,34,143889,69126,58,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,AWD,샌드 베이지,31,34,143889,69126,58,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,50,54,230222,110601,93,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,40,43,182259,87559,74,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,스틸 그레이,34,36,153482,73734,62,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,실버,27,29,124704,59909,50,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,오션 블루,21,23,95926,46084,39,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,선셋 레드,17,18,76741,36867,31,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,포레스트 그린,10,11,47963,23042,19,56,86.5
2026-05,west,TRN,2026,TRN-CO,3.5 가솔린,FWD,샌드 베이지,10,11,47963,23042,19,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,166,179,760314,365262,307,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,132,141,601915,289166,243,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,111,119,506876,243508,204,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,90,97,411837,197850,166,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,69,74,316798,152192,128,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,55,60,253438,121754,102,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,35,37,158399,76096,64,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,35,37,158399,76096,64,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,55,60,253438,121754,102,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,44,47,200638,96389,81,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,37,40,168959,81169,68,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,30,32,137279,65950,55,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,23,25,105599,50731,43,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,18,20,84479,40585,34,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,12,12,52800,25365,21,56,86.5
2026-05,west,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,12,12,52800,25365,21,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,175,188,869261,453734,323,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,138,149,688165,359206,255,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,스틸 그레이,117,125,579507,302489,215,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,95,102,470850,245772,175,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,오션 블루,73,78,362192,189056,134,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,선셋 레드,58,63,289754,151245,108,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,포레스트 그린,36,39,181096,94528,67,56,86.5
2026-05,west,TRN,2026,TRN-PR,3.5 가솔린,AWD,샌드 베이지,36,39,181096,94528,67,56,86.5
