ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,180,193,822116,368897,330,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,142,153,650842,292043,261,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,120,129,548077,245931,220,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,97,105,445313,199819,179,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,75,81,342548,153707,138,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,60,64,274039,122966,110,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,37,40,171274,76854,69,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,37,40,171274,76854,69,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,60,64,274039,122966,110,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,47,51,216947,97348,87,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,40,43,182692,81977,73,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,32,35,148438,66606,60,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,25,27,114183,51236,46,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,20,21,91346,40989,37,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,12,13,57091,25618,23,56,88.5
2024-04,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,12,13,57091,25618,23,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,86,93,394032,176809,158,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,68,73,311942,139974,125,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,57,62,262688,117872,105,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,47,50,213434,95771,86,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,36,39,164180,73670,66,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,29,31,131344,58936,53,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,18,19,82090,36835,33,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,18,19,82090,36835,33,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,29,31,131344,58936,53,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,23,24,103981,46658,42,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,19,21,87563,39291,35,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,17,71145,31924,29,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,12,13,54727,24557,22,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,43781,19645,18,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,6,27363,12278,11,56,88.5
2024-04,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,6,27363,12278,11,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,208,224,1034700,509920,382,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,165,177,819137,403687,303,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,139,149,689800,339947,255,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,113,121,560462,276207,207,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,87,93,431125,212467,159,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,69,75,344900,169973,127,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,43,47,215562,106233,80,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,43,47,215562,106233,80,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,69,75,344900,169973,127,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,55,59,273046,134562,101,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,46,50,229933,113316,85,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,38,40,186821,92069,69,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,29,31,143708,70822,53,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,23,25,114967,56658,42,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,14,16,71854,35411,27,56,88.5
2024-04,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,14,16,71854,35411,27,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,100,107,495921,244399,183,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,79,85,392604,193483,145,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,67,71,330614,162933,122,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,54,58,268624,132383,99,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,42,45,206634,101833,76,56,88.5
2024-04,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,33,36,165307,81466,61,56,88.5
