ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,9,9,39335,14717,14,50,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,7,7,31140,11651,11,50,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,6,6,26223,9811,10,50,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,5,5,21306,7972,8,50,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,4,4,16389,6132,6,50,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,3,3,13112,4906,5,48,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,2,2,8195,3066,3,30,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,2,2,8195,3066,3,30,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스노우 화이트,3,3,13112,4906,5,48,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,2,2,10380,3884,4,38,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,2,2,8741,3270,3,32,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,2,2,7102,2657,3,26,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,1,1,5463,2044,2,20,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,1,1,4371,1635,2,16,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,포레스트 그린,1,1,2732,1022,1,10,88.5
2025-12,west,TRN,2025,TRN-CO,3.5 가솔린,FWD,샌드 베이지,1,1,2732,1022,1,10,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,8,9,36895,13804,13,50,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,7,7,29209,10928,11,50,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,5,6,24597,9203,9,50,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,4,5,19985,7477,7,50,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,3,4,15373,5752,6,50,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,3,3,12298,4601,4,45,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,2,2,7687,2876,3,28,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,2,2,7687,2876,3,28,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,3,3,12298,4601,4,45,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,2,2,9736,3643,4,35,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,2,2,8199,3068,3,30,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,1,2,6662,2492,2,24,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,1,1,5124,1917,2,19,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,1,1,4099,1534,1,15,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,1,1,2562,959,1,9,88.5
2025-12,west,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,1,1,2562,959,1,9,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,10,11,49506,21001,17,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,8,8,39192,16626,13,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,7,7,33004,14001,11,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,5,6,26816,11376,9,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,4,4,20627,8750,7,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,3,4,16502,7000,6,50,88.5
2025-12,west,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,2,2,10314,4375,3,35,88.5
