ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,159,162,689024,304245,288,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,126,128,545477,240861,228,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,106,108,459349,202830,192,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,86,88,373221,164800,156,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,66,67,287093,126769,120,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,53,54,229675,101415,96,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,33,34,143547,63384,60,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,33,34,143547,63384,60,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,53,54,229675,101415,96,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,42,43,181826,80287,76,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,35,36,153116,67610,64,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,29,29,124407,54933,52,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,22,22,95698,42256,40,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,18,18,76558,33805,32,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,11,11,47849,21128,20,55,88.5
2024-08,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,11,11,47849,21128,20,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,88,90,380889,168185,159,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,69,71,301537,133147,126,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,58,60,253926,112124,106,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,48,48,206315,91100,86,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,37,37,158704,70077,66,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,29,30,126963,56062,53,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,18,19,79352,35039,33,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,18,19,79352,35039,33,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,29,30,126963,56062,53,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,23,24,100512,44382,42,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,19,20,84642,37375,35,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,16,68772,30367,29,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,12,12,52901,23359,22,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,42321,18687,18,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,6,26451,11680,11,55,88.5
2024-08,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,6,26451,11680,11,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,184,188,867193,421660,334,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,145,148,686528,333814,264,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,122,125,578128,281106,222,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,100,102,469729,228399,181,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,77,78,361330,175692,139,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,61,63,289064,140553,111,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,38,39,180665,87846,69,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,38,39,180665,87846,69,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,61,63,289064,140553,111,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,48,49,228843,111271,88,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,41,42,192709,93702,74,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,33,34,156576,76133,60,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,26,26,120443,58564,46,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,20,21,96355,46851,37,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,13,13,60222,29282,23,55,88.5
2024-08,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,13,13,60222,29282,23,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,102,104,479380,233091,184,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,80,82,379509,184531,146,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,68,69,319587,155394,123,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,55,56,259664,126258,100,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,42,43,199742,97121,77,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,34,35,159793,77697,61,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,21,22,99871,48561,38,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,21,22,99871,48561,38,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,34,35,159793,77697,61,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,27,27,126503,61510,49,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,23,23,106529,51798,41,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,18,19,86555,42086,33,55,88.5
2024-08,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,14,14,66581,32374,26,55,88.5
