ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,167,167,711374,290330,339,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,132,132,563171,229845,269,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,111,111,474249,193553,226,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,91,91,385328,157262,184,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,70,70,296406,120971,141,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,56,56,237125,96777,113,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,35,35,148203,60485,71,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,35,35,148203,60485,71,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,56,56,237125,96777,113,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,44,44,187724,76615,90,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,37,37,158083,64518,75,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,30,30,128443,52421,61,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,23,23,98802,40324,47,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,19,19,79042,32259,38,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,12,12,49401,20162,24,62,88.5
2024-07,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,12,12,49401,20162,24,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,89,89,379691,154961,181,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,71,71,300588,122678,143,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,60,60,253127,103308,121,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,48,48,205666,83937,98,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,37,37,158204,64567,75,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,30,30,126564,51654,60,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,19,19,79102,32284,38,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,19,19,79102,32284,38,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,30,30,126564,51654,60,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,24,24,100196,40893,48,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,20,20,84376,34436,40,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,16,68555,27979,33,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,12,12,52735,21522,25,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,42188,17218,20,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,6,26367,10761,13,62,88.5
2024-07,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,6,26367,10761,13,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,194,194,895322,407797,393,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,153,153,708797,322839,311,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,129,129,596881,271865,262,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,105,105,484966,220890,213,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,81,81,373051,169916,164,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,65,65,298441,135932,131,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,40,40,186525,84958,82,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,40,40,186525,84958,82,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,65,65,298441,135932,131,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,51,51,236266,107613,104,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,43,43,198960,90622,87,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,35,35,161655,73630,71,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,27,27,124350,56639,55,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,22,22,99480,45311,44,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,13,13,62175,28319,27,62,88.5
2024-07,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,13,13,62175,28319,27,62,88.5
2024-07,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,103,103,477871,217659,210,62,88.5
2024-07,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,82,82,378315,172313,166,62,88.5
2024-07,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,69,69,318581,145106,140,62,88.5
2024-07,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,56,56,258847,117898,114,62,88.5
2024-07,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,43,43,199113,90691,87,62,88.5
