ym,zone_id,model_id,model_year,trim_id,engine,drivetrain,color,retail_qty,wholesale_qty,variable_margin_usd,op_profit_usd,stock_qty,days_supply,csi_score
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,173,178,755551,319665,343,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,137,141,598144,253068,272,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,116,118,503700,213110,229,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,94,96,409257,173152,186,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,72,74,314813,133194,143,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,58,59,251850,106555,114,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,36,37,157406,66597,72,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,AWD,샌드 베이지,36,37,157406,66597,72,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,58,59,251850,106555,114,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,46,47,199381,84356,91,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,39,39,167900,71037,76,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,31,32,136419,57717,62,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,24,25,104938,44398,48,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,선셋 레드,19,20,83950,35518,38,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,포레스트 그린,12,12,52469,22199,24,60,88.5
2024-06,west,TRN,2024,TRN-CO,3.5 가솔린,FWD,샌드 베이지,12,12,52469,22199,24,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,89,91,389223,164676,177,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,71,72,308135,130369,140,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,60,61,259482,109784,118,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,48,50,210829,89200,96,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,37,38,162176,68615,74,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,선셋 레드,30,30,129741,54892,59,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,포레스트 그린,19,19,81088,34308,37,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,19,19,81088,34308,37,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,30,30,129741,54892,59,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,24,24,102712,43456,47,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,20,20,86494,36595,39,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,16,17,70276,29733,32,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,12,13,54059,22872,25,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,10,10,43247,18297,20,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,포레스트 그린,6,6,27029,11436,12,60,88.5
2024-06,west,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,샌드 베이지,6,6,27029,11436,12,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,201,206,950922,446213,398,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,159,163,752813,353252,315,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,134,137,633948,297475,265,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,109,111,515083,241698,215,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,84,86,396217,185922,166,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,67,69,316974,148738,133,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,42,43,198109,92961,83,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,42,43,198109,92961,83,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,67,69,316974,148738,133,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,53,54,250938,117751,105,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,스틸 그레이,45,46,211316,99158,88,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,실버,36,37,171694,80566,72,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,28,29,132072,61974,55,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,선셋 레드,22,23,105658,49579,44,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,포레스트 그린,14,14,66036,30987,28,60,88.5
2024-06,west,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,14,14,66036,30987,28,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,103,106,489869,229867,205,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,82,84,387813,181978,162,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,69,71,326579,153245,137,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,실버,56,57,265346,124511,111,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,오션 블루,43,44,204112,95778,85,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,34,35,163290,76622,68,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,22,22,102056,47889,43,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,22,22,102056,47889,43,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,34,35,163290,76622,68,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,27,28,129271,60659,54,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,23,24,108860,51082,46,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,실버,19,19,88449,41504,37,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,오션 블루,14,15,68037,31926,28,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,11,12,54430,25541,23,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,7,7,34019,15963,14,60,88.5
2024-06,west,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,7,7,34019,15963,14,60,88.5
2024-06,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,82,84,443475,237003,163,60,88.5
2024-06,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,65,67,351085,187628,129,60,88.5
2024-06,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,55,56,295650,158002,108,60,88.5
2024-06,west,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,45,46,240216,128377,88,60,88.5
