ym,campaign_id,model_id,feature_focus,medium,asset_name,spend_musd,impressions_m,clicks_k,ctr_pct,cpm_usd,status
2026-01,TRN-26Q1,TRN,X-Pro 오프로드,TV,X-Pro 오프로드 TV·CTV 크리에이티브,4.6,145.3,0,0,32.0,제작·런칭
2026-01,TRN-26Q1,TRN,X-Pro 오프로드,DIG,X-Pro 오프로드 디지털 크리에이티브,3.5,367.0,3205,0.87,9.5,제작·런칭
2026-01,TRN-26Q1,TRN,X-Pro 오프로드,SOC,X-Pro 오프로드 소셜 크리에이티브,2.1,290.5,3985,1.37,7.2,제작·런칭
2026-01,TRN-26Q1,TRN,X-Pro 오프로드,SRCH,X-Pro 오프로드 검색 크리에이티브,1.4,66.4,2176,3.28,21.0,제작·런칭
2026-01,VST-26Q1,VST,12.3인치 인포테인먼트,TV,12.3인치 인포테인먼트 TV·CTV 크리에이티브,5.0,157.4,0,0,32.0,제작·런칭
2026-01,VST-26Q1,VST,12.3인치 인포테인먼트,DIG,12.3인치 인포테인먼트 디지털 크리에이티브,3.8,397.6,3563,0.9,9.5,제작·런칭
2026-01,VST-26Q1,VST,12.3인치 인포테인먼트,SOC,12.3인치 인포테인먼트 소셜 크리에이티브,2.3,314.7,4400,1.4,7.2,제작·런칭
2026-01,VST-26Q1,VST,12.3인치 인포테인먼트,SRCH,12.3인치 인포테인먼트 검색 크리에이티브,1.5,71.9,2275,3.16,21.0,제작·런칭
2026-01,AUR-26Q1,AUR,ADAS 3.0,TV,ADAS 3.0 TV·CTV 크리에이티브,1.5,48.4,0,0,32.0,제작·런칭
2026-01,AUR-26Q1,AUR,ADAS 3.0,DIG,ADAS 3.0 디지털 크리에이티브,1.2,122.3,1054,0.86,9.5,제작·런칭
2026-01,AUR-26Q1,AUR,ADAS 3.0,SOC,ADAS 3.0 소셜 크리에이티브,0.7,96.8,1379,1.42,7.2,제작·런칭
2026-01,AUR-26Q1,AUR,ADAS 3.0,SRCH,ADAS 3.0 검색 크리에이티브,0.5,22.1,689,3.11,21.0,제작·런칭
2026-01,MRD-26Q1,MRD,가치 패키지,TV,가치 패키지 TV·CTV 크리에이티브,3.1,96.8,0,0,32.0,제작·런칭
2026-01,MRD-26Q1,MRD,가치 패키지,DIG,가치 패키지 디지털 크리에이티브,2.3,244.6,2286,0.93,9.5,제작·런칭
2026-01,MRD-26Q1,MRD,가치 패키지,SOC,가치 패키지 소셜 크리에이티브,1.4,193.7,2765,1.43,7.2,제작·런칭
2026-01,MRD-26Q1,MRD,가치 패키지,SRCH,가치 패키지 검색 크리에이티브,0.9,44.3,1531,3.46,21.0,제작·런칭
2026-01,NOV-26Q1,NOV,슬라이딩 편의,TV,슬라이딩 편의 TV·CTV 크리에이티브,2.5,78.7,0,0,32.0,제작·런칭
2026-01,NOV-26Q1,NOV,슬라이딩 편의,DIG,슬라이딩 편의 디지털 크리에이티브,1.9,198.8,1772,0.89,9.5,제작·런칭
2026-01,NOV-26Q1,NOV,슬라이딩 편의,SOC,슬라이딩 편의 소셜 크리에이티브,1.1,157.4,2032,1.29,7.2,제작·런칭
2026-01,NOV-26Q1,NOV,슬라이딩 편의,SRCH,슬라이딩 편의 검색 크리에이티브,0.8,36.0,1205,3.35,21.0,제작·런칭
2026-01,LUM-26Q1,LUM,OTA 2.0 커넥티드,TV,OTA 2.0 커넥티드 TV·CTV 크리에이티브,2.5,78.7,0,0,32.0,제작·런칭
2026-01,LUM-26Q1,LUM,OTA 2.0 커넥티드,DIG,OTA 2.0 커넥티드 디지털 크리에이티브,1.9,198.8,1827,0.92,9.5,제작·런칭
2026-01,LUM-26Q1,LUM,OTA 2.0 커넥티드,SOC,OTA 2.0 커넥티드 소셜 크리에이티브,1.1,157.4,2128,1.35,7.2,제작·런칭
2026-01,LUM-26Q1,LUM,OTA 2.0 커넥티드,SRCH,OTA 2.0 커넥티드 검색 크리에이티브,0.8,36.0,1244,3.46,21.0,제작·런칭
