prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-02,VF3TCAAXRU0000867,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TPAAXRU0000868,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,52000
2024-02,VF3TPABXRU0000869,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,52000
2024-02,VF3TSABXRU0000870,TRN,2024,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,59280
2024-02,VF3TPAAXRU0000871,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,52000
2024-02,VF3TPABXRU0000872,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-02,VF3TCAAXRU0000873,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TPAFXRU0000874,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,southeast,52000
2024-02,VF3TPFEXRU0000875,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2024-02,VF3TCAAXRU0000876,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TPADXRU0000877,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-02,VF3TPFHXRU0000878,TRN,2024,TRN-PR,3.5 가솔린,FWD,샌드 베이지,US-GA,south,52000
2024-02,VF3TCADXRU0000879,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,central,47840
2024-02,VF3TCAGXRU0000880,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,southeast,47840
2024-02,VF3TPFAXRU0000881,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,south,52000
2024-02,VF3TPAGXRU0000882,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,southeast,52000
2024-02,VF3TCFAXRU0000883,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TCFCXRU0000884,TRN,2024,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,west,47840
2024-02,VF3TPAAXRU0000885,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2024-02,VF3TPAGXRU0000886,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,south,52000
2024-02,VF3TPACXRU0000887,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
2024-02,VF3TCFDXRU0000888,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,south,47840
2024-02,VF3TPAAXRU0000889,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-02,VF3TPADXRU0000890,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,northeast,52000
2024-02,VF3TPABXRU0000891,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,52000
2024-02,VF3TCADXRU0000892,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,southeast,47840
2024-02,VF3TCABXRU0000893,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,47840
2024-02,VF3TCAFXRU0000894,TRN,2024,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,southeast,47840
2024-02,VF3TSACXRU0000895,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,west,59280
2024-02,VF3TSABXRU0000896,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,59280
2024-02,VF3TPABXRU0000897,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,52000
2024-02,VF3TPAHXRU0000898,TRN,2024,TRN-PR,3.5 가솔린,AWD,샌드 베이지,US-GA,northeast,52000
2024-02,VF3TPAFXRU0000899,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,52000
2024-02,VF3TSAFXRU0000900,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,선셋 레드,US-GA,south,59280
2024-02,VF3TPAFXRU0000901,TRN,2024,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,northeast,52000
2024-02,VF3TPADXRU0000902,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-02,VF3TPACXRU0000903,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
2024-02,VF3TPFEXRU0000904,TRN,2024,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2024-02,VF3TPACXRU0000905,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2024-02,VF3TCAAXRU0000906,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,central,47840
2024-02,VF3TCFDXRU0000907,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,US-GA,northeast,47840
2024-02,VF3TCAAXRU0000908,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,47840
2024-02,VF3TCACXRU0000909,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-02,VF3TCADXRU0000910,TRN,2024,TRN-CO,3.5 가솔린,AWD,실버,US-GA,southeast,47840
2024-02,VF3TCABXRU0000911,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,47840
2024-02,VF3TSAFXRU0000912,TRN,2024,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,west,59280
2024-02,VF3TPAGXRU0000913,TRN,2024,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,west,52000
2024-02,VF3TPAAXRU0000914,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2024-02,VF3TCAEXRU0000915,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,central,47840
2024-02,VF3TCAAXRU0000916,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,central,47840
2024-02,VF3TPFAXRU0000917,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,south,52000
2024-02,VF3TCACXRU0000918,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-02,VF3TCFCXRU0000919,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,47840
2024-02,VF3TCFCXRU0000920,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,47840
2024-02,VF3TSADXRU0000921,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,실버,US-GA,west,59280
2024-02,VF3TPABXRU0000922,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,52000
2024-02,VF3TSAGXRU0000923,TRN,2024,TRN-SU,3.5 가솔린,AWD,포레스트 그린,US-GA,northeast,59280
2024-02,VF3TCFFXRU0000924,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,US-GA,central,47840
2024-02,VF3TPAEXRU0000925,TRN,2024,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,central,52000
2024-02,VF3TSACXRU0000926,TRN,2024,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,southeast,59280
2024-02,VF3TPFBXRU0000927,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,west,52000
2024-02,VF3TPFBXRU0000928,TRN,2024,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2024-02,VF3TCADXRU0000929,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,central,47840
2024-02,VF3TCAAXRU0000930,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2024-02,VF3TPACXRU0000931,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,central,52000
2024-02,VF3TCACXRU0000932,TRN,2024,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,south,47840
2024-02,VF3TPADXRU0000933,TRN,2024,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2024-02,VF3TPAAXRU0000934,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2024-02,VF3TSACXRU0000935,TRN,2024,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,central,59280
2024-02,VF3TPFHXRU0000936,TRN,2024,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,US-GA,southeast,52000
2024-02,VF3TCFAXRU0000937,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TPAFXRU0000938,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,northeast,52000
2024-02,VF3TPAAXRU0000939,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2024-02,VF3TCAAXRU0000940,TRN,2024,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TSADXRU0000941,TRN,2024,TRN-SU,3.5 가솔린,AWD,실버,US-GA,south,59280
2024-02,VF3TCAEXRU0000942,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,south,47840
2024-02,VF3TPFAXRU0000943,TRN,2024,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,west,52000
2024-02,VF3TPABXRU0000944,TRN,2024,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2024-02,VF3TCAAXRU0000945,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2024-02,VF3TCFEXRU0000946,TRN,2024,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,south,47840
2024-02,VF3TCFAXRU0000947,TRN,2024,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,south,47840
2024-02,VF3TPACXRU0000948,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,52000
2024-02,VF3TPAGXRU0000949,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,US-GA,west,52000
2024-02,VF3TCAAXRU0000950,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,47840
