prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-08,VF3TPABXSU0024014,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,52000
2025-08,VF3TSFAXSU0024015,TRN,2025,TRN-SU,3.5 가솔린,FWD,스노우 화이트,US-GA,southeast,59280
2025-08,VF3TCFBXSU0024016,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,southeast,47840
2025-08,VF3TCAAXSU0024017,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,47840
2025-08,VF3TPAAXSU0024018,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2025-08,VF3TPAAXSU0024019,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-08,VF3TSAFXSU0024020,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,northeast,59280
2025-08,VF3TCAFXSU0024021,TRN,2025,TRN-CO,3.5 가솔린,AWD,선셋 레드,US-GA,west,47840
2025-08,VF3TSAAXSU0024022,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,59280
2025-08,VF3TPAAXSU0024023,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-08,VF3TPFAXSU0024024,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,southeast,52000
2025-08,VF3TPADXSU0024025,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,central,52000
2025-08,VF3TCABXSU0024026,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2025-08,VF3TSABXSU0024027,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,59280
