prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-06,VF3TSACXSU0021396,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,59280
2025-06,VF3TPAGXSU0021397,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,southeast,52000
2025-06,VF3TPADXSU0021398,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,west,52000
2025-06,VF3TPAEXSU0021399,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,central,52000
2025-06,VF3TPABXSU0021400,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,52000
2025-06,VF3TCABXSU0021401,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-06,VF3TSFAXSU0021402,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,US-GA,central,59280
2025-06,VF3TSAEXSU0021403,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,59280
2025-06,VF3TPADXSU0021404,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,northeast,52000
2025-06,VF3TSADXSU0021405,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,실버,US-GA,west,59280
2025-06,VF3TSFHXSU0021406,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,샌드 베이지,US-GA,southeast,59280
2025-06,VF3TPFAXSU0021407,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,northeast,52000
2025-06,VF3TPADXSU0021408,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,south,52000
2025-06,VF3TPABXSU0021409,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,52000
2025-06,VF3TCADXSU0021410,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,central,47840
2025-06,VF3TPFAXSU0021411,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,southeast,52000
2025-06,VF3TCABXSU0021412,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-06,VF3TCACXSU0021413,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,west,47840
2025-06,VF3TCFDXSU0021414,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,US-GA,west,47840
2025-06,VF3TPAFXSU0021415,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,west,52000
2025-06,VF3TSACXSU0021416,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,59280
2025-06,VF3TCACXSU0021417,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,south,47840
2025-06,VF3TPABXSU0021418,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,52000
2025-06,VF3TPFAXSU0021419,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,52000
2025-06,VF3TPAEXSU0021420,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,northeast,52000
2025-06,VF3TPAAXSU0021421,TRN,2025,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2025-06,VF3TCAAXSU0021422,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,47840
2025-06,VF3TCACXSU0021423,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,west,47840
2025-06,VF3TSAAXSU0021424,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,59280
2025-06,VF3TCAAXSU0021425,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,47840
2025-06,VF3TPFEXSU0021426,TRN,2025,TRN-PR,3.5 가솔린,FWD,오션 블루,US-GA,south,52000
2025-06,VF3TCACXSU0021427,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스틸 그레이,US-GA,southeast,47840
2025-06,VF3TCFFXSU0021428,TRN,2025,TRN-CO,3.5 가솔린,FWD,선셋 레드,US-GA,west,47840
2025-06,VF3TCFEXSU0021429,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,south,47840
2025-06,VF3TCFBXSU0021430,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,southeast,47840
2025-06,VF3TCFCXSU0021431,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,south,47840
2025-06,VF3TCAAXSU0021432,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,47840
2025-06,VF3TSAAXSU0021433,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,west,59280
2025-06,VF3TCFBXSU0021434,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,47840
2025-06,VF3TSABXSU0021435,TRN,2025,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,59280
2025-06,VF3TCABXSU0021436,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,47840
2025-06,VF3TCACXSU0021437,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,47840
2025-06,VF3TCAEXSU0021438,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,west,47840
2025-06,VF3TPABXSU0021439,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,52000
2025-06,VF3TCAGXSU0021440,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,west,47840
2025-06,VF3TCFDXSU0021441,TRN,2025,TRN-CO,3.5 가솔린,FWD,실버,US-GA,south,47840
