prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2024-09,VF3TPAAXRU0009839,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,52000
2024-09,VF3TSFBXSU0009840,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,west,59280
2024-09,VF3TSFCXRU0009841,TRN,2024,TRN-SU,3.5 가솔린,FWD,스틸 그레이,US-GA,west,59280
2024-09,VF3TPABXSU0009842,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2024-09,VF3TSACXSU0009843,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스틸 그레이,US-GA,central,59280
2024-09,VF3TSAAXRU0009844,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,west,59280
2024-09,VF3TCAGXRU0009845,TRN,2024,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,south,47840
2024-09,VF3TPAFXSU0009846,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,southeast,52000
2024-09,VF3TSAAXRU0009847,TRN,2024,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,59280
2024-09,VF3TCABXSU0009848,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,47840
2024-09,VF3TPACXSU0009849,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,52000
2024-09,VF3TSACXSU0009850,TRN,2025,TRN-SU,3.5 가솔린,AWD,스틸 그레이,US-GA,south,59280
2024-09,VF3TPFDXSU0009851,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,US-GA,south,52000
2024-09,VF3TPFBXSU0009852,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,southeast,52000
2024-09,VF3TCAAXSU0009853,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2024-09,VF3TPFCXSU0009854,TRN,2025,TRN-PR,3.5 가솔린,FWD,스틸 그레이,US-GA,southeast,52000
2024-09,VF3TSFDXSU0009855,TRN,2025,TRN-SU,3.5 가솔린,FWD,실버,US-GA,west,59280
2024-09,VF3TPAFXSU0009856,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,52000
2024-09,VF3TSFBXSU0009857,TRN,2025,TRN-SU,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,59280
2024-09,VF3TPAAXRU0009858,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,52000
2024-09,VF3TCAEXRU0009859,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,northeast,47840
2024-09,VF3TCFBXSU0009860,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,47840
2024-09,VF3TCABXSU0009861,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2024-09,VF3TCAAXSU0009862,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2024-09,VF3TPAAXRU0009863,TRN,2024,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,west,52000
2024-09,VF3TCFBXRU0009864,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,west,47840
2024-09,VF3TCABXSU0009865,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2024-09,VF3TCAEXRU0009866,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,central,47840
2024-09,VF3TCAEXSU0009867,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,central,47840
2024-09,VF3TCADXRU0009868,TRN,2024,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,southeast,47840
2024-09,VF3TCAEXRU0009869,TRN,2024,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,southeast,47840
2024-09,VF3TCFDXRU0009870,TRN,2024,TRN-CO,3.5 가솔린,FWD,실버,US-GA,west,47840
2024-09,VF3TPAFXRU0009871,TRN,2024,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,central,52000
2024-09,VF3TPACXRU0009872,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2024-09,VF3TSAEXSU0009873,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,US-GA,southeast,59280
2024-09,VF3TSAHXRU0009874,TRN,2024,TRN-SU,3.5 가솔린,AWD,샌드 베이지,US-GA,northeast,59280
2024-09,VF3TCFCXSU0009875,TRN,2025,TRN-CO,3.5 가솔린,FWD,스틸 그레이,US-GA,south,47840
2024-09,VF3TPACXRU0009876,TRN,2024,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,west,52000
2024-09,VF3TCAAXSU0009877,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,southeast,47840
2024-09,VF3TSAHXSU0009878,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,샌드 베이지,US-GA,northeast,59280
2024-09,VF3TCFBXSU0009879,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,southeast,47840
2024-09,VF3TCACXSU0009880,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2024-09,VF3TCAAXSU0009881,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,south,47840
2024-09,VF3TCABXRU0009882,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,47840
2024-09,VF3TSFBXRU0009883,TRN,2024,TRN-SU,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,59280
2024-09,VF3TCABXSU0009884,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,47840
2024-09,VF3TCFEXRU0009885,TRN,2024,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,central,47840
2024-09,VF3TCABXRU0009886,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2024-09,VF3TCAAXSU0009887,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,47840
2024-09,VF3TCFDXSU0009888,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,southeast,47840
2024-09,VF3TCABXRU0009889,TRN,2024,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
