prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2025-03,VF3TSADXSU0017189,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,US-GA,central,59280
2025-03,VF3TCFCXSU0017190,TRN,2025,TRN-CO,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,47840
2025-03,VF3TPFGXSU0017191,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,US-GA,southeast,52000
2025-03,VF3TPFGXSU0017192,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,포레스트 그린,US-GA,south,52000
2025-03,VF3TCABXSU0017193,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2025-03,VF3TPFHXSU0017194,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,US-GA,south,52000
2025-03,VF3TSADXSU0017195,TRN,2025,TRN-SU,3.5 가솔린,AWD,실버,US-GA,west,59280
2025-03,VF3TPADXSU0017196,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,southeast,52000
2025-03,VF3TCAAXSU0017197,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-03,VF3TSAAXSU0017198,TRN,2025,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,59280
2025-03,VF3TPADXSU0017199,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,northeast,52000
2025-03,VF3TPADXSU0017200,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2025-03,VF3TPAAXSU0017201,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스노우 화이트,US-GA,south,52000
2025-03,VF3TPACXSU0017202,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,central,52000
2025-03,VF3TCABXSU0017203,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-03,VF3TPABXSU0017204,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,52000
2025-03,VF3TPAHXSU0017205,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,샌드 베이지,US-GA,west,52000
2025-03,VF3TPACXSU0017206,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,스틸 그레이,US-GA,central,52000
2025-03,VF3TCAHXSU0017207,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,US-GA,south,47840
2025-03,VF3TPFBXSU0017208,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2025-03,VF3TCAAXSU0017209,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2025-03,VF3TPADXSU0017210,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,west,52000
2025-03,VF3TCADXSU0017211,TRN,2025,TRN-CO,3.5 가솔린,AWD,실버,US-GA,west,47840
2025-03,VF3TPFCXSU0017212,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스틸 그레이,US-GA,south,52000
2025-03,VF3TPAFXSU0017213,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,west,52000
2025-03,VF3TCAGXSU0017214,TRN,2025,TRN-CO,3.5 가솔린,AWD,포레스트 그린,US-GA,central,47840
2025-03,VF3TSFAXSU0017215,TRN,2025,TRN-SU,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,59280
2025-03,VF3TPAFXSU0017216,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,south,52000
2025-03,VF3TPFDXSU0017217,TRN,2025,TRN-PR,3.5 가솔린,FWD,실버,US-GA,south,52000
2025-03,VF3TCAHXSU0017218,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,샌드 베이지,US-GA,central,47840
2025-03,VF3TCAAXSU0017219,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2025-03,VF3TCAAXSU0017220,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,south,47840
2025-03,VF3TPAHXSU0017221,TRN,2025,TRN-PR,3.5 가솔린,AWD,샌드 베이지,US-GA,central,52000
2025-03,VF3TCFBXSU0017222,TRN,2025,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,47840
2025-03,VF3TPFHXSU0017223,TRN,2025,TRN-PR,3.5 가솔린,FWD,샌드 베이지,US-GA,south,52000
2025-03,VF3TPFDXSU0017224,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,실버,US-GA,southeast,52000
2025-03,VF3TPAGXSU0017225,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,west,52000
2025-03,VF3TPACXSU0017226,TRN,2025,TRN-PR,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,52000
2025-03,VF3TCABXSU0017227,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,central,47840
2025-03,VF3TCACXSU0017228,TRN,2025,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,south,47840
2025-03,VF3TPAFXSU0017229,TRN,2025,TRN-PR,3.5 가솔린,AWD,선셋 레드,US-GA,central,52000
2025-03,VF3TPAGXSU0017230,TRN,2025,TRN-PR,3.5 가솔린,AWD,포레스트 그린,US-GA,west,52000
2025-03,VF3TCAEXSU0017231,TRN,2025,TRN-CO,3.5 가솔린,AWD,오션 블루,US-GA,northeast,47840
2025-03,VF3TPAEXSU0017232,TRN,2025,TRN-PR,3.5 가솔린,AWD,오션 블루,US-GA,southeast,52000
2025-03,VF3TCAAXSU0017233,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,northeast,47840
2025-03,VF3TSAFXSU0017234,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,northeast,59280
2025-03,VF3TCABXSU0017235,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,southeast,47840
2025-03,VF3TPAEXSU0017236,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,52000
2025-03,VF3TSABXSU0017237,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,59280
2025-03,VF3TCADXSU0017238,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,west,47840
2025-03,VF3TCAHXSU0017239,TRN,2025,TRN-CO,3.5 가솔린,AWD,샌드 베이지,US-GA,northeast,47840
2025-03,VF3TCABXSU0017240,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,47840
2025-03,VF3TCABXSU0017241,TRN,2025,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,47840
2025-03,VF3TPAGXSU0017242,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,포레스트 그린,US-GA,west,52000
2025-03,VF3TPFAXSU0017243,TRN,2025,TRN-PR,3.5 가솔린,FWD,스노우 화이트,US-GA,south,52000
2025-03,VF3TPFBXSU0017244,TRN,2025,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,west,52000
2025-03,VF3TSAGXSU0017245,TRN,2025,TRN-SU,3.5 가솔린,AWD,포레스트 그린,US-GA,west,59280
2025-03,VF3TSAFXSU0017246,TRN,2025,TRN-SU,3.5 가솔린,AWD,선셋 레드,US-GA,southeast,59280
2025-03,VF3TPFAXSU0017247,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,스노우 화이트,US-GA,south,52000
2025-03,VF3TCFEXSU0017248,TRN,2025,TRN-CO,3.5 가솔린,FWD,오션 블루,US-GA,west,47840
2025-03,VF3TCAAXSU0017249,TRN,2025,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,west,47840
2025-03,VF3TPABXSU0017250,TRN,2025,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,south,52000
2025-03,VF3TSAAXSU0017251,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,southeast,59280
2025-03,VF3TSAEXSU0017252,TRN,2025,TRN-SU,2.5T 하이브리드,AWD,오션 블루,US-GA,northeast,59280
2025-03,VF3TCABXSU0017253,TRN,2025,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,47840
2025-03,VF3TPADXSU0017254,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,southeast,52000
2025-03,VF3TPADXSU0017255,TRN,2025,TRN-PR,3.5 가솔린,AWD,실버,US-GA,south,52000
2025-03,VF3TPADXSU0017256,TRN,2025,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,northeast,52000
2025-03,VF3TPFFXSU0017257,TRN,2025,TRN-PR,2.5T 하이브리드,FWD,선셋 레드,US-GA,south,52000
