prod_ym,vin,model_id,model_year,trim_id,engine,drivetrain,color,plant_id,dest_zone_id,msrp_usd
2026-03,VF3TPAEXTU0033441,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,south,52000
2026-03,VF3TPADXTU0033442,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,central,52000
2026-03,VF3TPABXTU0033443,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,central,52000
2026-03,VF3TPAAXTU0033444,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,central,52000
2026-03,VF3TPAAXTU0033445,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,south,52000
2026-03,VF3TPFEXTU0033446,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,오션 블루,US-GA,southeast,52000
2026-03,VF3TPAFXTU0033447,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,선셋 레드,US-GA,southeast,52000
2026-03,VF3TPAEXTU0033448,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,west,52000
2026-03,VF3TCFDXTU0033449,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,southeast,47840
2026-03,VF3TSAAXTU0033450,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,스노우 화이트,US-GA,central,59280
2026-03,VF3TPAEXTU0033451,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,오션 블루,US-GA,southeast,52000
2026-03,VF3TPABXTU0033452,TRN,2026,TRN-PR,3.5 가솔린,AWD,미드나잇 블랙,US-GA,northeast,52000
2026-03,VF3TSFCXTU0033453,TRN,2026,TRN-SU,3.5 가솔린,FWD,스틸 그레이,US-GA,south,59280
2026-03,VF3TCAAXTU0033454,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,47840
2026-03,VF3TPAAXTU0033455,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,52000
2026-03,VF3TCADXTU0033456,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,southeast,47840
2026-03,VF3TCFDXTU0033457,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,실버,US-GA,west,47840
2026-03,VF3TCACXTU0033458,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,northeast,47840
2026-03,VF3TCACXTU0033459,TRN,2026,TRN-CO,3.5 가솔린,AWD,스틸 그레이,US-GA,southeast,47840
2026-03,VF3TSABXTU0033460,TRN,2026,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,59280
2026-03,VF3TCAAXTU0033461,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2026-03,VF3TCFEXTU0033462,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,오션 블루,US-GA,south,47840
2026-03,VF3TCABXTU0033463,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,southeast,47840
2026-03,VF3TPABXTU0033464,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,west,52000
2026-03,VF3TPFBXTU0033465,TRN,2026,TRN-PR,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,52000
2026-03,VF3TCAAXTU0033466,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,스노우 화이트,US-GA,west,47840
2026-03,VF3TCFAXTU0033467,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,스노우 화이트,US-GA,west,47840
2026-03,VF3TPFHXTU0033468,TRN,2026,TRN-PR,3.5 가솔린,FWD,샌드 베이지,US-GA,southeast,52000
2026-03,VF3TSABXTU0033469,TRN,2026,TRN-SU,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,59280
2026-03,VF3TSADXTU0033470,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,실버,US-GA,central,59280
2026-03,VF3TPAAXTU0033471,TRN,2026,TRN-PR,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,52000
2026-03,VF3TCADXTU0033472,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,실버,US-GA,southeast,47840
2026-03,VF3TCAAXTU0033473,TRN,2026,TRN-CO,3.5 가솔린,AWD,스노우 화이트,US-GA,central,47840
2026-03,VF3TCADXTU0033474,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,US-GA,southeast,47840
2026-03,VF3TPFHXTU0033475,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,샌드 베이지,US-GA,southeast,52000
2026-03,VF3TCFBXTU0033476,TRN,2026,TRN-CO,3.5 가솔린,FWD,미드나잇 블랙,US-GA,south,47840
2026-03,VF3TCAEXTU0033477,TRN,2026,TRN-CO,2.5T 하이브리드,AWD,오션 블루,US-GA,west,47840
2026-03,VF3TCFAXTU0033478,TRN,2026,TRN-CO,3.5 가솔린,FWD,스노우 화이트,US-GA,southeast,47840
2026-03,VF3TCABXTU0033479,TRN,2026,TRN-CO,3.5 가솔린,AWD,미드나잇 블랙,US-GA,west,47840
2026-03,VF3TPADXTU0033480,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,US-GA,west,52000
2026-03,VF3TCFFXTU0033481,TRN,2026,TRN-CO,2.5T 하이브리드,FWD,선셋 레드,US-GA,southeast,47840
2026-03,VF3TPFBXTU0033482,TRN,2026,TRN-PR,2.5T 하이브리드,FWD,미드나잇 블랙,US-GA,south,52000
2026-03,VF3TCADXTU0033483,TRN,2026,TRN-CO,3.5 가솔린,AWD,실버,US-GA,northeast,47840
2026-03,VF3TPADXTU0033484,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,US-GA,southeast,52000
2026-03,VF3TPADXTU0033485,TRN,2026,TRN-PR,2.5T 하이브리드,AWD,실버,US-GA,south,52000
2026-03,VF3TSABXTU0033486,TRN,2026,TRN-SU,2.5T 하이브리드,AWD,미드나잇 블랙,US-GA,south,59280
2026-03,VF3TPADXTU0033487,TRN,2026,TRN-PR,3.5 가솔린,AWD,실버,US-GA,south,52000
2026-03,VF3TSAAXTU0033488,TRN,2026,TRN-SU,3.5 가솔린,AWD,스노우 화이트,US-GA,northeast,59280
